timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/03/12:20:29,4.677129,0.263625,0.174181,0.263625,0.174181,53,0,0
2026/02/03/12:20:30,5.677281,0.298250,0.205409,0.298250,0.205409,65,0,0
2026/02/03/12:20:31,6.677356,0.329688,0.231834,0.331531,0.233853,76,1,0
2026/02/03/12:20:32,7.677464,0.332000,0.238452,0.335094,0.242306,77,1,2
2026/02/03/12:20:33,8.677566,0.368375,0.278377,0.368375,0.278377,89,0,2
2026/02/03/12:20:34,9.677718,0.391313,0.298989,0.391313,0.298989,99,0,2
2026/02/03/12:20:35,10.677828,0.426531,0.346036,0.426531,0.346036,109,0,2
2026/02/03/12:20:36,11.677922,0.487812,0.420009,0.487812,0.420009,122,0,2
2026/02/03/12:20:37,12.678078,0.522844,0.450760,0.522844,0.450760,129,0,2
2026/02/03/12:20:38,13.678178,0.556500,0.475775,0.558312,0.478756,138,1,2
2026/02/03/12:20:39,14.678304,0.596625,0.534098,0.596625,0.534098,149,0,2
2026/02/03/12:20:40,15.678391,0.645375,0.576366,0.652125,0.584973,160,1,2
2026/02/03/12:20:41,16.678487,0.705562,0.637037,0.705562,0.637037,171,0,2
2026/02/03/12:20:42,17.678602,0.736062,0.679477,0.736062,0.679477,181,0,2
2026/02/03/12:20:43,18.678695,0.770500,0.709571,0.777656,0.715602,191,1,2
2026/02/03/12:20:44,19.678787,0.808875,0.745304,0.851500,0.757502,197,4,2
2026/02/03/12:20:45,20.678876,0.833625,0.776077,0.876250,0.788275,206,4,2
2026/02/03/12:20:46,21.678946,0.833625,0.776077,0.876250,0.788275,206,4,2
2026/02/03/12:20:47,22.679062,0.833625,0.776077,0.876250,0.788275,206,4,2
2026/02/03/12:20:48,23.679152,0.833625,0.776077,0.876250,0.788275,206,4,2
2026/02/03/12:20:49,24.679224,0.832031,0.774112,0.874656,0.786310,205,4,3
2026/02/03/12:20:50,25.679298,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:51,26.679425,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:52,27.679529,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:53,28.679649,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:54,29.679736,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:55,30.679822,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:56,31.679923,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:57,32.680016,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:58,33.680190,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:20:59,34.680282,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:21:00,35.680380,0.829406,0.775483,0.862750,0.784703,205,3,4
2026/02/03/12:21:01,36.680486,0.824844,0.771724,0.858187,0.780944,203,3,6
2026/02/03/12:21:02,37.680637,0.824844,0.771724,0.858187,0.780944,203,3,6
2026/02/03/12:21:03,38.680790,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:04,39.680887,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:05,40.680984,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:06,41.681162,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:07,42.681277,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:08,43.681370,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:09,44.681461,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:10,45.681615,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:11,46.681689,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:12,47.681797,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:13,48.681890,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:14,49.681967,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:15,50.682068,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:16,51.682283,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:17,52.682371,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:18,53.682494,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:19,54.682565,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:20,55.682676,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:21,56.682762,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:22,57.682910,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:23,58.682987,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:24,59.683095,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:25,60.683314,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:26,61.683417,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:27,62.683527,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:28,63.683623,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:29,64.683712,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:30,65.683813,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:31,66.683879,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:32,67.683990,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:33,68.684081,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:34,69.684189,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:35,70.684287,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:36,71.684366,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:37,72.684477,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:38,73.684567,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:39,74.684659,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:40,75.684789,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:41,76.684954,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:42,77.685048,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:43,78.685134,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:44,79.685215,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:45,80.685313,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:46,81.685420,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:47,82.685514,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:48,83.685606,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:49,84.685680,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:50,85.685786,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:51,86.685888,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:52,87.685994,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:53,88.686077,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:54,89.686201,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:55,90.686348,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:56,91.686497,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:57,92.686595,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:58,93.686908,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:21:59,94.686879,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:22:00,95.686959,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:22:01,96.687044,0.827281,0.768659,0.851344,0.774900,201,2,9
2026/02/03/12:22:02,97.687157,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:03,98.687202,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:04,99.687299,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:05,100.687382,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:06,101.687496,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:07,102.687584,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:08,103.687684,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:09,104.687777,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:10,105.687893,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:11,106.688015,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:12,107.688089,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:13,108.688246,0.819406,0.751139,0.843469,0.757380,198,2,12
2026/02/03/12:22:14,109.688353,0.841031,0.786666,0.873750,0.801243,206,3,13
2026/02/03/12:22:15,110.688490,0.844781,0.790501,0.886156,0.813415,207,4,13
2026/02/03/12:22:16,111.688587,0.837719,0.777675,0.879094,0.800588,205,4,15
2026/02/03/12:22:17,112.688676,0.835969,0.775109,0.860031,0.781349,204,2,16
2026/02/03/12:22:18,113.688775,0.835969,0.775109,0.860031,0.781349,204,2,16
2026/02/03/12:22:19,114.688865,0.835969,0.775109,0.860031,0.781349,204,2,16
2026/02/03/12:22:20,115.688964,0.835969,0.775109,0.860031,0.781349,204,2,16
2026/02/03/12:22:21,116.689043,0.844063,0.782740,0.868125,0.788980,207,2,16
2026/02/03/12:22:22,117.689157,0.844063,0.782740,0.868125,0.788980,207,2,16
2026/02/03/12:22:23,118.689255,0.844063,0.782740,0.868125,0.788980,207,2,16
2026/02/03/12:22:24,119.689340,0.844063,0.782740,0.868125,0.788980,207,2,16
2026/02/03/12:22:25,120.689423,0.839437,0.778915,0.863500,0.785156,205,2,18
2026/02/03/12:22:26,121.689538,0.843187,0.783521,0.867250,0.789762,206,2,18
2026/02/03/12:22:27,122.689625,0.843187,0.783521,0.867250,0.789762,206,2,18
2026/02/03/12:22:28,123.689716,0.848500,0.791023,0.872563,0.797263,208,2,18
2026/02/03/12:22:29,124.689807,0.844750,0.786416,0.868812,0.792657,207,2,19
2026/02/03/12:22:30,125.689905,0.844750,0.786416,0.868812,0.792657,207,2,19
2026/02/03/12:22:31,126.689996,0.844750,0.786416,0.868812,0.792657,207,2,19
2026/02/03/12:22:32,127.690076,0.848688,0.798996,0.872750,0.805237,209,2,19
2026/02/03/12:22:33,128.690197,0.845219,0.795190,0.880844,0.803430,208,3,20
2026/02/03/12:22:34,129.690272,0.845219,0.795190,0.880844,0.803430,208,3,20
2026/02/03/12:22:35,130.690370,0.845219,0.795190,0.880844,0.803430,208,3,20
2026/02/03/12:22:36,131.690439,0.845219,0.795190,0.880844,0.803430,208,3,20
2026/02/03/12:22:37,132.690550,0.841281,0.782610,0.876906,0.790850,206,3,22
2026/02/03/12:22:38,133.690647,0.841281,0.782610,0.876906,0.790850,206,3,22
2026/02/03/12:22:39,134.690743,0.841281,0.782610,0.876906,0.790850,206,3,22
2026/02/03/12:22:40,135.690828,0.843719,0.784207,0.879344,0.792447,207,3,22
2026/02/03/12:22:41,136.690976,0.868719,0.814955,0.912500,0.826187,216,4,22
2026/02/03/12:22:42,137.691092,0.883375,0.828365,0.942094,0.857281,220,6,22
2026/02/03/12:22:43,138.691243,0.880938,0.826769,0.939656,0.855684,219,6,23
2026/02/03/12:22:44,139.691353,0.881812,0.822884,0.934594,0.848425,217,5,26
2026/02/03/12:22:45,140.691446,0.881812,0.822884,0.934594,0.848425,217,5,26
2026/02/03/12:22:46,141.691534,0.877281,0.815627,0.930063,0.841169,215,5,28
2026/02/03/12:22:47,142.691634,0.877281,0.815627,0.930063,0.841169,215,5,28
2026/02/03/12:22:48,143.691756,0.883938,0.821494,0.936719,0.847035,218,5,28
2026/02/03/12:22:49,144.691846,0.883938,0.821494,0.936719,0.847035,218,5,28
2026/02/03/12:22:50,145.691951,0.883938,0.821494,0.936719,0.847035,218,5,28
2026/02/03/12:22:51,146.692045,0.883938,0.821494,0.936719,0.847035,218,5,28
2026/02/03/12:22:52,147.692210,0.878625,0.813993,0.931406,0.839534,216,5,30
2026/02/03/12:22:53,148.692324,0.880750,0.816841,0.933531,0.842383,217,5,30
2026/02/03/12:22:54,149.692410,0.880750,0.816841,0.933531,0.842383,217,5,30
2026/02/03/12:22:55,150.692493,0.880750,0.816841,0.933531,0.842383,217,5,30
2026/02/03/12:22:56,151.692596,0.874094,0.810975,0.926875,0.836516,214,5,33
2026/02/03/12:22:57,152.692685,0.872094,0.809221,0.924875,0.834763,213,5,34
2026/02/03/12:22:58,153.692781,0.872094,0.809221,0.924875,0.834763,213,5,34
2026/02/03/12:22:59,154.692860,0.872094,0.809221,0.924875,0.834763,213,5,34
2026/02/03/12:23:00,155.692944,0.872094,0.809221,0.924875,0.834763,213,5,34
2026/02/03/12:23:01,156.693052,0.872094,0.809221,0.924875,0.834763,213,5,34
2026/02/03/12:23:02,157.693166,0.873437,0.800556,0.906031,0.819985,212,3,37
2026/02/03/12:23:03,158.693189,0.873437,0.800556,0.906031,0.819985,212,3,37
2026/02/03/12:23:04,159.693315,0.873437,0.800556,0.906031,0.819985,212,3,37
2026/02/03/12:23:05,160.693433,0.873437,0.800556,0.906031,0.819985,212,3,37
2026/02/03/12:23:06,161.693526,0.873437,0.800556,0.906031,0.819985,212,3,37
2026/02/03/12:23:07,162.693617,0.873437,0.800556,0.906031,0.819985,212,3,37
2026/02/03/12:23:08,163.693712,0.899312,0.823950,0.931906,0.843380,221,3,37
2026/02/03/12:23:09,164.693796,0.905375,0.821608,0.948906,0.844967,222,5,38
2026/02/03/12:23:10,165.693893,0.917781,0.822081,0.950375,0.841510,225,3,41
2026/02/03/12:23:11,166.693988,0.917781,0.822081,0.950375,0.841510,225,3,41
2026/02/03/12:23:12,167.694038,0.892312,0.810120,0.924906,0.829550,220,3,46
2026/02/03/12:23:13,168.694172,0.889437,0.808133,0.922031,0.827563,219,3,47
2026/02/03/12:23:14,169.694267,0.889437,0.808133,0.922031,0.827563,219,3,47
2026/02/03/12:23:15,170.694427,0.889437,0.808133,0.922031,0.827563,219,3,47
2026/02/03/12:23:16,171.694521,0.884656,0.802571,0.917250,0.822000,216,3,50
2026/02/03/12:23:17,172.694625,0.884656,0.802571,0.917250,0.822000,216,3,50
2026/02/03/12:23:18,173.694726,0.884656,0.802571,0.917250,0.822000,216,3,50
2026/02/03/12:23:19,174.694815,0.884656,0.802571,0.917250,0.822000,216,3,50
2026/02/03/12:23:20,175.694945,0.889344,0.818628,0.924094,0.852223,218,4,50
2026/02/03/12:23:21,176.695023,0.889344,0.818628,0.924094,0.852223,218,4,50
2026/02/03/12:23:22,177.695135,0.895250,0.834487,0.930000,0.868082,221,4,50
2026/02/03/12:23:23,178.695205,0.890563,0.818430,0.923156,0.837860,219,3,52
2026/02/03/12:23:24,179.695343,0.890563,0.818430,0.923156,0.837860,219,3,52
2026/02/03/12:23:25,180.695440,0.890563,0.818430,0.923156,0.837860,219,3,52
2026/02/03/12:23:26,181.695530,0.890563,0.818430,0.923156,0.837860,219,3,52
2026/02/03/12:23:27,182.695632,0.890563,0.818430,0.923156,0.837860,219,3,52
2026/02/03/12:23:28,183.695780,0.890563,0.818430,0.923156,0.837860,219,3,52
