timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/11/10:11:49,4.499358,0.199594,0.208708,0.199594,0.208708,23,11,11,3,0,0,0,0,0,0,0,0
2026/02/11/10:11:50,5.500535,0.253812,0.248112,0.255406,0.251277,27,14,13,5,0,0,0,1,0,0,0,0
2026/02/11/10:11:51,6.501513,0.312812,0.290268,0.314594,0.291932,32,15,15,7,1,0,0,0,0,0,0,0
2026/02/11/10:11:52,7.502765,0.372250,0.342718,0.372250,0.342718,36,19,15,10,0,0,0,0,0,0,0,0
2026/02/11/10:11:53,8.503904,0.434031,0.363533,0.434031,0.363533,38,20,18,14,0,0,0,0,0,0,0,0
2026/02/11/10:11:54,9.505198,0.491625,0.424405,0.491625,0.424405,39,25,18,18,0,0,0,0,0,0,0,0
2026/02/11/10:11:55,10.506330,0.525281,0.444454,0.527000,0.450686,42,26,19,20,0,1,0,0,0,0,0,0
2026/02/11/10:11:56,11.507593,0.545500,0.478352,0.547375,0.480080,46,27,19,24,0,0,1,0,0,0,0,0
2026/02/11/10:11:57,12.508513,0.606219,0.511889,0.606219,0.511889,48,32,25,24,0,0,0,0,0,0,0,0
2026/02/11/10:11:58,13.509493,0.653250,0.548795,0.653250,0.548795,52,33,25,28,0,0,0,0,1,0,0,0
2026/02/11/10:11:59,14.510553,0.663281,0.538228,0.700406,0.568769,50,34,25,28,2,2,4,3,4,0,0,0
2026/02/11/10:12:00,15.511374,0.663281,0.538228,0.732500,0.633317,50,34,25,28,7,5,4,5,4,0,0,0
2026/02/11/10:12:01,16.512164,0.656844,0.534304,0.789906,0.657897,48,34,25,28,8,6,8,9,6,0,0,0
2026/02/11/10:12:02,17.512958,0.630531,0.526207,0.795438,0.668101,43,33,28,31,12,9,6,8,11,1,0,0
2026/02/11/10:12:03,18.521749,0.779844,0.672932,0.779844,0.672932,52,42,35,40,0,0,0,0,19,1,0,0
2026/02/11/10:12:04,19.522670,0.810219,0.692249,0.824375,0.695987,54,46,36,40,1,1,0,0,19,1,0,0
2026/02/11/10:12:05,20.571639,0.810219,0.692249,0.850969,0.708641,54,46,36,40,4,4,0,0,19,1,0,0
2026/02/11/10:12:06,21.572521,0.810219,0.692249,0.859156,0.726049,54,46,36,40,6,4,0,0,19,1,0,0
2026/02/11/10:12:07,22.572917,0.810219,0.692249,0.872750,0.745712,54,46,36,40,11,4,0,0,19,1,0,0
2026/02/11/10:12:08,23.573474,0.806719,0.693476,0.904188,0.770610,52,50,36,40,17,1,0,0,21,1,0,0
2026/02/11/10:12:09,24.574342,0.887563,0.764349,0.887563,0.764349,68,51,35,40,0,0,0,0,22,1,1,0
2026/02/11/10:12:10,25.575231,0.877250,0.762565,0.919969,0.783696,67,51,35,40,4,0,1,0,23,1,1,0
2026/02/11/10:12:11,26.575707,0.875031,0.760893,0.926750,0.790096,66,51,35,40,5,1,1,0,24,1,1,0
2026/02/11/10:12:12,27.576350,0.875031,0.760893,0.927594,0.793586,66,51,35,40,5,1,3,1,24,1,1,0
2026/02/11/10:12:13,28.576901,0.875031,0.760893,0.935344,0.830855,66,51,35,40,9,1,3,1,24,1,1,0
2026/02/11/10:12:14,29.662835,0.875031,0.760893,0.946187,0.832643,66,51,35,40,10,1,3,1,24,1,1,0
2026/02/11/10:12:15,30.663510,0.894906,0.754418,0.964219,0.833109,67,51,35,40,11,1,2,0,29,1,1,0
2026/02/11/10:12:16,31.664106,0.894906,0.754418,0.964219,0.833109,67,51,35,40,11,1,2,0,29,1,1,0
2026/02/11/10:12:17,32.664860,0.894906,0.754418,0.931688,0.827746,67,51,35,40,8,1,2,0,29,1,1,0
2026/02/11/10:12:18,33.665566,0.894906,0.754418,0.931688,0.827746,67,51,35,40,8,1,2,0,29,1,1,0
2026/02/11/10:12:19,34.666213,0.894906,0.754418,0.928063,0.801836,67,51,35,40,6,1,2,0,29,1,1,0
2026/02/11/10:12:20,35.666670,0.891062,0.752464,0.924219,0.799882,67,50,35,40,6,1,2,0,29,2,1,0
2026/02/11/10:12:21,36.667362,0.887219,0.750509,0.920375,0.797927,67,49,35,40,6,1,2,0,29,3,1,0
2026/02/11/10:12:22,37.668108,0.882437,0.744311,0.911469,0.780370,67,46,35,40,4,1,2,0,29,6,1,0
2026/02/11/10:12:23,38.669132,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:24,39.669972,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:25,40.670667,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:26,41.671466,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:27,42.672039,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:28,43.672730,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:29,44.673461,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:30,45.674234,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:31,46.674982,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:32,47.675718,0.911469,0.780370,0.911469,0.780370,71,47,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:33,48.676338,0.916750,0.787174,0.916750,0.787174,73,48,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:34,49.677007,0.916750,0.787174,0.916750,0.787174,73,48,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:35,50.677742,0.916750,0.787174,0.916750,0.787174,73,48,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:36,51.678534,0.916750,0.787174,0.916750,0.787174,73,48,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:37,52.679282,0.916750,0.787174,0.916750,0.787174,73,48,37,40,0,0,0,0,29,6,1,0
2026/02/11/10:12:38,53.680374,0.906813,0.779307,0.906813,0.779307,73,45,37,40,0,0,0,0,29,9,1,0
2026/02/11/10:12:39,54.681069,0.906813,0.779307,0.906813,0.779307,73,45,37,40,0,0,0,0,29,9,1,0
2026/02/11/10:12:40,55.681689,0.906813,0.779307,0.906813,0.779307,73,45,37,40,0,0,0,0,29,9,1,0
2026/02/11/10:12:41,56.682418,0.903563,0.774925,0.903563,0.774925,71,45,37,40,0,0,0,0,31,9,1,0
2026/02/11/10:12:42,57.683463,0.903563,0.774925,0.903563,0.774925,71,45,37,40,0,0,0,0,31,9,1,0
2026/02/11/10:12:44,58.684427,0.903563,0.774925,0.903563,0.774925,71,45,37,40,0,0,0,0,31,9,1,0
2026/02/11/10:12:45,59.685215,0.903563,0.774925,0.903563,0.774925,71,45,37,40,0,0,0,0,31,9,1,0
2026/02/11/10:12:46,60.686233,0.903563,0.774925,0.903563,0.774925,71,45,37,40,0,0,0,0,31,9,1,0
2026/02/11/10:12:47,61.687307,0.903563,0.774925,0.903563,0.774925,71,45,37,40,0,0,0,0,31,9,1,0
2026/02/11/10:12:48,62.688137,0.912594,0.790318,0.912594,0.790318,73,48,37,40,0,0,0,0,31,9,1,0
2026/02/11/10:12:49,63.688990,0.875344,0.776987,0.963875,0.803099,70,48,37,40,5,3,0,2,36,9,1,0
