timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/02/03/15:41:17,2.109502,0.025000,0.017534,0.156750,0.077400,4,12,0
2026/02/03/15:41:18,3.109600,0.291063,0.141976,0.291063,0.141976,28,0,0
2026/02/03/15:41:19,4.109698,0.338187,0.217461,0.357625,0.245320,38,3,0
2026/02/03/15:41:20,5.109782,0.463938,0.355607,0.463938,0.355607,51,0,0
2026/02/03/15:41:21,6.109897,0.543000,0.495140,0.543000,0.495140,63,0,0
2026/02/03/15:41:22,7.110023,0.668500,0.616075,0.668500,0.616075,74,0,0
2026/02/03/15:41:23,8.110142,0.740250,0.691276,0.740250,0.691276,83,0,0
2026/02/03/15:41:24,9.110250,0.849063,0.792047,0.849063,0.792047,96,0,0
2026/02/03/15:41:25,10.110406,0.873938,0.811425,0.879500,0.827215,98,1,0
2026/02/03/15:41:26,11.110574,0.873938,0.811425,0.960500,0.836750,98,4,0
2026/02/03/15:41:27,12.110675,0.873938,0.811425,0.960500,0.836750,98,4,0
2026/02/03/15:41:28,13.110777,0.873938,0.811425,0.960500,0.836750,98,4,0
2026/02/03/15:41:29,14.110946,0.873938,0.811425,0.960500,0.836750,98,4,0
2026/02/03/15:41:30,15.111016,0.873938,0.811425,0.879500,0.827215,98,1,0
2026/02/03/15:41:31,16.111182,0.873938,0.811425,0.879500,0.827215,98,1,0
2026/02/03/15:41:32,17.111350,0.873938,0.811425,0.879500,0.827215,98,1,0
2026/02/03/15:41:33,18.111509,0.873938,0.811425,0.879500,0.827215,98,1,0
2026/02/03/15:41:34,19.111669,0.873938,0.811425,0.879500,0.827215,98,1,0
2026/02/03/15:41:35,20.111784,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:36,21.111891,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:37,22.112050,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:38,23.112210,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:39,24.112371,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:40,25.112502,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:41,26.112612,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:42,27.112753,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:43,28.112940,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:44,29.113036,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:45,30.113187,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:46,31.113341,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:47,32.113438,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:48,33.113600,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:49,34.113759,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:50,35.113917,0.835313,0.804248,0.840875,0.820038,96,1,2
2026/02/03/15:41:51,36.114042,0.835313,0.804248,0.840875,0.820038,96,1,2
