timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,unsched_p1,deletions_cum_p1
2026/01/30/08:26:26,4.983320,0.220875,0.157809,0.220875,0.157809,54,0,0
2026/01/30/08:26:27,5.983442,0.256406,0.178665,0.260531,0.191299,62,2,0
2026/01/30/08:26:28,6.983609,0.302312,0.233247,0.304844,0.236909,74,1,0
2026/01/30/08:26:29,7.983681,0.346594,0.278480,0.352469,0.288176,84,2,0
2026/01/30/08:26:30,8.983828,0.383562,0.321710,0.383562,0.321710,94,0,0
2026/01/30/08:26:31,9.983931,0.414812,0.352178,0.414812,0.352178,104,0,0
2026/01/30/08:26:32,10.984013,0.462875,0.410003,0.462875,0.410003,115,0,0
2026/01/30/08:26:33,11.984099,0.523969,0.434345,0.529438,0.439893,124,1,0
2026/01/30/08:26:34,12.984197,0.559500,0.469020,0.561969,0.480296,132,1,0
2026/01/30/08:26:35,13.984356,0.602375,0.533830,0.603969,0.540220,143,1,0
2026/01/30/08:26:36,14.984452,0.625844,0.584324,0.632844,0.590546,153,2,0
2026/01/30/08:26:37,15.984547,0.654531,0.624969,0.666781,0.629490,164,1,0
2026/01/30/08:26:38,16.984700,0.707500,0.665310,0.709219,0.667210,173,1,0
2026/01/30/08:26:39,17.984819,0.735437,0.696349,0.739094,0.698095,182,1,0
2026/01/30/08:26:40,18.984905,0.778563,0.714457,0.778563,0.714457,191,0,1
2026/01/30/08:26:41,19.985006,0.812937,0.743258,0.817750,0.744979,201,1,1
2026/01/30/08:26:42,20.985101,0.837531,0.790948,0.837531,0.790948,211,0,1
2026/01/30/08:26:43,21.985200,0.873875,0.821272,0.873875,0.821272,222,0,1
2026/01/30/08:26:44,22.985310,0.876094,0.822874,0.878125,0.824487,223,1,1
2026/01/30/08:26:45,23.985468,0.887281,0.834776,0.887281,0.834776,228,0,1
2026/01/30/08:26:46,24.985643,0.890188,0.836722,0.890188,0.836722,229,0,1
2026/01/30/08:26:47,25.985678,0.890188,0.836722,0.890188,0.836722,229,0,1
2026/01/30/08:26:48,26.985838,0.890188,0.836722,0.890188,0.836722,229,0,1
2026/01/30/08:26:49,27.985988,0.890188,0.836722,0.890188,0.836722,229,0,1
2026/01/30/08:26:50,28.986091,0.890188,0.836722,0.890188,0.836722,229,0,1
2026/01/30/08:26:51,29.986189,0.890188,0.836722,0.890188,0.836722,229,0,1
2026/01/30/08:26:52,30.986348,0.890188,0.836722,0.890188,0.836722,229,0,1
2026/01/30/08:26:53,31.986392,0.890188,0.836722,0.890188,0.836722,229,0,1
2026/01/30/08:26:54,32.986496,0.882875,0.828262,0.882875,0.828262,227,0,3
2026/01/30/08:26:55,33.986619,0.884563,0.830436,0.884563,0.830436,228,0,3
2026/01/30/08:26:56,34.986684,0.884563,0.830436,0.884563,0.830436,228,0,3
2026/01/30/08:26:57,35.986742,0.886719,0.831941,0.886719,0.831941,229,0,4
2026/01/30/08:26:58,36.986910,0.890625,0.838979,0.953375,0.874814,230,10,5
2026/01/30/08:26:59,37.987054,0.890625,0.838979,0.991094,0.903861,230,19,5
2026/01/30/08:27:00,38.987144,0.886500,0.833794,0.993313,0.906609,228,20,7
2026/01/30/08:27:01,40.012871,0.884656,0.829367,0.952250,0.877520,227,15,8
2026/01/30/08:27:06,44.832242,0.880906,0.824583,0.945063,0.864390,226,14,9
2026/01/30/08:27:10,49.419727,0.880906,0.824583,0.945063,0.864390,226,14,9
2026/01/30/08:27:12,50.450404,0.880906,0.824583,0.945063,0.864390,226,14,9
2026/01/30/08:27:13,51.834292,0.878656,0.821531,0.942813,0.861338,225,14,10
2026/01/30/08:27:15,54.415529,0.874594,0.818306,0.927937,0.838725,223,9,12
2026/01/30/08:27:16,55.415657,0.874594,0.818306,0.927937,0.838725,223,9,12
2026/01/30/08:27:17,56.415767,0.874594,0.818306,0.927937,0.838725,223,9,12
2026/01/30/08:27:18,57.415880,0.874594,0.818306,0.927937,0.838725,223,9,12
2026/01/30/08:27:20,58.738215,0.874594,0.818306,0.927937,0.838725,223,9,12
2026/01/30/08:27:21,59.738394,0.874594,0.818306,0.927937,0.838725,223,9,12
2026/01/30/08:27:24,62.613090,0.874594,0.818306,0.927937,0.838725,223,9,12
2026/01/30/08:27:27,66.330112,0.868781,0.814415,0.922125,0.834834,221,9,14
2026/01/30/08:27:30,69.241436,0.868781,0.814415,0.922125,0.834834,221,9,14
2026/01/30/08:27:31,70.241527,0.922125,0.834834,0.922125,0.834834,230,0,19
2026/01/30/08:27:32,71.241635,0.922125,0.834834,0.922125,0.834834,230,0,19
2026/01/30/08:27:33,72.241702,0.922125,0.834834,0.922125,0.834834,230,0,19
2026/01/30/08:27:34,73.241797,0.922125,0.834834,0.922125,0.834834,230,0,19
2026/01/30/08:27:35,74.241893,0.928844,0.856254,0.944844,0.887739,232,3,19
2026/01/30/08:27:36,75.241976,0.928844,0.856254,0.944844,0.887739,232,3,19
2026/01/30/08:27:37,76.242068,0.928844,0.856254,0.944844,0.887739,232,3,19
2026/01/30/08:27:38,77.242160,0.928844,0.856254,0.960375,0.901176,232,8,19
2026/01/30/08:27:40,78.830087,0.925281,0.842399,0.949688,0.859609,231,6,20
2026/01/30/08:27:41,79.843985,0.917406,0.833260,0.931000,0.842278,229,3,22
2026/01/30/08:27:44,82.830505,0.917406,0.833260,0.931000,0.842278,229,3,22
2026/01/30/08:27:47,86.114448,0.917406,0.833260,0.919781,0.836857,229,1,22
2026/01/30/08:27:50,89.039823,0.914250,0.825695,0.916625,0.829292,228,1,23
2026/01/30/08:27:53,91.972835,0.900937,0.818114,0.918031,0.831908,226,6,25
2026/01/30/08:27:54,92.972948,0.925438,0.837413,0.942281,0.847123,235,4,25
2026/01/30/08:27:55,93.973006,0.925438,0.837413,0.985469,0.857037,235,8,25
2026/01/30/08:27:56,94.973099,0.918031,0.831908,0.973000,0.843853,232,5,28
2026/01/30/08:27:57,95.973179,0.918031,0.831908,0.965406,0.856551,232,7,28
2026/01/30/08:27:59,98.425196,0.918031,0.831908,0.924219,0.838109,232,3,28
2026/01/30/08:28:05,104.326470,0.911344,0.828543,0.926438,0.878455,230,6,30
2026/01/30/08:28:08,106.513210,0.911344,0.828543,0.926438,0.878455,230,6,30
2026/01/30/08:28:09,107.513334,0.911344,0.828543,0.926438,0.878455,230,6,30
2026/01/30/08:28:12,110.640543,0.920500,0.849314,0.953562,0.903974,234,10,30
2026/01/30/08:28:13,111.640638,0.920500,0.849314,0.953562,0.903974,234,10,30
2026/01/30/08:28:14,112.640721,0.920500,0.849314,0.946562,0.899817,234,8,30
