timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/02/05/18:21:30,2.875993,0.181750,0.173463,0.181750,0.173463,12,6,6,2,0,0,0,0,0,0,0,0
2026/02/05/18:21:31,3.882552,0.220000,0.276486,0.220000,0.276486,16,9,8,2,0,0,0,0,0,0,0,0
2026/02/05/18:21:32,4.883473,0.303187,0.323973,0.303187,0.323973,22,10,11,2,0,0,0,0,0,0,0,0
2026/02/05/18:21:33,5.884309,0.382875,0.378570,0.389125,0.384240,25,12,14,5,0,1,0,0,0,0,0,0
2026/02/05/18:21:34,6.885252,0.481812,0.434726,0.481812,0.434726,29,16,17,6,0,0,0,0,0,0,0,0
2026/02/05/18:21:35,7.886343,0.540687,0.484566,0.540687,0.484566,35,20,17,6,0,0,0,0,0,0,0,0
2026/02/05/18:21:36,8.887479,0.636563,0.608153,0.648250,0.611534,37,25,19,7,1,0,0,0,0,0,0,0
2026/02/05/18:21:37,9.888573,0.703500,0.683742,0.709625,0.705877,42,29,19,9,0,0,0,1,0,0,0,0
2026/02/05/18:21:38,10.889377,0.745563,0.777999,0.745563,0.777999,44,33,19,12,0,0,0,0,0,0,0,0
2026/02/05/18:21:39,11.890501,0.768563,0.794436,0.844750,0.804619,47,33,19,12,1,1,0,1,0,0,0,0
2026/02/05/18:21:40,12.891398,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:41,13.892227,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:42,14.893146,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:43,15.893959,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:44,16.894641,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:45,17.895361,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:46,18.896256,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:47,19.897195,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:48,20.898207,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:49,21.899202,0.841187,0.849377,0.917375,0.859560,47,35,24,13,1,1,0,1,0,0,0,0
2026/02/05/18:21:50,22.900074,0.874563,0.894876,0.950750,0.905060,50,36,27,14,1,1,0,1,0,0,0,0
2026/02/05/18:21:51,23.900753,0.874563,0.894876,0.950750,0.905060,50,36,27,14,1,1,0,1,0,0,0,0
2026/02/05/18:21:52,24.901475,0.874563,0.894876,0.950750,0.905060,50,36,27,14,1,1,0,1,0,0,0,0
2026/02/05/18:21:53,25.902149,0.854062,0.872609,0.930250,0.882792,47,35,26,14,1,1,0,1,3,1,1,0
2026/02/05/18:21:54,26.902822,0.844250,0.854502,0.920438,0.864686,47,34,24,14,1,1,0,1,3,2,3,0
2026/02/05/18:21:55,27.903626,0.844250,0.854502,0.920438,0.864686,47,34,24,14,1,1,0,1,3,2,3,0
2026/02/05/18:21:56,28.904504,0.844250,0.854502,0.920438,0.864686,47,34,24,14,1,1,0,1,3,2,3,0
2026/02/05/18:21:57,29.905417,0.844250,0.854502,0.920438,0.864686,47,34,24,14,1,1,0,1,3,2,3,0
2026/02/05/18:21:58,30.906082,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:21:59,31.906877,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:00,32.907700,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:01,33.908391,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:02,34.909321,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:03,35.910464,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:04,36.911288,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:05,37.912204,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:06,38.913018,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:07,39.914025,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:08,40.915113,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:09,41.916018,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:10,42.916986,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:11,43.918019,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:12,44.919271,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:13,45.920222,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:14,46.921269,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:15,47.922189,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:16,48.923020,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:17,49.923903,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:18,50.924592,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:19,51.925378,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:20,52.926234,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:21,53.927108,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:22,54.927800,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:23,55.928565,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:24,56.929500,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:25,57.930267,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:26,58.931038,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:27,59.932129,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:28,60.932904,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:29,61.933853,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:30,62.934679,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:31,63.935584,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:32,64.936205,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:33,65.937188,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:34,66.938006,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:35,67.939059,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:36,68.939993,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:37,69.940726,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:38,70.941519,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:39,71.942240,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:40,72.943224,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:41,73.944103,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:42,74.944886,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:43,75.945739,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:44,76.946275,0.844250,0.854502,0.896625,0.861471,47,34,24,14,1,0,0,1,3,2,3,0
2026/02/05/18:22:45,77.947144,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:46,78.948182,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:47,79.949024,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:48,80.949836,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:49,81.950660,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:50,82.951747,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:51,83.952581,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:52,84.953585,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:53,85.954517,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:54,86.955365,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:55,87.956325,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:56,88.957238,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:57,89.958127,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:58,90.959042,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:22:59,91.960010,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:00,92.961095,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:01,93.962019,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:02,94.962883,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:03,95.964046,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:04,96.965050,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:05,97.965926,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:06,98.966869,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:07,99.967958,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:08,100.968833,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:09,101.969886,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:10,102.970887,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:11,103.971748,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:12,104.972596,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:13,105.973531,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:14,106.974398,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:15,107.975439,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:16,108.976435,0.896625,0.861471,0.896625,0.861471,48,34,24,15,0,0,0,0,6,2,3,0
2026/02/05/18:23:17,109.977560,0.873250,0.855140,0.873250,0.855140,46,34,24,15,0,0,0,0,8,2,3,0
2026/02/05/18:23:18,110.978456,0.873250,0.855140,0.873250,0.855140,46,34,24,15,0,0,0,0,8,2,3,0
2026/02/05/18:23:19,111.979350,0.873250,0.855140,0.873250,0.855140,46,34,24,15,0,0,0,0,8,2,3,0
2026/02/05/18:23:20,112.980186,0.866750,0.851229,0.866750,0.851229,46,33,24,15,0,0,0,0,8,3,3,0
2026/02/05/18:23:21,113.981011,0.866750,0.851229,0.866750,0.851229,46,33,24,15,0,0,0,0,8,3,3,0
2026/02/05/18:23:22,114.981871,0.866750,0.851229,0.866750,0.851229,46,33,24,15,0,0,0,0,8,3,3,0
