timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/29/08:56:01,4.831660,0.281062,0.294528,0.281062,0.294528,20,15,8,9,0,0,0,0,0,0,0,0
2026/01/29/08:56:02,5.831748,0.301438,0.361625,0.301438,0.361625,22,16,9,14,0,0,0,0,0,0,0,0
2026/01/29/08:56:03,6.831841,0.371563,0.466287,0.371563,0.466287,27,20,11,14,0,0,0,0,0,1,0,0
2026/01/29/08:56:04,7.831933,0.406125,0.512979,0.408750,0.514665,32,23,11,15,1,0,0,0,0,1,0,0
2026/01/29/08:56:05,8.831998,0.419531,0.513083,0.434031,0.516347,35,23,10,18,0,1,0,0,0,1,2,0
2026/01/29/08:56:06,9.832067,0.504875,0.547545,0.508844,0.549597,35,30,16,18,1,0,0,0,0,1,2,0
2026/01/29/08:56:07,10.832247,0.538687,0.593399,0.541813,0.596294,40,36,14,18,0,1,0,0,0,1,4,0
2026/01/29/08:56:08,11.832280,0.579344,0.652502,0.581656,0.659359,47,38,16,20,0,0,0,1,0,1,4,0
2026/01/29/08:56:09,12.832355,0.592656,0.673052,0.598875,0.676382,46,42,17,22,0,1,0,0,2,1,4,0
2026/01/29/08:56:10,13.832448,0.633375,0.704336,0.633375,0.704336,47,45,19,26,0,0,0,0,2,1,4,0
2026/01/29/08:56:11,14.832525,0.658156,0.732831,0.662750,0.743525,47,46,25,27,1,0,0,0,2,1,4,0
2026/01/29/08:56:12,15.832615,0.667031,0.770072,0.669469,0.780604,47,49,30,27,1,0,0,0,5,1,4,0
2026/01/29/08:56:13,16.832710,0.707187,0.801323,0.709625,0.811855,51,49,32,31,1,0,0,0,5,1,4,0
2026/01/29/08:56:14,17.832836,0.721125,0.817958,0.723562,0.828489,55,49,32,31,1,0,0,0,5,1,4,0
2026/01/29/08:56:15,18.832923,0.721125,0.817958,0.723562,0.828489,55,49,32,31,1,0,0,0,5,1,4,0
2026/01/29/08:56:16,19.832992,0.721125,0.817958,0.723562,0.828489,55,49,32,31,1,0,0,0,5,1,4,0
2026/01/29/08:56:17,20.833092,0.724531,0.819943,0.735281,0.836119,55,50,32,31,2,1,0,1,5,1,4,0
2026/01/29/08:56:18,21.833174,0.743969,0.832551,0.746406,0.843083,57,52,32,34,1,0,0,0,5,1,4,0
2026/01/29/08:56:19,22.833286,0.738906,0.827627,0.741344,0.838158,57,52,32,31,1,0,0,0,5,1,4,3
2026/01/29/08:56:20,23.833377,0.738906,0.827627,0.741344,0.838158,57,52,32,31,1,0,0,0,5,1,4,3
2026/01/29/08:56:21,24.833471,0.738906,0.827627,0.741344,0.838158,57,52,32,31,1,0,0,0,5,1,4,3
2026/01/29/08:56:22,25.833550,0.738906,0.827627,0.741344,0.838158,57,52,32,31,1,0,0,0,5,1,4,3
2026/01/29/08:56:23,26.833644,0.738906,0.827627,0.741344,0.838158,57,52,32,31,1,0,0,0,5,1,4,3
2026/01/29/08:56:24,27.833726,0.733594,0.819744,0.736031,0.830275,57,52,32,29,1,0,0,0,5,1,4,5
2026/01/29/08:56:25,28.833849,0.733594,0.819744,0.736031,0.830275,57,52,32,29,1,0,0,0,5,1,4,5
2026/01/29/08:56:26,29.833928,0.733594,0.819744,0.736031,0.830275,57,52,32,29,1,0,0,0,5,1,4,5
2026/01/29/08:56:27,30.834010,0.733594,0.819744,0.736031,0.830275,57,52,32,29,1,0,0,0,5,1,4,5
2026/01/29/08:56:28,31.834159,0.741219,0.838040,0.743656,0.848571,58,54,32,30,1,0,0,0,5,1,4,5
2026/01/29/08:56:29,32.834261,0.782531,0.871706,0.784969,0.882237,67,55,32,31,1,0,0,0,5,1,4,5
2026/01/29/08:56:30,33.834334,0.789937,0.879941,0.792375,0.890473,67,55,32,35,1,0,0,0,5,1,4,5
2026/01/29/08:56:31,34.834415,0.789531,0.878862,0.791969,0.889393,67,55,32,35,1,0,0,0,6,1,4,5
2026/01/29/08:56:32,35.834523,0.785594,0.874179,0.791969,0.889393,66,55,32,35,2,0,0,0,7,1,4,5
2026/01/29/08:56:33,36.834620,0.776375,0.864983,0.782750,0.880197,64,55,32,32,2,0,0,0,9,1,4,8
2026/01/29/08:56:34,37.834778,0.771250,0.859186,0.777625,0.874400,62,55,32,32,2,0,0,0,11,1,4,8
2026/01/29/08:56:35,38.834876,0.767156,0.855635,0.773531,0.870849,62,54,32,32,2,0,0,0,11,2,4,8
2026/01/29/08:56:36,39.834970,0.775125,0.874287,0.781500,0.889500,62,54,35,32,2,0,0,0,11,2,4,8
2026/01/29/08:56:37,40.835040,0.771750,0.864676,0.774188,0.875207,62,52,35,32,1,0,0,0,12,4,4,8
2026/01/29/08:56:38,41.835115,0.766969,0.851228,0.769406,0.861759,59,52,35,32,1,0,0,0,15,4,4,8
2026/01/29/08:56:39,42.835222,0.756531,0.845531,0.758969,0.856062,56,52,35,32,1,0,0,0,18,4,4,8
2026/01/29/08:56:40,43.835372,0.760719,0.850440,0.763156,0.860971,54,52,35,33,1,0,0,0,21,4,4,10
2026/01/29/08:56:41,44.835430,0.759094,0.845672,0.761531,0.856203,54,52,35,32,1,0,0,0,21,4,4,11
2026/01/29/08:56:42,45.835531,0.766906,0.862496,0.785563,0.896587,52,53,35,36,3,0,2,0,23,4,4,11
2026/01/29/08:56:43,46.835598,0.775344,0.865721,0.785563,0.896587,52,53,37,36,3,0,0,0,23,4,4,11
2026/01/29/08:56:44,47.835718,0.771844,0.861448,0.782062,0.892314,52,53,37,34,3,0,0,0,23,4,4,13
2026/01/29/08:56:45,48.835797,0.771844,0.861448,0.782062,0.892314,52,53,37,34,3,0,0,0,23,4,4,13
2026/01/29/08:56:46,49.835887,0.771844,0.861448,0.782062,0.892314,52,53,37,34,3,0,0,0,23,4,4,13
2026/01/29/08:56:47,50.835969,0.754750,0.856362,0.764969,0.887228,50,53,37,34,3,0,0,0,25,4,4,13
2026/01/29/08:56:48,51.836083,0.753656,0.846638,0.756094,0.857169,52,53,37,32,1,0,0,0,25,4,4,15
2026/01/29/08:56:49,52.836165,0.753656,0.846638,0.756094,0.857169,52,53,37,32,1,0,0,0,25,4,4,15
2026/01/29/08:56:50,53.836278,0.750437,0.843812,0.752875,0.854343,52,52,37,32,1,0,0,0,25,5,4,15
2026/01/29/08:56:51,54.836388,0.750437,0.843812,0.752875,0.854343,52,52,37,32,1,0,0,0,25,5,4,15
2026/01/29/08:56:52,55.836455,0.780062,0.874415,0.782500,0.884947,60,54,38,32,1,0,0,0,25,5,6,15
2026/01/29/08:56:53,56.836546,0.764938,0.861098,0.767375,0.871630,60,55,38,29,1,0,0,0,25,5,6,18
2026/01/29/08:56:54,57.836718,0.764938,0.861098,0.767375,0.871630,60,55,38,29,1,0,0,0,25,5,6,18
2026/01/29/08:56:55,58.836793,0.740625,0.847408,0.740625,0.847408,59,55,36,29,0,0,0,0,27,5,8,18
2026/01/29/08:56:56,59.836907,0.740625,0.847408,0.740625,0.847408,59,55,36,29,0,0,0,0,27,5,8,18
2026/01/29/08:56:57,60.836972,0.735250,0.843711,0.735250,0.843711,59,53,36,29,0,0,0,0,27,7,8,18
2026/01/29/08:56:58,61.837087,0.735250,0.843711,0.735250,0.843711,59,53,36,29,0,0,0,0,27,7,8,18
2026/01/29/08:56:59,62.837188,0.730000,0.836788,0.730000,0.836788,59,53,33,29,0,0,0,0,27,7,11,18
2026/01/29/08:57:00,63.837316,0.730000,0.836788,0.730000,0.836788,59,53,33,29,0,0,0,0,27,7,11,18
2026/01/29/08:57:01,64.837467,0.730000,0.836788,0.730000,0.836788,59,53,33,29,0,0,0,0,27,7,11,18
2026/01/29/08:57:02,65.837550,0.730000,0.836788,0.730000,0.836788,59,53,33,29,0,0,0,0,27,7,11,18
2026/01/29/08:57:03,66.837644,0.786594,0.854919,0.791375,0.888912,60,56,33,33,3,0,0,0,29,7,11,18
2026/01/29/08:57:04,67.837726,0.806844,0.888691,0.818281,0.935110,61,59,37,33,4,0,1,0,32,7,11,18
2026/01/29/08:57:05,68.837819,0.801813,0.884909,0.806594,0.918902,59,58,38,34,3,0,0,0,35,10,12,18
2026/01/29/08:57:06,69.837897,0.801781,0.885439,0.810063,0.907718,59,60,38,33,2,0,0,0,36,10,12,19
2026/01/29/08:57:07,70.838015,0.792719,0.874147,0.803781,0.908072,57,60,37,30,3,0,0,0,39,10,13,22
2026/01/29/08:57:08,71.838109,0.790937,0.853132,0.795531,0.863826,59,60,34,30,1,0,0,0,39,10,16,22
2026/01/29/08:57:09,72.838281,0.782875,0.848794,0.787469,0.859488,58,60,34,29,1,0,0,0,40,10,16,23
2026/01/29/08:57:10,73.838370,0.791969,0.856540,0.796562,0.867234,59,61,34,29,1,0,0,0,40,11,16,23
2026/01/29/08:57:11,74.838452,0.789500,0.854046,0.794094,0.864740,58,61,34,29,1,0,0,0,43,11,16,23
2026/01/29/08:57:12,75.838560,0.789500,0.854046,0.794094,0.864740,58,61,34,29,1,0,0,0,43,11,16,23
2026/01/29/08:57:13,76.838643,0.802438,0.858442,0.807031,0.869136,58,64,33,29,1,0,0,0,43,11,17,23
2026/01/29/08:57:14,77.838743,0.808906,0.881600,0.819969,0.915525,59,67,33,29,3,0,0,0,45,12,17,23
2026/01/29/08:57:15,78.838844,0.811250,0.883760,0.828656,0.928085,59,68,33,29,3,2,0,0,45,12,17,23
2026/01/29/08:57:16,79.838923,0.808094,0.858091,0.816719,0.881485,60,66,33,29,2,0,0,0,46,16,17,23
2026/01/29/08:57:17,80.839011,0.804813,0.856419,0.813438,0.879812,60,65,33,29,2,0,0,0,46,17,17,23
2026/01/29/08:57:18,81.839112,0.799875,0.850502,0.808500,0.873896,58,65,33,29,2,0,0,0,48,17,17,23
