timestamp,time_s,cpu_run_util,mem_run_util,cpu_req_util,mem_req_util,running_p1,running_p2,running_p3,running_p4,unsched_p1,unsched_p2,unsched_p3,unsched_p4,deletions_cum_p1,deletions_cum_p2,deletions_cum_p3,deletions_cum_p4
2026/01/30/12:27:00,4.229817,0.208437,0.216233,0.208437,0.216233,23,12,12,2,0,0,0,0,0,0,0,0
2026/01/30/12:27:01,5.229907,0.253812,0.248112,0.256625,0.253048,27,14,13,5,0,0,1,0,0,0,0,0
2026/01/30/12:27:02,6.229994,0.316000,0.313671,0.316000,0.313671,32,15,15,9,0,0,0,0,0,0,0,0
2026/01/30/12:27:03,7.230076,0.376688,0.341549,0.376688,0.341549,37,18,15,10,0,0,0,0,0,0,0,0
2026/01/30/12:27:04,8.230163,0.445125,0.373985,0.445125,0.373985,39,20,18,16,0,0,0,0,0,0,0,0
2026/01/30/12:27:05,9.230239,0.505906,0.431371,0.505906,0.431371,39,25,19,19,0,0,0,0,0,0,0,0
2026/01/30/12:27:06,10.230318,0.528125,0.456567,0.528125,0.456567,42,27,20,20,0,0,0,0,0,0,0,0
2026/01/30/12:27:07,11.230407,0.573719,0.496481,0.573719,0.496481,45,30,23,24,0,0,0,0,0,0,0,0
2026/01/30/12:27:08,12.232840,0.614375,0.522285,0.614375,0.522285,48,32,25,26,0,0,0,0,0,0,0,0
2026/01/30/12:27:09,13.232915,0.628469,0.538518,0.689469,0.560124,50,32,25,28,3,3,1,0,0,0,0,0
2026/01/30/12:27:10,14.232998,0.628469,0.538518,0.714531,0.604784,50,32,25,28,7,4,4,3,0,0,0,0
2026/01/30/12:27:11,15.233115,0.628469,0.538518,0.751469,0.656733,50,32,25,28,9,7,6,6,0,0,0,0
2026/01/30/12:27:12,16.233171,0.628469,0.538518,0.812750,0.685004,50,32,25,28,12,9,8,10,0,0,0,0
2026/01/30/12:27:13,17.233266,0.621375,0.529193,0.854656,0.733202,47,32,25,29,18,11,9,11,3,0,0,0
2026/01/30/12:27:14,18.233366,0.778875,0.628913,0.891281,0.750167,51,37,35,40,17,8,0,0,3,0,0,0
2026/01/30/12:27:15,19.233427,0.851625,0.713727,0.908594,0.765460,59,45,35,40,10,6,0,0,3,0,0,0
2026/01/30/12:27:16,20.233535,0.847781,0.711772,0.897969,0.760583,59,44,35,40,10,3,0,0,3,1,0,0
2026/01/30/12:27:17,21.233613,0.847781,0.711772,0.901406,0.765867,59,44,35,40,10,3,1,0,3,1,0,0
2026/01/30/12:27:18,22.233722,0.847781,0.711772,0.909125,0.772811,59,44,35,40,11,3,2,0,3,1,0,0
2026/01/30/12:27:19,23.233829,0.847781,0.711772,0.911156,0.775233,59,44,35,40,11,4,2,0,3,1,0,0
2026/01/30/12:27:20,24.233917,0.907563,0.769276,0.922969,0.777735,68,49,37,40,1,0,0,1,6,1,0,0
2026/01/30/12:27:21,25.234007,0.907563,0.769276,0.960594,0.792079,68,49,37,40,3,2,0,2,6,1,0,0
2026/01/30/12:27:22,26.234088,0.897625,0.761410,0.950656,0.784213,68,46,37,40,3,2,0,2,6,4,0,0
2026/01/30/12:27:23,27.235831,0.890594,0.759513,0.934250,0.789411,68,45,37,40,6,0,0,2,6,5,0,0
2026/01/30/12:27:24,28.235914,0.890594,0.759513,0.934250,0.789411,68,45,37,40,6,0,0,2,6,5,0,0
2026/01/30/12:27:25,29.236758,0.890594,0.759513,0.934250,0.789411,68,45,37,40,6,0,0,2,6,5,0,0
2026/01/30/12:27:27,30.698224,0.869969,0.755947,0.913625,0.785845,66,45,37,40,6,0,0,2,8,5,0,0
2026/01/30/12:27:28,31.698362,0.906813,0.773963,0.906813,0.773963,71,45,36,42,0,0,0,0,15,5,1,0
2026/01/30/12:27:29,32.698416,0.902125,0.763076,0.902125,0.763076,68,45,36,42,0,0,0,0,18,5,1,0
2026/01/30/12:27:30,33.698535,0.902125,0.763076,0.925719,0.773853,68,45,36,42,2,0,0,2,18,5,1,0
2026/01/30/12:27:31,34.698603,0.902125,0.763076,0.925719,0.773853,68,45,36,42,2,0,0,2,18,5,1,0
