timestamp,event,pod_name,pod_uid,priority,time_s
2026/02/05/12:19:15,apply-time,rs-000095-2xcjv,d5b9876f-80f6-40e8-a95a-c4e4a998da79,1,21.371810
2026/02/05/12:19:15,running-time,rs-000095-2xcjv,d5b9876f-80f6-40e8-a95a-c4e4a998da79,1,21.371810
2026/02/05/12:19:15,apply-time,rs-000095-w22cc,2b9d3d34-c2f6-4709-9565-c0d1a743cd62,1,21.371810
2026/02/05/12:19:15,running-time,rs-000095-w22cc,2b9d3d34-c2f6-4709-9565-c0d1a743cd62,1,21.371810
2026/02/05/12:24:36,apply-time,rs-000096-4xb4j,6fbae12b-808b-4299-8bf8-b5a878731d96,2,342.371810
2026/02/05/12:24:36,running-time,rs-000096-4xb4j,6fbae12b-808b-4299-8bf8-b5a878731d96,2,342.371810
2026/02/05/12:24:36,apply-time,rs-000096-q4dfk,31549e89-7e65-4f59-a408-e2e2284d158a,2,342.371810
2026/02/05/12:24:36,running-time,rs-000096-q4dfk,31549e89-7e65-4f59-a408-e2e2284d158a,2,342.371810
2026/02/05/12:24:36,apply-time,rs-000097-6x64h,a81427ed-b4cf-4f41-929c-1c792829f068,1,342.371810
2026/02/05/12:24:36,running-time,rs-000097-6x64h,a81427ed-b4cf-4f41-929c-1c792829f068,1,342.371810
2026/02/05/12:24:36,apply-time,rs-000097-m6fxc,0cbe81a1-3996-4c4e-8364-38ee64968f2e,1,342.371810
2026/02/05/12:24:36,running-time,rs-000097-m6fxc,0cbe81a1-3996-4c4e-8364-38ee64968f2e,1,342.371810
2026/02/05/12:24:36,apply-time,rs-000097-z62nm,605ebc86-0832-4fee-beec-0c4fa2151503,1,342.371810
2026/02/05/12:24:36,running-time,rs-000097-z62nm,605ebc86-0832-4fee-beec-0c4fa2151503,1,342.371810
2026/02/05/12:24:36,apply-time,rs-000098-nvkdf,7579bea3-cdbf-41bd-bf19-e7c123ddfa9b,2,342.371810
2026/02/05/12:24:36,running-time,rs-000098-nvkdf,7579bea3-cdbf-41bd-bf19-e7c123ddfa9b,2,342.371810
2026/02/05/12:24:36,apply-time,rs-000099-g2r5n,2d8a85e0-8d7b-4622-b2c4-34485368d2d0,2,342.371810
2026/02/05/12:24:36,running-time,rs-000099-g2r5n,2d8a85e0-8d7b-4622-b2c4-34485368d2d0,2,342.371810
2026/02/05/12:24:36,apply-time,rs-000099-nm9ng,a2f85ded-590d-428a-9c60-3f89c854152a,2,342.371810
2026/02/05/12:24:36,running-time,rs-000099-nm9ng,a2f85ded-590d-428a-9c60-3f89c854152a,2,342.371810
2026/02/05/12:24:39,apply-time,rs-000100-xz7rw,2c5ee97a-b593-4e32-93c5-fe8598d4f814,3,344.371810
2026/02/05/12:24:39,running-time,rs-000100-xz7rw,2c5ee97a-b593-4e32-93c5-fe8598d4f814,3,344.371810
2026/02/05/12:24:39,apply-time,rs-000101-pw4bd,f31fc41c-3c56-4c54-955b-dd36155e0089,2,345.371810
2026/02/05/12:24:39,running-time,rs-000101-pw4bd,f31fc41c-3c56-4c54-955b-dd36155e0089,2,345.371810
2026/02/05/12:24:45,apply-time,rs-000102-8bbbm,b7f24ace-13ed-41f0-a9ab-e7757cde6520,1,351.371810
2026/02/05/12:24:45,running-time,rs-000102-8bbbm,b7f24ace-13ed-41f0-a9ab-e7757cde6520,1,351.371810
2026/02/05/12:24:45,apply-time,rs-000102-bftsf,c8d73374-8e93-4961-834f-ffe49190eefe,1,351.371810
2026/02/05/12:24:45,running-time,rs-000102-bftsf,c8d73374-8e93-4961-834f-ffe49190eefe,1,351.371810
2026/02/05/12:24:45,apply-time,rs-000103-4r5zw,15b8681c-9c31-419f-a0d0-8600ad2cd5ad,4,351.371810
2026/02/05/12:24:45,running-time,rs-000103-4r5zw,15b8681c-9c31-419f-a0d0-8600ad2cd5ad,4,351.371810
2026/02/05/12:24:45,apply-time,rs-000103-jhkh6,035a24a8-2c98-4be2-9485-2c987e600aaf,4,351.371810
2026/02/05/12:24:45,running-time,rs-000103-jhkh6,035a24a8-2c98-4be2-9485-2c987e600aaf,4,351.371810
2026/02/05/12:24:45,apply-time,rs-000103-rpjm7,25b962da-5c4b-4fd2-85f0-28d340482fe1,4,351.371810
2026/02/05/12:24:45,running-time,rs-000103-rpjm7,25b962da-5c4b-4fd2-85f0-28d340482fe1,4,351.371810
2026/02/05/12:32:59,apply-time,rs-000104-gdtgf,d431f38d-98b9-48c7-8769-e9528c86c424,4,844.371810
2026/02/05/12:32:59,running-time,rs-000104-gdtgf,d431f38d-98b9-48c7-8769-e9528c86c424,4,844.371810
2026/02/05/12:32:59,apply-time,rs-000105-wpqk2,1a165c6c-3f82-49f9-a259-4ddc94b3832c,1,844.371810
2026/02/05/12:32:59,running-time,rs-000105-wpqk2,1a165c6c-3f82-49f9-a259-4ddc94b3832c,1,844.371810
2026/02/05/12:32:59,apply-time,rs-000106-l4wks,07834ca1-0a21-47aa-8590-cdeba864ae50,2,844.371810
2026/02/05/12:32:59,running-time,rs-000106-l4wks,07834ca1-0a21-47aa-8590-cdeba864ae50,2,844.371810
2026/02/05/12:32:59,apply-time,rs-000106-mbkt5,49059e43-da85-47f0-9be2-dc01f944f88d,2,844.371810
2026/02/05/12:32:59,running-time,rs-000106-mbkt5,49059e43-da85-47f0-9be2-dc01f944f88d,2,844.371810
2026/02/05/12:33:28,apply-time,rs-000107-r2wv6,3ebe0e36-4571-4cad-a882-a21a5789d38e,1,873.371810
2026/02/05/12:33:28,running-time,rs-000107-r2wv6,3ebe0e36-4571-4cad-a882-a21a5789d38e,1,873.371810
2026/02/05/12:33:28,apply-time,rs-000108-2z8fm,2865c098-5114-4649-9431-14637e4ba6fb,1,873.371810
2026/02/05/12:33:28,running-time,rs-000108-2z8fm,2865c098-5114-4649-9431-14637e4ba6fb,1,873.371810
2026/02/05/12:33:28,apply-time,rs-000108-4pns6,fe76db16-1b98-4871-aaf5-1f96d217ce43,1,873.371810
2026/02/05/12:33:28,running-time,rs-000108-4pns6,fe76db16-1b98-4871-aaf5-1f96d217ce43,1,873.371810
2026/02/05/12:33:28,apply-time,rs-000108-rxqkm,79d264e0-d71c-486e-9835-01b4416fa2c9,1,873.371810
2026/02/05/12:33:28,running-time,rs-000108-rxqkm,79d264e0-d71c-486e-9835-01b4416fa2c9,1,873.371810
2026/02/05/12:33:28,apply-time,rs-000109-qlb8d,5a7e0041-835c-4db1-adb0-07178c65ed22,1,873.371810
2026/02/05/12:33:28,running-time,rs-000109-qlb8d,5a7e0041-835c-4db1-adb0-07178c65ed22,1,873.371810
2026/02/05/12:33:28,apply-time,rs-000110-2hclz,07950995-72ac-42d4-a099-e2fce6bfc3cf,2,873.371810
2026/02/05/12:33:28,running-time,rs-000110-2hclz,07950995-72ac-42d4-a099-e2fce6bfc3cf,2,873.371810
2026/02/05/12:33:28,apply-time,rs-000111-4n6ll,c34be674-366d-4507-958e-072d3bbf34cc,1,873.371810
2026/02/05/12:33:28,running-time,rs-000111-4n6ll,c34be674-366d-4507-958e-072d3bbf34cc,1,873.371810
2026/02/05/12:33:28,apply-time,rs-000111-n8pzq,2a147749-7754-435c-8482-eee9c94b5a69,1,873.371810
2026/02/05/12:33:28,running-time,rs-000111-n8pzq,2a147749-7754-435c-8482-eee9c94b5a69,1,873.371810
2026/02/05/12:33:28,apply-time,rs-000111-w9vhs,33fdd099-bde3-41f6-8d5c-77adbe4c2cfd,1,873.371810
2026/02/05/12:33:28,running-time,rs-000111-w9vhs,33fdd099-bde3-41f6-8d5c-77adbe4c2cfd,1,873.371810
2026/02/05/12:33:29,apply-time,rs-000112-9nnp7,b781edc1-dfdc-421f-b5ff-a2dc15f7583a,4,875.371810
2026/02/05/12:33:29,running-time,rs-000112-9nnp7,b781edc1-dfdc-421f-b5ff-a2dc15f7583a,4,875.371810
2026/02/05/12:33:29,apply-time,rs-000112-w8kts,8dd69aca-cf89-434c-b095-d043d72cae93,4,875.371810
2026/02/05/12:33:29,running-time,rs-000112-w8kts,8dd69aca-cf89-434c-b095-d043d72cae93,4,875.371810
2026/02/05/12:33:30,apply-time,rs-000113-sfg42,ccd4877d-88f6-410f-ae43-cbe9c28101e8,1,875.371810
2026/02/05/12:33:30,running-time,rs-000113-sfg42,ccd4877d-88f6-410f-ae43-cbe9c28101e8,1,875.371810
2026/02/05/12:33:30,apply-time,rs-000114-2hlq2,831c31ac-b6ba-4f20-b35f-ec3ecd6a8fac,4,875.371810
2026/02/05/12:33:30,running-time,rs-000114-2hlq2,831c31ac-b6ba-4f20-b35f-ec3ecd6a8fac,4,875.371810
2026/02/05/12:33:30,apply-time,rs-000114-fpjgz,801eae3d-0b21-414f-95d2-e66850c47e18,4,875.371810
2026/02/05/12:33:30,running-time,rs-000114-fpjgz,801eae3d-0b21-414f-95d2-e66850c47e18,4,875.371810
2026/02/05/12:33:30,apply-time,rs-000114-rgl62,dd4f5f9f-bd7b-4b12-914b-31cfe4eff435,4,875.371810
2026/02/05/12:33:30,running-time,rs-000114-rgl62,dd4f5f9f-bd7b-4b12-914b-31cfe4eff435,4,875.371810
2026/02/05/12:34:24,apply-time,rs-000115-hqlpq,18a67a47-6e02-428b-9adc-dc00c0e2ad5c,1,929.371810
2026/02/05/12:34:24,running-time,rs-000115-hqlpq,18a67a47-6e02-428b-9adc-dc00c0e2ad5c,1,929.371810
2026/02/05/12:37:30,apply-time,rs-000116-czg6b,d813609f-99eb-470a-8ab8-df8481178b8a,3,1116.371810
2026/02/05/12:37:30,running-time,rs-000116-czg6b,d813609f-99eb-470a-8ab8-df8481178b8a,3,1116.371810
