scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,6.0005,0.5113,0.4377,0.5113,0.4377,40.0,26.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,6.0006,0.5001,0.4921,0.5001,0.4921,33.0,34.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,7.0006,0.5839,0.6258,0.5871,0.6355,41.0,38.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,7.0006,0.5323,0.4584,0.536,0.4647,43.0,27.0,19.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,7.0007,0.5232,0.522,0.5257,0.5267,35.0,35.0,42.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,8.0007,0.5725,0.4943,0.5725,0.4943,47.0,29.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,8.0007,0.6141,0.6845,0.6141,0.6845,46.0,39.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,8.0008,0.555,0.5494,0.555,0.5494,39.0,39.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,9.0008,0.6224,0.5279,0.6254,0.5313,51.0,32.0,25.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,9.0009,0.648,0.7103,0.6499,0.7131,48.0,44.0,22.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,9.0009,0.5947,0.5861,0.5947,0.5861,43.0,42.0,47.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,10.0009,0.6857,0.5536,0.6857,0.5536,52.0,35.0,25.0,29.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,10.001,0.6782,0.7381,0.6855,0.7418,49.0,46.0,25.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,10.001,0.6295,0.6205,0.6295,0.6205,53.0,42.0,48.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,11.0009,0.7054,0.5838,0.7054,0.5838,54.0,36.0,29.0,31.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,11.0011,0.716,0.7793,0.7247,0.8027,48.0,49.0,31.0,27.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,11.0011,0.656,0.6426,0.656,0.6426,60.0,42.0,51.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,12.001,0.7375,0.6445,0.7375,0.6445,56.0,39.0,30.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,12.0012,0.733,0.8102,0.7441,0.8442,49.0,51.0,35.0,27.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,12.0012,0.6816,0.6625,0.6862,0.6642,62.0,43.0,53.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,13.0011,0.7915,0.6652,0.7915,0.6652,55.0,41.0,33.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,13.0012,0.7678,0.8463,0.7847,0.8834,52.0,53.0,36.0,31.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,13.0013,0.7077,0.7016,0.7077,0.7016,62.0,46.0,56.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,14.0012,0.835,0.6959,0.835,0.6959,59.0,43.0,35.0,39.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,14.0013,0.785,0.8632,0.7961,0.8971,56.0,53.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,14.0014,0.747,0.7225,0.747,0.7225,65.0,50.0,56.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,15.0013,0.8477,0.7155,0.8543,0.7286,61.0,43.0,35.0,40.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,15.0014,0.7876,0.8661,0.7987,0.9,57.0,53.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,15.0015,0.785,0.7736,0.785,0.7736,69.0,50.0,59.0,34.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,16.0014,0.872,0.7342,0.8992,0.7509,62.0,48.0,36.0,40.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,16.0015,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,16.0016,0.8265,0.7994,0.8265,0.7994,69.0,55.0,63.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,17.0015,0.8768,0.7404,0.9039,0.7571,62.0,51.0,36.0,40.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,17.0016,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,17.0017,0.8424,0.7938,0.8424,0.7938,66.0,54.0,66.0,34.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,18.0016,0.8768,0.7404,0.9039,0.7571,62.0,51.0,36.0,40.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,18.0016,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,18.0018,0.8501,0.8053,0.8501,0.8053,69.0,54.0,67.0,34.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,19.0017,0.8863,0.7505,0.9135,0.7672,65.0,51.0,36.0,40.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,19.0017,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,19.0018,0.852,0.8034,0.8696,0.8127,69.0,54.0,67.0,34.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,20.0018,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,20.0019,0.8968,0.7728,0.9174,0.7764,70.0,51.0,35.0,40.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,20.0019,0.857,0.8148,0.8746,0.8241,71.0,54.0,67.0,34.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,21.0019,0.8999,0.7698,0.9271,0.7865,69.0,51.0,36.0,40.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,21.0019,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,21.002,0.8286,0.8156,0.8374,0.8233,73.0,54.0,64.0,34.0,1.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,22.002,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,22.002,0.9039,0.7791,0.9311,0.7958,69.0,52.0,37.0,40.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,22.0021,0.8419,0.8246,0.8507,0.8323,76.0,54.0,64.0,34.0,1.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,23.0021,0.907,0.79,0.9276,0.7936,69.0,52.0,38.0,41.0,2.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,23.0021,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,23.0022,0.8458,0.8316,0.8565,0.8412,77.0,54.0,64.0,35.0,1.0,0.0,0.0,1.0,10.0,1.0,3.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,24.0022,0.7886,0.8655,0.7997,0.8994,58.0,52.0,36.0,31.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,24.0022,0.9129,0.8143,0.9353,0.8309,72.0,52.0,38.0,41.0,3.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,24.0023,0.8517,0.8438,0.8605,0.8515,79.0,54.0,64.0,36.0,1.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,25.0023,0.9163,0.8196,0.9748,0.8468,72.0,52.0,39.0,41.0,6.0,0.0,1.0,0.0,11.0,0.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,25.0024,0.8517,0.8438,0.8605,0.8515,79.0,54.0,64.0,36.0,1.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,25.0591,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,26.0024,0.9092,0.8112,0.9642,0.8331,72.0,52.0,37.0,40.0,6.0,0.0,0.0,0.0,11.0,0.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,26.0025,0.8517,0.8438,0.8605,0.8515,79.0,54.0,64.0,36.0,1.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,26.2364,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,27.0025,0.9092,0.8112,0.9642,0.8331,72.0,52.0,37.0,40.0,6.0,0.0,0.0,0.0,11.0,0.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,27.0026,0.8517,0.8438,0.8605,0.8515,79.0,54.0,64.0,36.0,1.0,0.0,0.0,0.0,10.0,1.0,3.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,27.2365,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,28.0027,0.8817,0.8292,0.8929,0.8375,76.0,53.0,50.5,37.5,1.5,0.0,0.0,0.0,10.5,0.5,4.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,28.2366,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,29.0028,0.9092,0.8112,0.9317,0.8277,72.0,52.0,37.0,40.0,3.0,0.0,0.0,0.0,11.0,0.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,29.0028,0.8541,0.8472,0.8541,0.8472,80.0,54.0,64.0,35.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,29.2367,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,30.0029,0.8541,0.8472,0.8541,0.8472,80.0,54.0,64.0,35.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,30.0029,0.9074,0.7983,0.9281,0.8018,71.0,52.0,37.0,40.0,2.0,0.0,0.0,0.0,12.0,0.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,30.2367,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,31.003,0.8541,0.8472,0.8541,0.8472,80.0,54.0,64.0,35.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,31.0031,0.9074,0.7983,0.9281,0.8018,71.0,52.0,37.0,40.0,2.0,0.0,0.0,0.0,12.0,0.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,31.2368,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,32.0031,0.8998,0.7944,0.9204,0.7979,71.0,50.0,37.0,40.0,2.0,0.0,0.0,0.0,12.0,2.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,32.0032,0.856,0.8533,0.856,0.8533,80.0,55.0,64.0,35.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,32.2369,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,33.0032,0.8956,0.783,0.9162,0.7866,69.0,50.0,37.0,40.0,2.0,0.0,0.0,0.0,14.0,2.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,33.0033,0.8576,0.8744,0.8697,0.9022,79.0,60.0,64.0,35.0,3.0,0.0,0.0,0.0,12.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,33.237,0.7864,0.8682,0.7888,0.8788,60.0,52.0,34.0,31.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,34.0033,0.8908,0.7768,0.9115,0.7804,69.0,47.0,37.0,40.0,2.0,0.0,0.0,0.0,14.0,5.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,34.0034,0.8576,0.8744,0.8697,0.9022,79.0,60.0,64.0,35.0,3.0,0.0,0.0,0.0,12.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,34.2371,0.7743,0.8712,0.7743,0.8712,61.0,51.0,34.0,31.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,35.0034,0.8908,0.7768,0.9115,0.7804,69.0,47.0,37.0,40.0,2.0,0.0,0.0,0.0,14.0,5.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,35.0035,0.8576,0.8744,0.8697,0.9022,79.0,60.0,64.0,35.0,3.0,0.0,0.0,0.0,12.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,35.2372,0.7743,0.8712,0.7743,0.8712,61.0,51.0,34.0,31.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,36.0036,0.8908,0.7768,0.9115,0.7804,69.0,47.0,37.0,40.0,2.0,0.0,0.0,0.0,14.0,5.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,36.0036,0.8576,0.8744,0.8697,0.9022,79.0,60.0,64.0,35.0,3.0,0.0,0.0,0.0,12.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,36.2373,0.7743,0.8712,0.7743,0.8712,61.0,51.0,34.0,31.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,37.0036,0.8908,0.7768,0.9115,0.7804,69.0,47.0,37.0,40.0,2.0,0.0,0.0,0.0,14.0,5.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,37.0038,0.8576,0.8744,0.8697,0.9022,79.0,60.0,64.0,35.0,3.0,0.0,0.0,0.0,12.0,1.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,37.2374,0.7743,0.8712,0.7743,0.8712,61.0,51.0,34.0,31.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,38.0037,0.8908,0.7768,0.9115,0.7804,69.0,47.0,37.0,40.0,2.0,0.0,0.0,0.0,14.0,5.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,38.0039,0.857,0.8583,0.8587,0.8684,78.0,58.0,64.0,35.0,1.0,0.0,0.0,0.0,15.0,3.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,38.2375,0.7743,0.8712,0.7743,0.8712,61.0,51.0,34.0,31.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,39.0038,0.8908,0.7768,0.9115,0.7804,69.0,47.0,37.0,40.0,2.0,0.0,0.0,0.0,14.0,5.0,5.0,1.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,39.004,0.857,0.8583,0.8587,0.8684,78.0,58.0,64.0,35.0,1.0,0.0,0.0,0.0,15.0,3.0,3.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=4s,3,39.2376,0.7707,0.8604,0.7707,0.8604,61.0,49.0,34.0,31.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0
