scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,0.0,0.2266,0.2112,0.2294,0.2163,55.3333,1.0,0.0,0.2266,0.2294,55.3333,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,1.0001,0.2374,0.2718,0.2374,0.2718,60.0,0.0,0.0,0.2718,0.2718,60.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,1.0001,0.2891,0.2292,0.2891,0.2292,73.0,0.0,0.0,0.2891,0.2891,73.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,1.0002,0.2614,0.244,0.2614,0.244,63.0,0.0,0.0,0.2614,0.2614,63.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,2.0002,0.2826,0.3237,0.2826,0.3237,70.0,0.0,0.0,0.3237,0.3237,70.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,2.0002,0.3408,0.2739,0.3446,0.2759,82.0,1.0,0.0,0.3408,0.3446,82.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,2.0002,0.3108,0.2654,0.3285,0.2706,73.0,2.0,0.0,0.3108,0.3285,73.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,3.0003,0.3218,0.3633,0.3218,0.3633,80.0,0.0,0.0,0.3633,0.3633,80.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,3.0003,0.3642,0.2965,0.3642,0.2965,89.0,0.0,0.0,0.3642,0.3642,89.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,3.0004,0.3745,0.2939,0.3829,0.3131,83.0,3.0,0.0,0.3745,0.3829,83.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,4.0004,0.3742,0.396,0.3742,0.396,90.0,0.0,0.0,0.396,0.396,90.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,4.0004,0.392,0.3197,0.3955,0.3253,95.0,1.0,0.0,0.392,0.3955,95.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,4.0004,0.4402,0.3577,0.4402,0.3577,95.0,0.0,0.0,0.4402,0.4402,95.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,5.0005,0.391,0.4156,0.391,0.4156,98.0,0.0,0.0,0.4156,0.4156,98.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,5.0005,0.4144,0.35,0.4144,0.35,104.0,0.0,0.0,0.4144,0.4144,104.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,5.0006,0.4773,0.3787,0.4773,0.3787,100.0,0.0,0.0,0.4773,0.4773,100.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,6.0006,0.4199,0.4519,0.4199,0.4519,107.0,0.0,0.0,0.4519,0.4519,107.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,6.0006,0.4606,0.4087,0.4606,0.4087,115.0,0.0,0.0,0.4606,0.4606,115.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,6.0007,0.5073,0.4062,0.5073,0.4062,111.0,0.0,0.0,0.5073,0.5073,111.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,7.0007,0.5404,0.451,0.5404,0.451,127.0,0.0,0.0,0.5404,0.5404,127.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,7.0007,0.4488,0.488,0.4488,0.488,119.0,0.0,0.0,0.488,0.488,119.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,7.0008,0.5708,0.4634,0.577,0.4668,120.0,1.0,0.0,0.5708,0.577,120.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,8.0008,0.5643,0.4873,0.5686,0.4892,134.0,1.0,0.0,0.5643,0.5686,134.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,8.0008,0.4957,0.5184,0.4957,0.5184,130.0,0.0,0.0,0.5184,0.5184,130.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,8.0009,0.6337,0.5063,0.6359,0.5139,131.0,1.0,0.0,0.6337,0.6359,131.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,9.0009,0.6043,0.5374,0.6043,0.5374,144.0,0.0,0.0,0.6043,0.6043,144.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,9.0009,0.6573,0.5298,0.661,0.5361,138.0,1.0,0.0,0.6573,0.661,138.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,9.0009,0.5319,0.5588,0.5319,0.5588,141.0,0.0,0.0,0.5588,0.5588,141.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,10.001,0.6236,0.5823,0.6236,0.5823,152.0,0.0,0.0,0.6236,0.6236,152.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,10.001,0.6964,0.5614,0.7142,0.5724,148.0,3.0,0.0,0.6964,0.7142,148.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,10.0011,0.5538,0.5966,0.5538,0.5966,152.0,0.0,0.0,0.5966,0.5966,152.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,11.001,0.6526,0.6201,0.6691,0.6283,163.0,2.0,0.0,0.6526,0.6691,163.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,11.0011,0.7343,0.5901,0.7343,0.5901,156.0,0.0,0.0,0.7343,0.7343,156.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,11.0012,0.5998,0.6295,0.5998,0.6295,162.0,0.0,0.0,0.6295,0.6295,162.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,12.0012,0.7162,0.6704,0.7162,0.6704,174.0,0.0,0.0,0.7162,0.7162,174.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,12.0012,0.7823,0.6335,0.7965,0.6428,166.0,2.0,0.0,0.7823,0.7965,166.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,12.0012,0.6468,0.6748,0.6468,0.6748,173.0,0.0,0.0,0.6748,0.6748,173.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,13.0012,0.7354,0.6963,0.7402,0.6997,182.0,1.0,0.0,0.7354,0.7402,182.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,13.0013,0.8129,0.6603,0.8283,0.6662,175.0,3.0,0.0,0.8129,0.8283,175.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,13.0013,0.7068,0.7132,0.7068,0.7132,183.0,0.0,1.0,0.7132,0.7132,183.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,14.0013,0.7759,0.7149,0.7759,0.7149,191.0,0.0,1.0,0.7759,0.7759,191.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,14.0014,0.7275,0.7397,0.7393,0.7827,190.0,4.0,1.0,0.7397,0.7827,190.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,14.0014,0.8497,0.7098,0.8718,0.7144,187.0,2.0,0.0,0.8497,0.8718,187.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,15.0015,0.8721,0.7459,0.8942,0.7505,195.0,2.0,0.0,0.8721,0.8942,195.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,15.0015,0.8178,0.745,0.8178,0.745,202.0,0.0,1.0,0.8178,0.8178,202.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,15.0015,0.7715,0.7629,0.7937,0.8185,199.0,5.0,1.0,0.7715,0.8185,199.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=4s,3,16.0015,0.8791,0.7502,0.9012,0.7547,197.0,2.0,0.0,0.8791,0.9012,197.0,0.0
