scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,0.0,0.1431,0.1518,0.1566,0.1595,6.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518,0.1595,16.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,1.0001,0.2019,0.2529,0.2059,0.2621,17.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529,0.2621,26.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,1.0001,0.2295,0.2837,0.2295,0.2837,12.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837,0.2837,33.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,1.0001,0.4124,0.3719,0.4172,0.3908,16.0,13.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4124,0.4172,37.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,2.0002,0.3138,0.3433,0.3248,0.351,18.0,11.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3433,0.351,36.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,2.0002,0.2944,0.3443,0.3133,0.3492,15.0,13.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3443,0.3492,43.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,2.0003,0.5319,0.5422,0.5319,0.5422,18.0,14.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5422,0.5422,48.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,3.0003,0.4078,0.4176,0.4169,0.4325,23.0,12.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4176,0.4325,48.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,3.0003,0.3904,0.4368,0.407,0.44,18.0,16.0,16.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4368,0.44,55.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,3.0004,0.5707,0.5943,0.5707,0.5943,19.0,15.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5943,0.5943,53.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,4.0004,0.5108,0.5026,0.5108,0.5026,27.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108,0.5108,60.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,4.0004,0.5034,0.5255,0.5143,0.5447,19.0,18.0,19.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5255,0.5447,67.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,4.0006,0.6096,0.7801,0.6096,0.7801,22.0,18.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7801,0.7801,63.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,5.0005,0.632,0.6273,0.632,0.6273,32.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.632,71.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,5.0005,0.6036,0.648,0.6099,0.6559,25.0,22.0,19.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.6559,79.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,5.0007,0.6649,0.8638,0.6649,0.8638,22.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8638,0.8638,67.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,6.0005,0.7445,0.6854,0.7588,0.6911,36.0,19.0,15.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445,0.7588,80.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,6.0007,0.6803,0.6983,0.6803,0.6983,26.0,26.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6983,0.6983,89.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,6.0008,0.6685,0.8734,0.6685,0.8734,23.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8734,0.8734,68.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,7.0007,0.8706,0.7214,0.8754,0.7347,36.0,20.0,18.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8706,0.8754,90.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,7.0008,0.7309,0.7994,0.7448,0.803,27.0,29.0,27.0,16.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.7994,0.803,99.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,7.0009,0.6721,0.8831,0.6721,0.8831,24.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8831,0.8831,69.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,8.0008,0.9013,0.7551,0.9013,0.7551,40.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9013,0.9013,94.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,8.0009,0.8018,0.8558,0.8018,0.8558,27.0,29.0,32.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8558,0.8558,106.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,8.001,0.6772,0.8889,0.6772,0.8889,25.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8889,0.8889,70.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,9.0009,0.9146,0.769,0.9146,0.769,43.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9146,0.9146,97.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,9.001,0.8145,0.8616,0.8145,0.8616,27.0,29.0,32.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8616,0.8616,107.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,9.0011,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8947,0.8947,71.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,10.0009,0.9146,0.769,0.9146,0.769,43.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9146,0.9146,97.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,10.0011,0.8145,0.8616,0.8145,0.8616,27.0,29.0,32.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8616,0.8616,107.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,10.0012,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8947,0.8947,71.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,11.0011,0.9377,0.7852,0.9896,0.7986,40.0,24.0,19.0,16.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.9377,0.9896,99.0,5.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,11.0012,0.8193,0.8756,0.8193,0.8756,28.0,29.0,32.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8756,0.8756,108.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,11.0013,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8947,0.8947,71.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,12.0012,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.952,0.9932,104.0,8.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,12.0013,0.8792,0.9123,0.8792,0.9123,35.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.9123,0.9123,116.0,3.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,12.0014,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8947,0.8947,71.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,13.0013,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.952,0.9932,104.0,8.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,13.0013,0.8831,0.92,0.8831,0.92,36.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.92,0.92,117.0,3.0
