scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,0.0,0.075,0.0914,0.075,0.0914,4.0,3.3333,2.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,1.0001,0.1776,0.194,0.1839,0.1989,6.0,6.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,1.0001,0.2908,0.3368,0.2944,0.3443,14.0,13.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,1.0001,0.1937,0.2355,0.1937,0.2355,16.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,2.0002,0.3029,0.3357,0.3029,0.3357,18.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,2.0002,0.3904,0.4368,0.407,0.44,18.0,16.0,16.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,2.0002,0.3552,0.3399,0.3698,0.3452,13.0,10.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,3.0003,0.3892,0.4128,0.4078,0.4176,23.0,11.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,3.0003,0.491,0.5126,0.491,0.5126,19.0,20.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,3.0004,0.481,0.456,0.481,0.456,17.0,14.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,4.0004,0.5071,0.4976,0.5071,0.4976,26.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,4.0004,0.5261,0.5498,0.54,0.5619,21.0,20.0,19.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,4.0004,0.5708,0.6254,0.5777,0.6324,20.0,16.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,5.0005,0.632,0.6273,0.632,0.6273,32.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,5.0006,0.6336,0.8191,0.6336,0.8191,21.0,19.0,10.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,5.0006,0.6312,0.6494,0.6312,0.6494,25.0,23.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,6.0005,0.7445,0.6854,0.7445,0.6854,36.0,19.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,6.0007,0.6511,0.8389,0.6511,0.8389,21.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,6.0007,0.6961,0.7293,0.6961,0.7293,28.0,26.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,7.0006,0.8681,0.7271,0.8768,0.7309,38.0,20.0,18.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
