scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,0.0,0.0719,0.0865,0.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2068,3.7733,3.6456,3.1601,3.7683
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2781,0.3212,0.3212,13.0014,13.0014,10.0011,4.0004,40.0044,0.0,0.0,0.0,0.0,0.0,5.2756,4.5236,3.6627,3.2398,4.3036
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5383,4.0405,5.3843,3.7026,4.4616
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2059,0.2621,0.2621,18.0023,4.0005,3.0004,2.0003,27.0035,0.0,0.0,0.0,0.0,0.0,2.8066,2.756,1.8898,2.5378,2.5398
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.3298,0.2824,0.3298,10.0008,10.0008,2.0002,6.0005,28.0022,0.0,0.0,0.0,0.0,0.0,4.5383,4.0405,5.3843,3.7026,4.4616
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.3248,0.351,0.351,36.0037,15.0013,9.0008,4.0004,64.0063,0.0,0.0,0.0,0.0,0.0,2.8066,2.756,1.8898,2.5378,2.5398
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.379,0.4147,0.4147,31.0032,29.003,24.0025,8.0008,92.0095,0.0,0.0,0.0,0.0,0.0,5.2756,4.5236,3.6627,3.2398,4.3036
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.4169,0.4325,0.4325,59.006,27.0026,21.0021,6.0006,113.0113,0.0,0.0,0.0,0.0,0.0,2.8066,2.756,1.8898,2.5378,2.5398
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.4617,0.4317,0.4617,27.0029,23.0024,6.0007,12.0012,68.0072,0.0,0.0,0.0,0.0,0.0,4.5383,4.0405,5.3843,3.7026,4.4616
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0004,0.486,0.4902,0.4902,49.0058,47.0056,42.005,17.0021,155.0185,0.0,0.0,0.0,0.0,0.0,5.2756,4.5236,3.6627,3.2398,4.3036
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0004,0.5108,0.5026,0.5108,86.0088,41.004,34.0034,12.0012,173.0175,0.0,0.0,0.0,0.0,0.0,2.8066,2.756,1.8898,2.5378,2.5398
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0004,0.5516,0.5724,0.5724,46.0048,38.0039,14.0015,20.002,118.0122,0.0,0.0,0.0,0.0,0.0,4.5383,4.0405,5.3843,3.7026,4.4616
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0005,0.5863,0.6228,0.6228,73.0096,69.0091,61.0081,28.0039,231.0306,0.0,0.0,0.0,0.0,0.0,5.2756,4.5236,3.6627,3.2398,4.3036
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,5.0005,0.6061,0.7646,0.7646,68.0068,56.0056,22.0022,34.0033,180.0179,0.0,0.0,0.0,0.0,0.0,4.5383,4.0405,5.3843,3.7026,4.4616
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,5.0005,0.632,0.6273,0.632,118.0122,56.0056,49.005,21.0022,244.0251,0.0,0.0,0.0,0.0,0.0,2.8066,2.756,1.8898,2.5378,2.5398
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,5.0006,0.6156,0.6401,0.6401,98.0123,92.0115,81.0102,39.0051,310.0391,0.0,0.0,0.0,0.0,0.0,5.2756,4.5236,3.6627,3.2398,4.3036
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,6.0006,0.6323,0.8041,0.8041,90.009,75.0074,31.0031,48.0047,244.0242,0.0,0.0,0.0,0.0,0.0,4.5383,4.0405,5.3843,3.7026,4.4616
