scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,0.0,0.0808,0.0972,0.0972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9644,2.5467,2.7858,4.19,3.3648
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0001,0.2944,0.3443,0.3443,15.001,13.0009,11.0007,4.0003,43.0029,0.0,0.0,0.0,0.0,0.0,4.3517,3.3412,3.287,5.2996,3.9916
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0001,0.1898,0.2469,0.2469,15.0017,5.0006,3.0003,2.0002,25.0029,0.0,0.0,0.0,0.0,0.0,1.9246,2.3955,2.237,3.3333,2.3533
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0001,0.2709,0.2399,0.2709,10.0013,8.0011,2.0003,6.0008,26.0035,0.0,0.0,0.0,0.0,0.0,5.617,1.9033,2.8333,3.9372,3.7496
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0002,0.4303,0.4006,0.4303,25.0022,21.0018,5.0004,12.0012,63.0056,0.0,0.0,0.0,0.0,0.0,5.617,1.9033,2.8333,3.9372,3.7496
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0002,0.3904,0.4368,0.4368,33.0033,29.0029,27.0028,9.0009,98.01,0.0,0.0,0.0,0.0,0.0,4.3517,3.3412,3.287,5.2996,3.9916
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0003,0.3081,0.3392,0.3392,34.0046,16.0022,7.0009,4.0005,61.0083,0.0,0.0,0.0,0.0,0.0,1.9246,2.3955,2.237,3.3333,2.3533
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0003,0.5378,0.5475,0.5475,43.0039,36.0033,13.0012,20.0019,112.0103,0.0,0.0,0.0,0.0,0.0,5.617,1.9033,2.8333,3.9372,3.7496
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0003,0.4078,0.4176,0.4176,57.006,28.003,18.0016,6.0007,109.0113,0.0,0.0,0.0,0.0,0.0,1.9246,2.3955,2.237,3.3333,2.3533
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0003,0.4843,0.4905,0.4905,52.006,46.0053,45.0053,18.0022,161.0187,0.0,0.0,0.0,0.0,0.0,4.3517,3.3412,3.287,5.2996,3.9916
