scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,0.0,0.0,0.0,0.0033,0.0056,0.0,0.3333,0.0,0.0,0.0056,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.1669,0.1572,0.1669,0.1572,22.0,0.0,0.0,0.1669,0.1669,22.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.228,0.1899,0.2312,0.198,28.0,1.0,0.0,0.228,0.2312,28.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.2475,0.272,0.2475,0.272,31.0,0.0,0.0,0.272,0.272,31.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.189,0.247,0.2078,0.2534,28.0,1.0,0.0,0.247,0.2534,28.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.3094,0.2451,0.3094,0.2451,38.0,0.0,0.0,0.3094,0.3094,38.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0003,0.3611,0.3519,0.3663,0.3556,41.0,1.0,0.0,0.3611,0.3663,41.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0004,0.2949,0.3723,0.2949,0.3723,40.0,0.0,0.0,0.3723,0.3723,40.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0004,0.4111,0.3006,0.4176,0.3042,50.0,1.0,0.0,0.4111,0.4176,50.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0004,0.4615,0.4286,0.4615,0.4286,54.0,0.0,0.0,0.4615,0.4615,54.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0005,0.4073,0.4844,0.4073,0.4844,51.0,0.0,0.0,0.4844,0.4844,51.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0006,0.5018,0.3542,0.5018,0.3542,61.0,0.0,0.0,0.5018,0.5018,61.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,5.0005,0.5379,0.5008,0.5379,0.5008,65.0,0.0,0.0,0.5379,0.5379,65.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,5.0006,0.4873,0.5646,0.4873,0.5646,63.0,0.0,0.0,0.5646,0.5646,63.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,5.0007,0.5648,0.4293,0.5648,0.4293,70.0,0.0,0.0,0.5648,0.5648,70.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,6.0006,0.6419,0.5533,0.6711,0.5593,76.0,1.0,0.0,0.6419,0.6711,76.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,6.0006,0.5865,0.657,0.5898,0.6839,72.0,1.0,0.0,0.657,0.6839,72.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,6.0008,0.6844,0.5374,0.6844,0.5374,82.0,0.0,0.0,0.6844,0.6844,82.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,7.0007,0.6825,0.6377,0.7962,0.6609,84.0,4.0,0.0,0.6825,0.7962,84.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,7.0007,0.6839,0.742,0.7182,0.7523,83.0,2.0,0.0,0.742,0.7523,83.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,7.0009,0.7491,0.6249,0.7561,0.6361,92.0,1.0,0.0,0.7491,0.7561,92.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,8.0008,0.7396,0.8109,0.773,0.8212,94.0,2.0,0.0,0.8109,0.8212,94.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=16s,3,8.0009,0.7412,0.6727,0.9068,0.7059,91.0,6.0,0.0,0.7412,0.9068,91.0,0.0
