scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,0.0,0.2172,0.1945,0.2191,0.1961,52.0,0.6667,0.0,0.2172,0.2191,52.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0001,0.2288,0.2122,0.2288,0.2122,54.0,0.0,0.0,0.2288,0.2288,54.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0001,0.2261,0.2608,0.2288,0.2634,56.0,1.0,0.0,0.2608,0.2634,56.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0001,0.2849,0.2183,0.2849,0.2183,71.0,0.0,0.0,0.2849,0.2849,71.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2.0002,0.249,0.2917,0.249,0.2917,65.0,0.0,0.0,0.2917,0.2917,65.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2.0002,0.2745,0.252,0.2745,0.252,66.0,0.0,0.0,0.2745,0.2745,66.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2.0002,0.3422,0.2687,0.3422,0.2687,82.0,0.0,0.0,0.3422,0.3422,82.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0003,0.2967,0.3448,0.2967,0.3448,74.0,0.0,0.0,0.3448,0.3448,74.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0003,0.3335,0.2744,0.3335,0.2744,77.0,0.0,0.0,0.3335,0.3335,77.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0004,0.365,0.2967,0.367,0.2992,89.0,1.0,0.0,0.365,0.367,89.0,0.0
