scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,0.0,0.1535,0.1322,0.1535,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6.5455,,,,6.5455
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.3316,0.2705,0.3316,44.003,0.0,0.0,0.0,44.003,0.0,,,,0.0,6.0878,,,,6.0878
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.2518,0.2759,0.2759,32.0032,0.0,0.0,0.0,32.0032,0.0,,,,0.0,5.744,,,,5.744
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,1.0001,0.1432,0.2244,0.2244,23.0026,0.0,0.0,0.0,23.0026,0.0,,,,0.0,7.8046,,,,7.8046
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.4418,0.3156,0.4418,98.0092,0.0,0.0,0.0,98.0092,0.0,,,,0.0,6.0878,,,,6.0878
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.2659,0.313,0.313,58.006,0.0,0.0,0.0,58.006,0.0,,,,0.0,7.8046,,,,7.8046
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,2.0002,0.3696,0.3618,0.3696,75.0084,0.0,0.0,0.0,75.0084,0.0,,,,0.0,5.744,,,,5.744
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0003,0.4692,0.44,0.4692,131.013,0.0,0.0,0.0,131.013,0.0,,,,0.0,5.744,,,,5.744
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0003,0.5239,0.3605,0.5239,161.0186,0.0,0.0,0.0,161.0186,0.0,,,,0.0,6.0878,,,,6.0878
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,3.0004,0.3578,0.4201,0.4201,104.0133,0.0,0.0,0.0,104.0133,0.0,,,,0.0,7.8046,,,,7.8046
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0004,0.5628,0.5082,0.5628,198.0176,0.0,0.0,0.0,198.0176,0.0,,,,0.0,5.744,,,,5.744
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0004,0.5702,0.4204,0.5702,231.0247,0.0,0.0,0.0,231.0247,0.0,,,,0.0,6.0878,,,,6.0878
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,4.0005,0.4629,0.5321,0.5321,162.0201,0.0,0.0,0.0,162.0201,0.0,,,,0.0,7.8046,,,,7.8046
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,5.0005,0.6383,0.55,0.6383,273.025,0.0,0.0,0.0,273.025,0.0,,,,0.0,5.744,,,,5.744
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=16s,3,5.0005,0.6314,0.511,0.6314,310.0321,0.0,0.0,0.0,310.0321,0.0,,,,0.0,6.0878,,,,6.0878
