scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,0.0,0.2298,0.2166,0.2317,0.2171,56.3333,0.3333,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0001,0.3037,0.2368,0.3037,0.2368,75.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0002,0.2439,0.2305,0.2439,0.2305,59.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0002,0.2542,0.2892,0.2542,0.2892,65.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0002,0.3518,0.2884,0.3518,0.2884,86.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0002,0.2982,0.259,0.3032,0.2609,70.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0003,0.2951,0.3314,0.2951,0.3314,73.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.0003,0.3826,0.2927,0.3826,0.2927,82.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.0003,0.3836,0.3217,0.3836,0.3217,94.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.0004,0.3569,0.3761,0.3569,0.3761,84.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.0004,0.4256,0.3372,0.4256,0.3372,91.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.0005,0.3844,0.408,0.3844,0.408,95.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.0005,0.4179,0.3542,0.4179,0.3542,105.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0005,0.4659,0.3763,0.4659,0.3763,101.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0006,0.4177,0.4494,0.4199,0.4519,106.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0006,0.4634,0.4102,0.4651,0.4134,115.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,6.0006,0.5202,0.4055,0.5229,0.4079,111.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,6.0007,0.4464,0.487,0.4464,0.487,117.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,6.0007,0.5048,0.4467,0.5048,0.4467,126.0,0.0,0.0
