scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,0.0,0.2139,0.2001,0.2281,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.609,,,,1.609
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2875,0.222,0.2875,72.0056,0.0,0.0,0.0,72.0056,0.0,,,,0.0,1.7684,,,,1.7684
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2099,0.1941,0.2099,48.0041,0.0,0.0,0.0,48.0041,0.0,,,,0.0,1.1148,,,,1.1148
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2437,0.2823,0.2823,63.0062,0.0,0.0,0.0,63.0062,0.0,,,,0.0,1.9437,,,,1.9437
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.3466,0.2785,0.3466,156.0128,0.0,0.0,0.0,156.0128,0.0,,,,0.0,1.7684,,,,1.7684
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.2489,0.2318,0.2489,107.0097,0.0,0.0,0.0,107.0097,0.0,,,,0.0,1.1148,,,,1.1148
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.281,0.3102,0.3102,132.0132,0.0,0.0,0.0,132.0132,0.0,,,,0.0,1.9437,,,,1.9437
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.387,0.3239,0.387,250.0228,0.0,0.0,0.0,250.0228,0.0,,,,0.0,1.7684,,,,1.7684
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3045,0.2636,0.3045,179.0171,0.0,0.0,0.0,179.0171,0.0,,,,0.0,1.1148,,,,1.1148
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3077,0.3613,0.3613,211.0208,0.0,0.0,0.0,211.0208,0.0,,,,0.0,1.9437,,,,1.9437
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.3745,0.2939,0.3745,262.0233,0.0,0.0,0.0,262.0233,0.0,,,,0.0,1.1148,,,,1.1148
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.4032,0.3349,0.4032,349.0334,0.0,0.0,0.0,349.0334,1.0,,,,1.0,1.7684,,,,1.7684
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.3761,0.3984,0.3984,302.0304,0.0,0.0,0.0,302.0304,0.0,,,,0.0,1.9437,,,,1.9437
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0004,0.4256,0.3372,0.4256,353.0316,0.0,0.0,0.0,353.0316,0.0,,,,0.0,1.1148,,,,1.1148
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0005,0.406,0.4264,0.4264,405.0379,0.0,0.0,0.0,405.0379,0.0,,,,0.0,1.9437,,,,1.9437
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0005,0.4386,0.3803,0.4386,458.0456,0.0,0.0,0.0,458.0456,1.0,,,,1.0,1.7684,,,,1.7684
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0005,0.462,0.3723,0.462,452.0403,0.0,0.0,0.0,452.0403,0.0,,,,0.0,1.1148,,,,1.1148
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0006,0.4402,0.4771,0.4771,520.0478,0.0,0.0,0.0,520.0478,0.0,,,,0.0,1.9437,,,,1.9437
