scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,5.0005,0.4207,0.4437,0.4207,0.4437,107.0,0.0,0.0,0.4437,0.4437,107.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,5.0007,0.431,0.3742,0.4338,0.3766,108.0,1.0,0.0,0.431,0.4338,108.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,6.0006,0.4964,0.3951,0.4964,0.3951,106.0,0.0,0.0,0.4964,0.4964,106.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,6.0006,0.4482,0.4794,0.4518,0.4844,119.0,1.0,0.0,0.4794,0.4844,119.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,6.0009,0.477,0.4258,0.477,0.4258,119.0,0.0,0.0,0.477,0.477,119.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,7.0007,0.5365,0.4467,0.5365,0.4467,116.0,0.0,0.0,0.5365,0.5365,116.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,7.0007,0.5009,0.5179,0.5009,0.5179,130.0,0.0,0.0,0.5179,0.5179,130.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,7.001,0.5452,0.4554,0.547,0.4596,127.0,1.0,0.0,0.5452,0.547,127.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,8.0008,0.6207,0.4837,0.6229,0.4913,126.0,1.0,0.0,0.6207,0.6229,126.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,8.0008,0.5288,0.5559,0.5288,0.5559,140.0,0.0,0.0,0.5559,0.5559,140.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,8.0011,0.5814,0.4994,0.5873,0.5018,137.0,1.0,0.0,0.5814,0.5873,137.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,9.0009,0.6464,0.5194,0.6464,0.5194,135.0,0.0,0.0,0.6464,0.6464,135.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,9.0009,0.5586,0.6025,0.5586,0.6025,152.0,0.0,0.0,0.6025,0.6025,152.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,9.0012,0.6137,0.5499,0.6137,0.5499,146.0,0.0,0.0,0.6137,0.6137,146.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,10.001,0.604,0.6325,0.6061,0.6348,163.0,1.0,0.0,0.6325,0.6348,163.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,10.001,0.6922,0.5541,0.6922,0.5541,146.0,0.0,0.0,0.6922,0.6922,146.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,10.0012,0.6281,0.5863,0.6281,0.5863,154.0,0.0,1.0,0.6281,0.6281,154.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,11.0011,0.7406,0.5923,0.7406,0.5923,157.0,0.0,0.0,0.7406,0.7406,157.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,11.0011,0.6396,0.6747,0.6396,0.6747,173.0,0.0,0.0,0.6747,0.6747,173.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,11.0013,0.6684,0.6334,0.6704,0.6383,166.0,1.0,1.0,0.6684,0.6704,166.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,12.0012,0.7079,0.7143,0.7079,0.7143,183.0,0.0,0.0,0.7143,0.7143,183.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,12.0012,0.7777,0.6284,0.7899,0.6307,165.0,1.0,0.0,0.7777,0.7899,165.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,12.0015,0.7184,0.6735,0.7202,0.6754,175.0,1.0,1.0,0.7184,0.7202,175.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,13.0013,0.7304,0.7424,0.7367,0.7667,191.0,2.0,0.0,0.7424,0.7667,191.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,13.0013,0.8108,0.6595,0.823,0.6618,175.0,1.0,0.0,0.8108,0.823,175.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,13.0015,0.7421,0.6995,0.7421,0.6995,183.0,0.0,1.0,0.7421,0.7421,183.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,14.0014,0.8402,0.6907,0.8651,0.6974,184.0,3.0,0.0,0.8402,0.8651,184.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,14.0015,0.7563,0.7687,0.7886,0.8193,198.0,6.0,0.0,0.7687,0.8193,198.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,14.0017,0.7837,0.7217,0.7837,0.7217,193.0,0.0,1.0,0.7837,0.7837,193.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,15.0015,0.8721,0.7459,0.8942,0.7505,195.0,2.0,0.0,0.8721,0.8942,195.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,15.0016,0.7935,0.7988,0.8493,0.8739,207.0,8.0,0.0,0.7988,0.8739,207.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,15.0019,0.8227,0.7529,0.8227,0.7529,204.0,0.0,1.0,0.8227,0.8227,204.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,16.0016,0.8791,0.7502,0.9012,0.7547,197.0,2.0,0.0,0.8791,0.9012,197.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,16.0017,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,16.002,0.8388,0.7923,0.8388,0.7923,211.0,0.0,1.0,0.8388,0.8388,211.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,17.0018,0.8791,0.7502,0.9012,0.7547,197.0,2.0,0.0,0.8791,0.9012,197.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,17.0018,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,17.0021,0.8631,0.8195,0.8723,0.8213,221.0,1.0,1.0,0.8631,0.8723,221.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,18.0019,0.8791,0.7502,0.9012,0.7547,197.0,2.0,0.0,0.8791,0.9012,197.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,18.0019,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,18.0022,0.8702,0.8261,0.8793,0.828,223.0,1.0,1.0,0.8702,0.8793,223.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,19.002,0.8791,0.7502,0.903,0.7565,197.0,3.0,0.0,0.8791,0.903,197.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,19.002,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,19.0023,0.8769,0.8328,0.886,0.8346,226.0,1.0,1.0,0.8769,0.886,226.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,20.0021,0.8845,0.7554,0.9129,0.7623,200.0,3.0,0.0,0.8845,0.9129,200.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,20.0021,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,20.0025,0.8859,0.8453,0.8951,0.8472,230.0,1.0,1.0,0.8859,0.8951,230.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,21.0022,0.8949,0.7588,0.9234,0.7657,202.0,3.0,0.0,0.8949,0.9234,202.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,21.0026,0.8888,0.8473,0.898,0.8491,231.0,1.0,1.0,0.8888,0.898,231.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,21.0423,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,22.0027,0.8888,0.8473,0.898,0.8491,231.0,1.0,1.0,0.8888,0.898,231.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,22.0089,0.9195,0.7786,0.9518,0.785,211.0,3.0,0.0,0.9195,0.9518,211.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,23.0028,0.8934,0.8471,0.8934,0.8471,231.0,0.0,2.0,0.8934,0.8934,231.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,23.0091,0.9195,0.7786,0.962,0.7868,211.0,4.0,0.0,0.9195,0.962,211.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,23.094,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,24.0029,0.8934,0.8471,0.8934,0.8471,231.0,0.0,2.0,0.8934,0.8934,231.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,24.0092,0.914,0.7728,0.9564,0.781,208.0,4.0,3.0,0.914,0.9564,208.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,25.003,0.898,0.8491,0.898,0.8491,232.0,0.0,2.0,0.898,0.898,232.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,25.0093,0.914,0.7728,0.9768,0.7864,208.0,7.0,3.0,0.914,0.9768,208.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,25.3053,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,26.0031,0.898,0.8491,0.898,0.8491,232.0,0.0,2.0,0.898,0.898,232.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,26.0095,0.914,0.7728,0.9768,0.7864,208.0,7.0,3.0,0.914,0.9768,208.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,27.0032,0.898,0.8491,0.898,0.8491,232.0,0.0,2.0,0.898,0.898,232.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,27.0096,0.914,0.7728,0.9564,0.781,208.0,4.0,3.0,0.914,0.9564,208.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,28.0034,0.898,0.8491,0.898,0.8491,232.0,0.0,2.0,0.898,0.898,232.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,28.0097,0.914,0.7728,0.9564,0.781,208.0,4.0,3.0,0.914,0.9564,208.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,28.0118,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,29.0035,0.8934,0.8418,0.8934,0.8418,230.0,0.0,4.0,0.8934,0.8934,230.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,29.0098,0.914,0.7728,0.9564,0.781,208.0,4.0,3.0,0.914,0.9564,208.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,30.0036,0.8934,0.8418,0.8934,0.8418,230.0,0.0,4.0,0.8934,0.8934,230.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,30.0099,0.914,0.7728,0.9564,0.781,208.0,4.0,3.0,0.914,0.9564,208.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,31.0037,0.8934,0.8418,0.8934,0.8418,230.0,0.0,4.0,0.8934,0.8934,230.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,31.01,0.9175,0.776,0.96,0.7842,210.0,4.0,3.0,0.9175,0.96,210.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,31.5067,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,32.0038,0.8934,0.8418,0.8934,0.8418,230.0,0.0,4.0,0.8934,0.8934,230.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,32.0101,0.9175,0.776,0.965,0.7911,210.0,5.0,3.0,0.9175,0.965,210.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,33.0039,0.8934,0.8418,0.8934,0.8418,230.0,0.0,4.0,0.8934,0.8934,230.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,33.0103,0.9175,0.776,0.965,0.7911,210.0,5.0,3.0,0.9175,0.965,210.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,34.004,0.8902,0.8367,0.8902,0.8367,229.0,0.0,5.0,0.8902,0.8902,229.0,5.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,34.0104,0.9175,0.776,0.965,0.7911,210.0,5.0,3.0,0.9175,0.965,210.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,34.9465,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,35.0041,0.8902,0.8367,0.8902,0.8367,229.0,0.0,5.0,0.8902,0.8902,229.0,5.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,35.0105,0.916,0.7713,0.9584,0.7795,209.0,4.0,4.0,0.916,0.9584,209.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,35.9466,0.8061,0.8039,0.8556,0.8765,209.0,7.0,0.0,0.8061,0.8765,209.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,36.0042,0.8902,0.8367,0.8902,0.8367,229.0,0.0,5.0,0.8902,0.8902,229.0,5.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,36.0106,0.921,0.779,0.9817,0.8018,211.0,9.0,4.0,0.921,0.9817,211.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,36.9467,0.8031,0.8012,0.8526,0.8738,208.0,7.0,1.0,0.8031,0.8738,208.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,37.0043,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,37.0107,0.9244,0.7823,0.9817,0.8018,213.0,7.0,4.0,0.9244,0.9817,213.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,37.9468,0.8031,0.8012,0.8526,0.8738,208.0,7.0,1.0,0.8031,0.8738,208.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,38.0044,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,38.0108,0.9211,0.7763,0.9784,0.7958,212.0,7.0,5.0,0.9211,0.9784,212.0,5.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,38.9468,0.8031,0.8012,0.8526,0.8738,208.0,7.0,1.0,0.8031,0.8738,208.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,39.0045,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,39.0109,0.9383,0.8167,1.0088,0.8417,220.0,10.0,5.0,0.9383,1.0088,220.0,5.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,40.0046,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,40.011,0.9556,0.8383,1.0238,0.865,226.0,10.0,6.0,0.9556,1.0238,226.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,40.9428,0.8215,0.8178,0.8841,0.8925,214.0,8.0,1.0,0.8215,0.8925,214.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,41.0047,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,41.0111,0.9594,0.8507,1.0627,0.891,228.0,15.0,6.0,0.9594,1.0627,228.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,41.9429,0.8373,0.841,0.9027,0.9265,220.0,9.0,1.0,0.841,0.9265,220.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,42.0048,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,42.0112,0.96,0.8498,1.0605,0.8884,228.0,14.0,7.0,0.96,1.0605,228.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,42.9431,0.8407,0.8537,0.8929,0.9371,222.0,8.0,1.0,0.8537,0.9371,222.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,43.0049,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,43.0113,0.9526,0.8415,1.0441,0.8664,225.0,11.0,13.0,0.9526,1.0441,225.0,13.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,43.9431,0.8407,0.8537,0.8929,0.9371,222.0,8.0,1.0,0.8537,0.9371,222.0,1.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,44.0051,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,44.0114,0.9526,0.8415,1.031,0.8608,225.0,8.0,13.0,0.9526,1.031,225.0,13.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,44.9432,0.8215,0.8178,0.8737,0.9013,214.0,8.0,9.0,0.8215,0.9013,214.0,9.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,45.0052,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,45.0116,0.9472,0.8363,1.0255,0.8556,222.0,8.0,16.0,0.9472,1.0255,222.0,16.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,45.9433,0.8139,0.8133,0.8661,0.8968,212.0,8.0,11.0,0.8139,0.8968,212.0,11.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,46.0053,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,46.0116,0.9472,0.8363,1.0255,0.8556,222.0,8.0,16.0,0.9472,1.0255,222.0,16.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,46.9434,0.8139,0.8133,0.8661,0.8968,212.0,8.0,11.0,0.8139,0.8968,212.0,11.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,47.0053,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,47.0118,0.9436,0.8104,1.0219,0.8297,220.0,8.0,18.0,0.9436,1.0219,220.0,18.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,47.9907,0.8139,0.8133,0.8661,0.8968,212.0,8.0,11.0,0.8139,0.8968,212.0,11.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,48.0055,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,48.0119,0.94,0.8072,1.0183,0.8265,218.0,8.0,20.0,0.94,1.0183,218.0,20.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,49.0056,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,49.6187,0.9365,0.8053,1.0149,0.8246,217.0,8.0,21.0,0.9365,1.0149,217.0,21.0
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,50.0056,0.8829,0.8283,0.8829,0.8283,227.0,0.0,7.0,0.8829,0.8829,227.0,7.0
