scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,0.0,0.2304,0.2414,0.2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7685,0.0896,0.0845,0.074,0.623
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0001,0.2933,0.325,0.325,21.0021,16.0016,8.0008,12.0012,57.0056,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0001,0.2448,0.2338,0.2448,25.0028,14.0016,12.0013,4.0004,55.0061,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0001,0.2869,0.2972,0.2972,23.0026,21.0024,19.0022,13.0015,76.0087,0.0,0.0,0.0,0.0,0.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0002,0.3311,0.4364,0.4364,43.0039,36.0032,19.0017,26.0023,124.0111,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0002,0.2818,0.2825,0.2825,54.0059,29.0032,27.003,11.0012,121.0133,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0003,0.3244,0.3447,0.3447,49.007,45.0064,40.0057,27.0038,161.023,0.0,0.0,0.0,0.0,0.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0003,0.3958,0.4835,0.4835,72.0068,60.0056,30.0028,40.0037,202.0189,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0003,0.3642,0.3355,0.3642,89.0089,47.0047,42.0042,21.0021,199.0199,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0004,0.3555,0.3821,0.3821,77.0101,72.0094,64.0084,44.0057,257.0337,0.0,0.0,0.0,0.0,0.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0004,0.4238,0.5315,0.5315,107.01,85.008,41.0038,57.0053,290.0271,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0004,0.4215,0.3587,0.4215,127.0118,66.0062,60.0056,34.0031,287.0267,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0005,0.3901,0.4354,0.4354,105.0144,101.0139,94.013,63.0086,363.0499,0.0,0.0,0.0,0.0,0.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0005,0.4743,0.3946,0.4743,166.0146,90.0079,78.0069,50.0042,384.0335,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0005,0.5092,0.5645,0.5645,142.0132,115.0107,57.0053,75.007,389.0362,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0006,0.4549,0.4552,0.4552,135.0169,134.0166,127.0157,82.0102,478.0593,0.0,0.0,0.0,2.0,2.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0006,0.5214,0.4422,0.5214,208.0214,116.0121,97.01,69.0073,490.0508,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0006,0.5752,0.6176,0.6176,180.0193,153.0167,75.0081,93.0098,501.054,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0007,0.5005,0.4875,0.5005,169.0208,168.0206,164.02,101.0124,602.0738,0.0,0.0,0.0,2.0,2.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0007,0.5392,0.469,0.5392,252.025,143.0143,116.0115,93.0092,604.0601,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0007,0.6013,0.6622,0.6622,226.0236,192.0204,94.0099,111.0115,623.0655,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0008,0.5282,0.5256,0.5282,205.0243,204.024,206.024,122.0144,737.0867,0.0,0.0,0.0,2.0,2.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0008,0.5861,0.5043,0.5861,301.029,173.0168,139.0134,117.0112,730.0705,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0008,0.6328,0.7002,0.7002,274.0283,235.0246,114.0119,132.0136,755.0785,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0009,0.5579,0.552,0.5579,246.0285,243.028,250.0286,144.0167,883.1018,0.0,0.0,0.0,2.0,2.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.0008,0.6395,0.5476,0.6395,354.0327,205.019,164.0152,145.0132,868.0801,0.0,0.0,0.0,0.0,0.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.0009,0.6719,0.7302,0.7302,322.0327,281.0288,138.0141,157.0159,898.0915,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.001,0.5926,0.5896,0.5926,290.0315,285.0309,296.0317,167.0183,1038.1124,0.0,0.0,0.0,2.0,2.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.0009,0.6859,0.5512,0.6859,405.0368,240.0218,190.0172,175.0155,1010.0913,4.0,0.0,0.0,0.0,4.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.001,0.6979,0.7772,0.7772,372.0368,328.0326,167.0164,184.0181,1051.1039,0.0,0.0,0.0,0.0,0.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.0012,0.6262,0.6175,0.6262,342.0404,327.038,344.0399,190.0222,1203.1404,0.0,0.0,0.0,2.0,2.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,11.001,0.7154,0.6045,0.7154,460.0424,277.0256,219.0202,207.0188,1163.1069,4.0,0.0,0.0,0.0,4.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,11.0011,0.7314,0.8116,0.8116,422.0418,379.0378,200.0198,211.0208,1212.1202,1.0,0.0,0.0,0.0,1.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,11.0012,0.6586,0.6454,0.6586,401.0415,369.0388,396.0408,213.0226,1379.1438,0.0,0.0,0.0,2.0,2.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,12.0011,0.765,0.6531,0.765,517.0489,317.0301,251.0238,242.0228,1327.1256,5.0,0.0,0.0,0.0,5.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,12.0012,0.7625,0.8422,0.8422,473.0456,432.0418,236.0225,242.0231,1383.133,1.0,0.0,0.0,0.0,1.0,1.536,0.0922,0.0942,0.0805,0.572
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,12.0014,0.693,0.6811,0.693,463.0515,414.0461,450.0495,239.0268,1566.1739,0.0,0.0,0.0,2.0,2.0,2.5919,0.1066,0.0882,0.1039,0.8738
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,13.0012,0.8113,0.6674,0.8113,575.0541,360.034,284.0268,280.0262,1499.1411,7.0,0.0,0.0,0.0,7.0,1.1775,0.0701,0.0713,0.0377,0.4232
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,13.0013,0.7802,0.8516,0.8516,527.0513,485.0473,272.0262,273.0263,1557.1511,1.0,0.0,0.0,0.0,1.0,1.536,0.0922,0.0942,0.0805,0.572
