scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,4.0004,0.4093,0.5113,0.4093,0.5113,32.0,25.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113,0.5113,83.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,4.0004,0.3735,0.421,0.3753,0.4229,28.0,28.0,28.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.4229,102.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,4.0006,0.3927,0.3491,0.3927,0.3491,37.0,19.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927,0.3927,83.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,5.0005,0.4373,0.4476,0.4495,0.4495,30.0,31.0,32.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4476,0.4495,112.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,5.0005,0.4628,0.5463,0.4628,0.5463,35.0,28.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463,0.5463,94.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,5.0008,0.4541,0.3778,0.4541,0.3778,39.0,21.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4541,0.4541,94.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,6.0005,0.4955,0.4834,0.4955,0.4834,33.0,34.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4955,0.4955,122.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,6.0006,0.5337,0.5791,0.5337,0.5791,36.0,32.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791,0.5791,104.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,6.0008,0.5051,0.4308,0.516,0.4358,41.0,25.0,19.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5051,0.516,103.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,7.0007,0.5871,0.6355,0.59,0.6374,42.0,38.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6355,0.6374,116.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,7.0007,0.5173,0.5184,0.5173,0.5184,35.0,34.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5184,0.5184,131.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,7.0009,0.5356,0.4627,0.5356,0.4627,43.0,27.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356,0.5356,113.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,8.0008,0.5455,0.5402,0.5455,0.5402,37.0,37.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5455,0.5455,140.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,8.0008,0.6169,0.6864,0.6169,0.6864,47.0,39.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864,0.6864,127.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,8.001,0.5619,0.4919,0.5619,0.4919,48.0,28.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5619,0.5619,122.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,9.0009,0.6504,0.7121,0.6504,0.7121,48.0,45.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121,0.7121,138.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,9.0009,0.5748,0.5726,0.5764,0.5779,42.0,42.0,44.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5748,0.5779,151.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,9.0011,0.6172,0.5191,0.6172,0.5191,49.0,32.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172,0.6172,133.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,10.001,0.6208,0.6081,0.6241,0.6112,49.0,42.0,48.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6208,0.6241,162.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,10.001,0.6863,0.7444,0.7009,0.752,49.0,47.0,24.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7444,0.752,147.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,10.0012,0.643,0.5499,0.6937,0.5619,54.0,32.0,25.0,28.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.643,0.6937,139.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,11.0011,0.7094,0.7832,0.7326,0.8142,49.0,49.0,32.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832,0.8142,157.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,11.0011,0.6383,0.6287,0.6383,0.6287,58.0,42.0,48.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6383,0.6383,171.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,11.0013,0.6689,0.5836,0.715,0.594,57.0,33.0,29.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689,0.715,150.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,12.0012,0.7273,0.8121,0.753,0.8536,50.0,51.0,35.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121,0.8536,164.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,12.0012,0.6735,0.6574,0.6757,0.6726,62.0,42.0,52.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6735,0.6757,182.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,12.0014,0.7075,0.6482,0.7572,0.6609,61.0,36.0,30.0,34.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7075,0.7572,161.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,13.0013,0.7572,0.8408,0.7887,0.8854,53.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8408,0.8854,172.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,13.0013,0.706,0.6956,0.7082,0.7109,63.0,45.0,55.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.706,0.7109,192.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,13.0015,0.7376,0.6717,0.8196,0.6894,64.0,38.0,33.0,35.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7376,0.8196,170.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,14.0013,0.769,0.8471,0.7975,0.8963,55.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471,0.8963,174.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,14.0014,0.7552,0.7188,0.7574,0.734,66.0,50.0,55.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.7552,0.7574,203.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,14.0016,0.7907,0.7313,0.8728,0.749,69.0,40.0,35.0,37.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7907,0.8728,181.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,15.0014,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,15.0015,0.7937,0.7506,0.8069,0.8022,73.0,50.0,56.0,34.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.7937,0.8069,213.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,15.0017,0.8017,0.7376,0.8837,0.7553,71.0,40.0,35.0,37.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8017,0.8837,183.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,16.0015,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,16.0016,0.8242,0.7738,0.8503,0.8272,75.0,54.0,58.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.8242,0.8503,221.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,16.0018,0.8237,0.7546,0.9263,0.7758,71.0,45.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8237,0.9263,189.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,17.0016,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,17.0017,0.8351,0.7782,0.8871,0.8352,75.0,55.0,59.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8351,0.8871,223.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,17.0019,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,18.0017,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,18.0018,0.8351,0.7782,0.8871,0.8352,75.0,55.0,59.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8351,0.8871,223.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,18.002,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,19.0018,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,19.0021,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,19.0023,0.8408,0.7858,0.8947,0.8467,77.0,55.0,60.0,34.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8408,0.8947,226.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,20.0019,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,20.0021,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,20.0024,0.8427,0.7897,0.8947,0.8467,78.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8427,0.8947,227.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,21.002,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,21.0022,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,21.0025,0.8427,0.7897,0.8947,0.8467,78.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8427,0.8947,227.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,22.0021,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,22.0023,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,22.0026,0.8447,0.7928,0.8966,0.8498,79.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8447,0.8966,228.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,23.0022,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,23.0024,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,23.0027,0.8447,0.7928,0.8966,0.8498,79.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8447,0.8966,228.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,24.0023,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,24.0025,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,24.0028,0.8447,0.7928,0.8966,0.8498,79.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8447,0.8966,228.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,25.0026,0.8325,0.7643,0.9352,0.7856,72.0,49.0,36.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9352,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,25.0029,0.8447,0.7928,0.8966,0.8498,79.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8447,0.8966,228.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,25.1354,0.7741,0.8529,0.8026,0.9021,57.0,52.0,36.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529,0.9021,176.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,26.0027,0.8325,0.7643,0.9449,0.7957,72.0,49.0,36.0,37.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9449,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,26.0031,0.8447,0.7928,0.8966,0.8498,79.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8447,0.8966,228.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,26.1358,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,27.0028,0.8325,0.7643,0.9449,0.7957,72.0,49.0,36.0,37.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.8325,0.9449,194.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,27.0032,0.8447,0.7928,0.8966,0.8498,79.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.8447,0.8966,228.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,27.1359,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,28.0029,0.8307,0.7624,0.943,0.7939,72.0,48.0,36.0,37.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.8307,0.943,193.0,1.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,28.0032,0.8427,0.7897,0.8947,0.8467,78.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.8427,0.8947,227.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,28.136,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,29.003,0.8542,0.7738,0.9666,0.8053,74.0,48.0,39.0,37.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.8542,0.9666,198.0,1.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,29.0033,0.8427,0.7897,0.8947,0.8467,78.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.8427,0.8947,227.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,29.1361,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,30.0031,0.8542,0.7738,0.9666,0.8053,74.0,48.0,39.0,37.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.8542,0.9666,198.0,1.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,30.0035,0.8427,0.7897,0.8947,0.8467,78.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.8427,0.8947,227.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,30.1362,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,31.0032,0.8339,0.7684,0.9462,0.7999,74.0,48.0,36.0,37.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,0.0,0.8339,0.9462,195.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,31.0036,0.8427,0.7897,0.8947,0.8467,78.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.8427,0.8947,227.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,31.1363,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,32.0034,0.8307,0.7624,0.943,0.7939,72.0,48.0,36.0,37.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,0.8307,0.943,193.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,32.0037,0.8427,0.7897,0.8947,0.8467,78.0,55.0,60.0,34.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,0.8427,0.8947,227.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,32.1364,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,33.0035,0.8325,0.7677,0.9449,0.7991,72.0,49.0,36.0,37.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,0.8325,0.9449,194.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,33.1365,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,34.0036,0.8325,0.7677,0.9449,0.7991,72.0,49.0,36.0,37.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,0.8325,0.9449,194.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=8s,3,34.1366,0.8026,0.9021,0.8026,0.9021,61.0,53.0,36.0,31.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9021,0.9021,181.0,6.0
