scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,0.0,0.1069,0.1321,0.1069,0.1321,15.6667,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0001,0.2531,0.2793,0.2531,0.2793,33.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0001,0.2518,0.2759,0.2553,0.2866,32.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,1.0002,0.2008,0.1539,0.2052,0.1641,23.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0002,0.3696,0.3618,0.3696,0.3618,43.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0002,0.2556,0.2121,0.2648,0.2162,32.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,2.0003,0.3539,0.4158,0.3539,0.4158,45.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0002,0.4655,0.4341,0.4692,0.44,55.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0003,0.3572,0.2748,0.361,0.2781,44.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,3.0003,0.4348,0.5173,0.438,0.5247,56.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,4.0004,0.5628,0.5082,0.5628,0.5082,67.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,4.0004,0.5175,0.6048,0.5175,0.6048,67.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,4.0005,0.4418,0.3156,0.4418,0.3156,54.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,5.0004,0.6479,0.5589,0.6834,0.5693,77.0,2.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=8s,3,5.0005,0.5318,0.3925,0.5429,0.3956,65.0,1.0,0.0
