scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,0.0,0.1347,0.1693,0.1347,0.1693,9.3333,4.6667,2.3333,1.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1693,0.1693,18.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,1.0001,0.1358,0.1525,0.2105,0.2096,2.0,6.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525,0.2105,16.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,1.0001,0.2862,0.324,0.2862,0.324,15.0,11.5,7.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.324,36.5,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,2.0002,0.302,0.3517,0.3209,0.3566,16.0,13.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517,0.3566,44.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,2.0002,0.4078,0.4176,0.4169,0.4325,23.0,12.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4176,0.4325,48.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,2.0002,0.3888,0.3559,0.3888,0.3559,14.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888,0.3888,34.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,3.0003,0.5108,0.5026,0.5108,0.5026,27.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108,0.5108,60.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,3.0003,0.4971,0.4898,0.4971,0.4898,17.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971,0.4971,45.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,3.0003,0.3941,0.4408,0.4108,0.4439,18.0,16.0,16.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4408,0.4439,56.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,4.0004,0.5813,0.642,0.5846,0.669,21.0,16.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.642,0.669,56.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,4.0004,0.5061,0.5227,0.5136,0.5267,19.0,20.0,19.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5227,0.5267,67.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,4.0005,0.6544,0.629,0.6544,0.629,31.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6544,0.6544,71.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,5.0005,0.6306,0.8291,0.6306,0.8291,22.0,19.0,11.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8291,0.8291,66.0,1.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=4_arrival=8s,3,5.0005,0.6156,0.6401,0.6156,0.6401,25.0,23.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6401,0.6401,79.0,0.0
