scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,0.0,0.2296,0.2422,0.2327,0.243,20.0,14.0,11.0,7.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.2422,0.243,52.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,1.0001,0.2609,0.2744,0.2609,0.2744,19.0,20.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2744,0.2744,70.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,1.0001,0.2899,0.3214,0.2933,0.325,21.0,16.0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3214,0.325,56.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,1.0002,0.2348,0.2312,0.2348,0.2312,25.0,13.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348,0.2348,54.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,2.0002,0.3311,0.4364,0.3336,0.439,22.0,20.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364,0.439,67.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,2.0002,0.3119,0.3311,0.3119,0.3311,25.0,23.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311,0.3311,81.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,2.0002,0.2791,0.2802,0.2791,0.2802,28.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802,0.2802,65.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,3.0003,0.3922,0.4849,0.3922,0.4849,27.0,24.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4849,0.4849,77.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,3.0003,0.3502,0.3715,0.3502,0.3715,28.0,25.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3715,0.3715,93.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,3.0004,0.3566,0.3362,0.3566,0.3362,36.0,17.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3566,0.3566,78.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,4.0004,0.3717,0.4263,0.3717,0.4263,28.0,29.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4263,0.4263,103.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,4.0004,0.4238,0.5315,0.4238,0.5315,35.0,25.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315,0.5315,88.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,4.0005,0.4198,0.3571,0.4198,0.3571,38.0,19.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4198,0.4198,87.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,5.0005,0.452,0.4577,0.452,0.4577,29.0,32.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577,0.4577,114.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,5.0005,0.5148,0.5654,0.5148,0.5654,35.0,30.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654,0.5654,100.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,5.0006,0.4654,0.3908,0.4654,0.3908,39.0,23.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4654,0.4654,96.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=16s,3,6.0006,0.4958,0.4925,0.4958,0.4925,32.0,34.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958,0.4958,123.0,0.0
