scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,0.0,0.1207,0.1275,0.1231,0.1289,15.6667,0.3333,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.2511,0.2132,0.2511,0.2132,32.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.2616,0.2985,0.2616,0.2985,34.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0002,0.3572,0.2748,0.3572,0.2748,44.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0002,0.1775,0.1718,0.1909,0.1751,24.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0003,0.3578,0.4201,0.3639,0.4474,46.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0003,0.4418,0.3156,0.4418,0.3156,54.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0003,0.2553,0.2866,0.269,0.2997,33.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0004,0.4629,0.5321,0.4629,0.5321,58.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0004,0.3974,0.3703,0.3974,0.3703,44.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0004,0.5174,0.3724,0.5254,0.3824,63.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0005,0.54,0.6081,0.54,0.6081,67.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0005,0.5959,0.4562,0.6076,0.4925,73.0,3.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0006,0.4692,0.44,0.4802,0.4491,56.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0006,0.6338,0.7172,0.6338,0.7172,78.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0006,0.711,0.5729,0.711,0.5729,86.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0007,0.579,0.5165,0.579,0.5165,69.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0007,0.7112,0.7751,0.7404,0.7803,89.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0007,0.7846,0.6405,0.7846,0.6405,95.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0008,0.6545,0.5619,0.7422,0.58,78.0,3.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0008,0.7284,0.8022,0.7576,0.8073,92.0,1.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.0008,0.8292,0.7038,0.8292,0.7038,104.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.0009,0.7084,0.6427,0.8699,0.6864,85.0,8.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.0009,0.7929,0.8661,0.8303,0.8752,103.0,2.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9.0009,0.8434,0.7324,0.8434,0.7324,106.0,0.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9.0009,0.7636,0.6754,0.9032,0.7035,92.0,5.0,0.0
