scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,0.0,0.0713,0.0876,0.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9503,6.0861,5.4039,6.5885,7.5871
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.1491,0.1919,0.1919,11.0009,4.0003,3.0002,2.0002,20.0016,0.0,0.0,0.0,0.0,0.0,3.8687,4.3614,3.5951,3.1026,3.8219
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.2832,0.3294,0.3294,13.0019,13.0019,11.0016,4.0006,41.0061,0.0,0.0,0.0,0.0,0.0,16.7143,5.3293,5.0,10.7193,9.6571
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0002,0.2399,0.2309,0.2399,9.0015,7.0011,2.0003,6.001,24.0039,0.0,0.0,0.0,0.0,0.0,12.268,8.5677,7.6165,5.9435,9.2825
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.2547,0.3138,0.3138,29.0034,13.0016,6.0007,4.0004,52.0061,0.0,0.0,0.0,0.0,0.0,3.8687,4.3614,3.5951,3.1026,3.8219
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.379,0.4147,0.4147,31.0037,29.0035,25.003,8.001,93.0111,0.0,0.0,0.0,0.0,0.0,16.7143,5.3293,5.0,10.7193,9.6571
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0003,0.2602,0.2367,0.2602,19.0028,14.0021,4.0006,12.0018,49.0073,0.0,0.0,0.0,0.0,0.0,12.268,8.5677,7.6165,5.9435,9.2825
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.4738,0.4926,0.4926,49.0048,46.0046,42.0041,19.0017,156.0152,0.0,0.0,0.0,0.0,0.0,16.7143,5.3293,5.0,10.7193,9.6571
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.364,0.3887,0.3887,52.0061,24.0029,14.0016,6.0007,96.0112,0.0,0.0,0.0,0.0,0.0,3.8687,4.3614,3.5951,3.1026,3.8219
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0004,0.2602,0.2367,0.2602,29.0038,21.0028,6.0008,18.0024,74.0098,0.0,0.0,0.0,0.0,0.0,12.268,8.5677,7.6165,5.9435,9.2825
