scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,0.0,0.2404,0.2431,0.2427,0.2472,20.0,14.6667,11.6667,7.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2431,0.2472,53.6667,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,1.0001,0.2535,0.2488,0.2554,0.2513,26.0,14.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535,0.2554,59.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,1.0001,0.2949,0.3384,0.2966,0.3526,21.0,16.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384,0.3526,58.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,1.0002,0.2647,0.2765,0.2679,0.2804,19.0,20.0,19.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765,0.2804,71.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,2.0002,0.3144,0.302,0.316,0.3137,32.0,15.0,15.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3144,0.316,70.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,2.0003,0.3078,0.3201,0.3078,0.3201,25.0,23.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3201,0.3201,79.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,2.0003,0.3336,0.439,0.3361,0.4415,23.0,20.0,11.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.4415,68.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,3.0003,0.3695,0.3387,0.3695,0.3387,36.0,18.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695,0.3695,79.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,3.0004,0.346,0.3605,0.346,0.3605,28.0,25.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3605,0.3605,91.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,3.0004,0.3974,0.4882,0.4,0.4966,29.0,24.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4882,0.4966,79.0,0.0
