scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,0.0,0.2315,0.2127,0.2341,0.2142,55.0,0.6667,0.0,0.2315,0.2341,55.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0001,0.2328,0.2171,0.2328,0.2171,55.0,0.0,0.0,0.2328,0.2328,55.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0001,0.2912,0.224,0.2962,0.2262,73.0,1.0,0.0,0.2912,0.2962,73.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0001,0.2562,0.299,0.2588,0.3024,66.0,1.0,0.0,0.299,0.3024,66.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0001,0.2695,0.25,0.2695,0.25,65.0,0.0,0.0,0.2695,0.2695,65.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0002,0.349,0.2857,0.3525,0.2882,85.0,1.0,0.0,0.349,0.3525,85.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0002,0.3008,0.3389,0.3008,0.3389,76.0,0.0,0.0,0.3389,0.3389,76.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.0002,0.3202,0.2719,0.3202,0.2719,76.0,0.0,0.0,0.3202,0.3202,76.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.0003,0.3656,0.3838,0.3656,0.3838,87.0,0.0,0.0,0.3838,0.3838,87.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.0004,0.3905,0.3296,0.3905,0.3296,95.0,0.0,0.0,0.3905,0.3905,95.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.0003,0.3782,0.3047,0.3911,0.3072,84.0,1.0,0.0,0.3782,0.3911,84.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.0004,0.391,0.4156,0.391,0.4156,98.0,0.0,0.0,0.4156,0.4156,98.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.0004,0.4179,0.3542,0.4212,0.3594,105.0,1.0,0.0,0.4179,0.4212,105.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0004,0.4509,0.3612,0.4509,0.3612,97.0,0.0,0.0,0.4509,0.4509,97.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0005,0.426,0.446,0.426,0.446,109.0,0.0,0.0,0.446,0.446,109.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0006,0.4634,0.4102,0.4634,0.4102,115.0,0.0,0.0,0.4634,0.4634,115.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,6.0005,0.4948,0.3988,0.4975,0.4012,108.0,1.0,0.0,0.4948,0.4975,108.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,6.0006,0.4524,0.492,0.4524,0.492,121.0,0.0,0.0,0.492,0.492,121.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,6.0006,0.5021,0.4443,0.5021,0.4443,125.0,0.0,0.0,0.5021,0.5021,125.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,7.0006,0.567,0.463,0.567,0.463,119.0,0.0,0.0,0.567,0.567,119.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,7.0007,0.505,0.52,0.505,0.52,131.0,0.0,0.0,0.52,0.52,131.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,7.0007,0.5672,0.4836,0.5672,0.4836,135.0,0.0,0.0,0.5672,0.5672,135.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=16s,3,8.0007,0.6276,0.4964,0.6276,0.4964,129.0,0.0,0.0,0.6276,0.6276,129.0,0.0
