scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,0.0,0.1934,0.1916,0.1968,0.1956,25.0,0.6667,0.0,0.1934,0.1968,25.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.247,0.24,0.247,0.24,31.0,0.0,0.0,0.247,0.247,31.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.3069,0.3771,0.3069,0.3771,41.0,0.0,0.0,0.3771,0.3771,41.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0002,0.3611,0.3519,0.3663,0.3556,41.0,1.0,0.0,0.3611,0.3663,41.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0002,0.3534,0.2714,0.3534,0.2714,43.0,0.0,0.0,0.3534,0.3534,43.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0003,0.4073,0.4844,0.4127,0.4896,51.0,1.0,0.0,0.4844,0.4896,51.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0003,0.4615,0.4286,0.4615,0.4286,54.0,0.0,0.0,0.4615,0.4615,54.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0003,0.4418,0.3156,0.4418,0.3156,54.0,0.0,0.0,0.4418,0.4418,54.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0004,0.4873,0.5646,0.4929,0.5765,63.0,1.0,0.0,0.5646,0.5765,63.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0003,0.5128,0.3573,0.5174,0.3724,62.0,1.0,0.0,0.5128,0.5174,62.0,0.0
