scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,0.0,0.2198,0.2064,0.2233,0.207,53.6667,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,1.0001,0.2813,0.2081,0.2813,0.2081,69.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,1.0001,0.2405,0.2749,0.2405,0.2749,61.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,1.0001,0.2438,0.2261,0.2438,0.2261,57.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,2.0002,0.2871,0.2529,0.2871,0.2529,68.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,2.0002,0.2912,0.3268,0.2912,0.3268,71.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,2.0003,0.3157,0.2555,0.3157,0.2555,79.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,3.0003,0.3693,0.2884,0.3693,0.2884,80.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,3.0003,0.3262,0.3678,0.3262,0.3678,82.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,3.0004,0.367,0.2992,0.367,0.2992,90.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,4.0004,0.4218,0.3206,0.424,0.3354,89.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,4.0005,0.4025,0.3332,0.4025,0.3332,97.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,4.0005,0.3824,0.4066,0.3824,0.4066,94.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,5.0005,0.4777,0.3722,0.4777,0.3722,100.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,5.0005,0.4248,0.3648,0.4285,0.3722,106.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,5.0007,0.4066,0.4306,0.4066,0.4306,103.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,6.0006,0.5035,0.421,0.5051,0.4319,110.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,6.0006,0.4692,0.4193,0.4692,0.4193,117.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,6.0008,0.4377,0.4751,0.4377,0.4751,114.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,7.0006,0.5779,0.4631,0.5779,0.4631,120.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,7.0007,0.5473,0.4588,0.5473,0.4588,128.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,7.0009,0.4734,0.5025,0.4734,0.5025,125.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,8.0007,0.6337,0.5063,0.6337,0.5063,131.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,8.0008,0.5756,0.497,0.5814,0.4994,136.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,8.0009,0.5208,0.5444,0.5208,0.5444,137.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,9.0008,0.663,0.5291,0.663,0.5291,140.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,9.0009,0.6113,0.5453,0.6137,0.5499,145.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,9.001,0.5468,0.5857,0.5468,0.5857,148.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,10.001,0.6223,0.5812,0.6258,0.5843,152.0,1.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,10.001,0.712,0.5738,0.7164,0.5778,151.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,10.0011,0.5848,0.6231,0.5848,0.6231,159.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,11.001,0.6526,0.6201,0.6545,0.625,163.0,1.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,11.0011,0.7573,0.6043,0.7758,0.6089,160.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,11.0012,0.6206,0.6663,0.6206,0.6663,169.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,12.0011,0.7192,0.6728,0.7192,0.6728,174.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,12.0011,0.7857,0.6341,0.7998,0.6435,170.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,12.0013,0.6967,0.7043,0.6967,0.7043,181.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,13.0012,0.8209,0.6743,0.843,0.6788,180.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,13.0013,0.7449,0.7031,0.7496,0.7065,184.0,1.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,13.0014,0.7288,0.7404,0.7305,0.7541,190.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,14.0013,0.8568,0.7271,0.8789,0.7317,190.0,2.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,14.0014,0.7791,0.72,0.7791,0.72,192.0,0.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=8s,3,14.0015,0.7602,0.7593,0.7716,0.8125,197.0,5.0,0.0
