scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,0.0,0.195,0.2156,0.1964,0.2169,9.3333,6.6667,3.0,3.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0001,0.2417,0.2899,0.2417,0.2899,18.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0001,0.2295,0.2837,0.2295,0.2837,12.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0002,0.4013,0.3899,0.4158,0.3952,15.0,11.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0002,0.3387,0.3657,0.3387,0.3657,21.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0002,0.2944,0.3443,0.2944,0.3443,15.0,13.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0003,0.5211,0.5215,0.5211,0.5215,18.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0003,0.4609,0.4486,0.4609,0.4486,24.0,13.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0003,0.3904,0.4368,0.3904,0.4368,18.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0004,0.5866,0.6499,0.5866,0.6499,21.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,4.0004,0.5221,0.5223,0.5221,0.5223,27.0,14.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,4.0005,0.6064,0.7531,0.6291,0.7771,22.0,18.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,4.0005,0.5061,0.5227,0.5061,0.5227,19.0,20.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,5.0006,0.6651,0.639,0.6651,0.639,34.0,16.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,5.0006,0.6426,0.8029,0.6721,0.8831,24.0,19.0,10.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,5.0007,0.6016,0.6338,0.6016,0.6338,25.0,23.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,6.0007,0.6426,0.8029,0.6721,0.8831,24.0,19.0,10.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,6.0007,0.7951,0.7037,0.7951,0.7037,38.0,19.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,6.0008,0.6921,0.7209,0.6921,0.7209,28.0,25.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,7.0008,0.6529,0.8145,0.6824,0.8947,26.0,19.0,10.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,7.0008,0.8902,0.748,0.8902,0.748,39.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,7.0009,0.7131,0.7586,0.7218,0.8098,28.0,29.0,25.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,8.0009,0.8902,0.748,0.8902,0.748,39.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,8.0009,0.6529,0.8145,0.6824,0.8947,26.0,19.0,10.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,8.001,0.8106,0.8243,0.8193,0.8756,28.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,9.001,0.9057,0.7637,0.9057,0.7637,39.0,21.0,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,9.001,0.6529,0.8145,0.6824,0.8947,26.0,19.0,10.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,9.0011,0.8106,0.8243,0.8193,0.8756,28.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,10.0011,0.6529,0.8145,0.6824,0.8947,26.0,19.0,10.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,10.0011,0.9456,0.7932,0.9869,0.8003,40.0,27.0,19.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,10.0012,0.8146,0.8276,0.8234,0.8788,29.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,11.0012,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,11.0013,0.8562,0.8577,0.8649,0.909,34.0,29.0,31.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
