scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,0.0,0.2093,0.2149,0.2146,0.2165,19.3333,13.6667,9.6667,5.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0,0.2792,0.2897,0.2811,0.2945,19.0,15.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0001,0.2501,0.2431,0.2519,0.2456,25.0,14.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0001,0.2463,0.2563,0.249,0.2579,19.0,17.0,18.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0002,0.303,0.3823,0.3048,0.39,22.0,18.0,8.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0002,0.2964,0.2856,0.311,0.2886,30.0,15.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0002,0.2921,0.3221,0.2921,0.3221,23.0,22.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0003,0.3762,0.4737,0.3782,0.4812,27.0,21.0,11.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0003,0.341,0.3345,0.354,0.337,35.0,17.0,15.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0003,0.3293,0.3484,0.3316,0.3504,26.0,24.0,23.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0003,0.4138,0.5211,0.4178,0.5258,33.0,24.0,11.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0004,0.4258,0.3606,0.4258,0.3606,38.0,19.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0004,0.3593,0.3993,0.3593,0.3993,28.0,27.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0004,0.4671,0.5464,0.4671,0.5464,35.0,28.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0005,0.4783,0.4102,0.4783,0.4102,39.0,24.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0005,0.4033,0.4349,0.4033,0.4349,28.0,29.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0005,0.524,0.5741,0.5413,0.5861,36.0,31.0,18.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0005,0.5214,0.4422,0.5214,0.4422,42.0,26.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0005,0.4578,0.4574,0.4669,0.4629,30.0,33.0,34.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0006,0.59,0.6374,0.5932,0.6471,42.0,38.0,19.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0006,0.5474,0.4801,0.5474,0.4801,46.0,27.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0007,0.5108,0.5007,0.5108,0.5007,34.0,35.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0007,0.6198,0.6883,0.6224,0.6922,48.0,39.0,20.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0007,0.6032,0.5119,0.6032,0.5119,49.0,31.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0008,0.5447,0.5403,0.5473,0.5422,38.0,37.0,43.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.0008,0.6551,0.7121,0.6571,0.7154,48.0,44.0,22.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.0008,0.6549,0.551,0.6584,0.5534,53.0,33.0,25.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.0105,0.5748,0.5726,0.5748,0.5726,42.0,42.0,44.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.0009,0.6936,0.7573,0.6954,0.7588,49.0,47.0,28.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.0009,0.7008,0.5751,0.7008,0.5751,54.0,36.0,29.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.0106,0.6114,0.5974,0.6135,0.6002,45.0,42.0,48.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
