scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4302,4.3906,7.5465,5.3905,6.3901
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.1778,0.2376,0.2376,15.0013,4.0003,3.0003,2.0002,24.0021,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.2105,0.2096,0.2105,9.001,6.0007,2.0002,6.0007,23.0025,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.205,0.2505,0.2505,11.0012,9.001,5.0006,3.0003,28.0031,0.0,0.0,0.0,0.0,0.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.3248,0.351,0.351,33.0029,15.0013,9.0008,4.0004,61.0054,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.2747,0.3178,0.3178,24.0024,22.0022,15.0014,6.0006,67.0066,0.0,0.0,0.0,0.0,0.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.3936,0.3748,0.3936,24.0025,18.0018,4.0004,12.0012,58.006,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.367,0.3859,0.3859,41.0036,38.0033,27.0023,10.0009,116.0101,0.0,0.0,0.0,0.0,0.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.4169,0.4325,0.4325,56.0052,27.0025,21.002,6.0005,110.0102,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.5072,0.4967,0.5072,41.0042,32.0032,11.0011,20.002,104.0106,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.4696,0.4816,0.4816,59.0055,55.0051,44.0041,20.002,178.0167,0.0,0.0,0.0,0.0,0.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.5108,0.5026,0.5108,83.0083,41.0041,34.0035,12.0012,170.0172,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.5899,0.6769,0.6769,62.0065,48.005,19.002,33.0035,162.0171,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0005,0.5329,0.5729,0.5729,79.0076,75.0072,63.0061,32.0032,249.024,0.0,0.0,0.0,0.0,0.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0005,0.632,0.6273,0.632,115.0116,56.0057,49.005,21.0022,241.0245,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0006,0.6375,0.7963,0.7963,85.0102,66.0079,29.0036,47.0057,227.0275,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0006,0.6312,0.6494,0.6494,104.0102,98.0096,84.0083,44.0044,330.0325,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0006,0.7588,0.6911,0.7588,152.0151,75.0075,64.0064,31.0031,322.0321,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0007,0.6425,0.8014,0.8014,109.0125,84.0097,39.0046,61.0071,293.0339,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0007,0.6961,0.7293,0.7293,132.0126,124.0118,107.0102,59.0057,422.0403,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0007,0.8621,0.7307,0.8621,190.0187,95.0094,81.0081,47.0047,413.0409,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0008,0.6425,0.8014,0.8014,133.0151,102.0116,49.0057,75.0086,359.0409,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.0008,0.7644,0.7952,0.7952,160.015,153.0143,135.0127,76.0072,524.0492,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.0008,0.8928,0.7644,0.8928,232.022,115.011,98.0094,63.0059,508.0483,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.0009,0.6528,0.813,0.813,159.0193,120.0145,59.0073,89.0109,427.0519,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.0008,0.8106,0.8243,0.8243,188.0175,182.0169,165.0154,95.0089,630.0587,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.0009,0.9061,0.7784,0.9061,277.0276,135.0135,115.0115,79.0079,606.0605,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.0011,0.6528,0.813,0.813,185.0229,138.017,69.0086,103.0128,495.0613,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.0009,0.8106,0.8243,0.8243,216.0195,211.0189,195.0174,114.0102,736.066,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.0009,0.9061,0.7784,0.9061,322.0304,155.0147,132.0126,95.0089,704.0665,0.0,0.0,0.0,0.0,0.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.0011,0.6528,0.813,0.813,211.0235,156.0174,79.0089,117.0131,563.0628,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.001,0.8106,0.8243,0.8243,244.0221,240.0216,225.0202,133.012,842.0759,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.001,0.9292,0.7945,0.9292,364.0344,179.017,150.0143,111.0104,804.076,3.0,0.0,0.0,0.0,3.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.0012,0.6528,0.813,0.813,237.0267,174.0196,89.0101,131.0148,631.0712,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0011,0.8704,0.861,0.8704,279.0244,269.0236,256.0223,152.0133,956.0836,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0011,0.9287,0.7975,0.9287,404.0381,208.0196,168.0159,127.0119,907.0855,6.0,0.0,0.0,0.0,6.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0013,0.6528,0.813,0.813,263.0283,192.0208,99.0108,145.0157,699.0756,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0012,0.9287,0.7975,0.9287,444.0414,237.0221,186.0174,143.0132,1010.0941,6.0,0.0,0.0,0.0,6.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0012,0.8743,0.8688,0.8743,315.0302,298.0282,287.0273,171.0163,1071.1019,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0014,0.6528,0.813,0.813,289.0313,210.0228,109.0119,159.0173,767.0834,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0013,0.8743,0.8688,0.8743,351.0328,327.0303,318.0295,190.0177,1186.1103,0.0,0.0,0.0,2.0,2.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0013,0.9287,0.7975,0.9287,484.0453,266.0249,204.0192,159.0148,1113.1042,6.0,0.0,0.0,0.0,6.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0015,0.6528,0.813,0.813,315.0337,228.0245,119.0128,173.0186,835.0897,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0014,0.8601,0.8655,0.8655,386.0362,356.0332,349.0326,209.0195,1300.1215,1.0,0.0,0.0,2.0,3.0,5.5275,3.7538,11.153,9.0519,7.0952
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0014,0.9287,0.7975,0.9287,524.0493,295.0277,222.021,175.0163,1216.1143,6.0,0.0,0.0,0.0,6.0,4.1648,2.2938,2.5,3.0086,3.1053
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0016,0.6528,0.813,0.813,341.036,246.0261,129.0137,187.0199,903.0957,0.0,0.0,0.0,0.0,0.0,12.5984,7.1243,8.9866,4.1111,8.9699
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,16.0015,0.8601,0.8655,0.8655,421.0388,385.0353,380.0348,228.0209,1414.1298,1.0,0.0,0.0,2.0,3.0,5.5275,3.7538,11.153,9.0519,7.0952
