scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,0.0,0.226,0.2059,0.2268,0.2084,53.3333,0.3333,0.0,0.226,0.2268,53.3333,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2866,0.2256,0.2866,0.2256,72.0,0.0,0.0,0.2866,0.2866,72.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2464,0.2882,0.249,0.2917,64.0,1.0,0.0,0.2882,0.2917,64.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2418,0.2234,0.2418,0.2234,56.0,0.0,0.0,0.2418,0.2418,56.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.2967,0.3448,0.2967,0.3448,74.0,0.0,0.0,0.3448,0.3448,74.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.3466,0.2785,0.3466,0.2785,84.0,0.0,0.0,0.3466,0.3466,84.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.2701,0.2503,0.2763,0.2521,65.0,1.0,0.0,0.2701,0.2763,65.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3745,0.3124,0.3745,0.3124,92.0,0.0,0.0,0.3745,0.3745,92.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3566,0.3736,0.3566,0.3736,84.0,0.0,0.0,0.3736,0.3736,84.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0004,0.3348,0.2749,0.3348,0.2749,77.0,0.0,0.0,0.3348,0.3348,77.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.3865,0.4106,0.3865,0.4106,96.0,0.0,0.0,0.4106,0.4106,96.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.4033,0.3356,0.4052,0.3375,99.0,1.0,0.0,0.4033,0.4052,99.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0005,0.3928,0.3119,0.3928,0.3119,86.0,0.0,0.0,0.3928,0.3928,86.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0005,0.4181,0.4403,0.4203,0.4428,106.0,1.0,0.0,0.4403,0.4428,106.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0005,0.4377,0.3847,0.4405,0.3871,109.0,1.0,0.0,0.4377,0.4405,109.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0006,0.4491,0.3496,0.4509,0.3612,96.0,1.0,0.0,0.4491,0.4509,96.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0006,0.4453,0.484,0.4453,0.484,117.0,0.0,0.0,0.484,0.484,117.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0006,0.4861,0.4233,0.4916,0.4288,120.0,1.0,0.0,0.4861,0.4916,120.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0007,0.4955,0.3951,0.4975,0.397,106.0,1.0,0.0,0.4955,0.4975,106.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7.0007,0.492,0.5062,0.492,0.5062,127.0,0.0,0.0,0.5062,0.5062,127.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7.0007,0.5552,0.4672,0.5552,0.4672,131.0,0.0,0.0,0.5552,0.5552,131.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7.0008,0.5365,0.4467,0.552,0.4484,116.0,1.0,0.0,0.5365,0.552,116.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0008,0.5932,0.5238,0.5932,0.5238,141.0,0.0,0.0,0.5932,0.5932,141.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0008,0.527,0.5504,0.527,0.5504,139.0,0.0,0.0,0.5504,0.5504,139.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0008,0.6229,0.4913,0.6252,0.4989,127.0,1.0,0.0,0.6229,0.6252,127.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.0009,0.6126,0.5599,0.6126,0.5599,148.0,0.0,0.0,0.6126,0.6126,148.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.0009,0.6499,0.5216,0.6499,0.5216,136.0,0.0,0.0,0.6499,0.6499,136.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.001,0.5524,0.5956,0.5524,0.5956,151.0,0.0,0.0,0.5956,0.5956,151.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10.001,0.6421,0.6057,0.6421,0.6057,159.0,0.0,0.0,0.6421,0.6421,159.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10.0011,0.6009,0.6299,0.6032,0.6416,162.0,1.0,0.0,0.6299,0.6416,162.0,0.0
