scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,0.0,0.1286,0.1151,0.1286,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.6256,,,,2.6256
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,1.0001,0.1685,0.233,0.233,25.0025,0.0,0.0,0.0,25.0025,0.0,,,,0.0,3.0091,,,,3.0091
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,1.0001,0.3094,0.2451,0.3094,38.0045,0.0,0.0,0.0,38.0045,0.0,,,,0.0,2.4867,,,,2.4867
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,1.0002,0.2434,0.268,0.268,30.0045,0.0,0.0,0.0,30.0045,0.0,,,,0.0,2.3811,,,,2.3811
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,2.0002,0.2736,0.3195,0.3195,62.0053,0.0,0.0,0.0,62.0053,0.0,,,,0.0,3.0091,,,,3.0091
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,2.0003,0.3969,0.2894,0.3969,85.0108,0.0,0.0,0.0,85.0108,0.0,,,,0.0,2.4867,,,,2.4867
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,2.0003,0.3239,0.3264,0.3264,68.0085,0.0,0.0,0.0,68.0085,0.0,,,,0.0,2.3811,,,,2.3811
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,3.0003,0.37,0.4747,0.4747,110.0104,0.0,0.0,0.0,110.0104,0.0,,,,0.0,3.0091,,,,3.0091
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,3.0003,0.4825,0.3406,0.4825,144.0152,0.0,0.0,0.0,144.0152,0.0,,,,0.0,2.4867,,,,2.4867
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,3.0004,0.4264,0.4006,0.4264,118.014,0.0,0.0,0.0,118.014,0.0,,,,0.0,2.3811,,,,2.3811
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,4.0004,0.475,0.5444,0.5444,170.0158,0.0,0.0,0.0,170.0158,0.0,,,,0.0,3.0091,,,,3.0091
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,4.0004,0.5576,0.409,0.5576,212.0206,0.0,0.0,0.0,212.0206,0.0,,,,0.0,2.4867,,,,2.4867
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,4.0005,0.5104,0.4842,0.5104,180.0197,0.0,0.0,0.0,180.0197,0.0,,,,0.0,2.3811,,,,2.3811
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,5.0005,0.5652,0.6473,0.6473,240.0235,0.0,0.0,0.0,240.0235,0.0,,,,0.0,3.0091,,,,3.0091
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,5.0005,0.6746,0.5332,0.6746,293.0291,0.0,0.0,0.0,293.0291,0.0,,,,0.0,2.4867,,,,2.4867
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,5.0005,0.6215,0.5308,0.6215,253.0263,0.0,0.0,0.0,253.0263,0.0,,,,0.0,2.3811,,,,2.3811
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,6.0006,0.6686,0.5911,0.6686,334.0326,0.0,0.0,0.0,334.0326,0.0,,,,0.0,2.3811,,,,2.3811
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=8s,3,6.0006,0.734,0.5984,0.734,383.0399,0.0,0.0,0.0,383.0399,0.0,,,,0.0,2.4867,,,,2.4867
