scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,0.0,0.152,0.148,0.1601,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.8521,,,,4.8521
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.302,0.3123,0.3123,36.0031,0.0,0.0,0.0,36.0031,0.0,,,,0.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.2842,0.2253,0.2842,34.004,0.0,0.0,0.0,34.004,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.1314,0.2142,0.2142,21.0028,0.0,0.0,0.0,21.0028,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0002,0.4054,0.3749,0.4054,81.0065,0.0,0.0,0.0,81.0065,0.0,,,,0.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0003,0.2531,0.2793,0.2793,54.0075,0.0,0.0,0.0,54.0075,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0003,0.361,0.2781,0.361,79.012,0.0,0.0,0.0,79.012,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0002,0.4425,0.4098,0.4425,133.0109,0.0,0.0,0.0,133.0109,0.0,,,,0.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0004,0.4418,0.3156,0.4418,133.0167,0.0,0.0,0.0,133.0167,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0004,0.3539,0.4158,0.4158,99.0135,0.0,0.0,0.0,99.0135,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0003,0.5379,0.5008,0.5379,198.0167,0.0,0.0,0.0,198.0167,0.0,,,,0.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0005,0.5475,0.3886,0.5475,199.0226,0.0,0.0,0.0,199.0226,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0005,0.438,0.5247,0.5247,156.0187,0.0,0.0,0.0,156.0187,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0004,0.6278,0.5351,0.6278,272.0226,0.0,0.0,0.0,272.0226,0.0,,,,0.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0006,0.5432,0.635,0.635,224.0243,0.0,0.0,0.0,224.0243,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0006,0.6151,0.4966,0.6151,276.0316,0.0,0.0,0.0,276.0316,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0005,0.6278,0.5351,0.6278,346.0289,0.0,0.0,0.0,346.0289,0.0,,,,0.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0007,0.7206,0.5833,0.7206,364.0372,0.0,0.0,0.0,364.0372,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0007,0.6388,0.7223,0.7223,303.0357,0.0,0.0,0.0,303.0357,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0006,0.6278,0.5351,0.6278,420.0344,0.0,0.0,0.0,420.0344,0.0,,,,0.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0007,0.7607,0.6333,0.7607,457.0456,0.0,0.0,0.0,457.0456,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0008,0.668,0.7275,0.7275,383.0401,0.0,0.0,0.0,383.0401,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.0008,0.8158,0.6795,0.8158,559.0537,0.0,0.0,0.0,559.0537,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.0009,0.668,0.7275,0.7275,463.0483,0.0,0.0,0.0,463.0483,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.0018,0.6278,0.5351,0.6278,494.1239,0.0,0.0,0.0,494.1239,0.0,,,,0.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9.0009,0.8434,0.7324,0.8434,665.0629,0.0,0.0,0.0,665.0629,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9.001,0.668,0.7275,0.7275,543.0551,0.0,0.0,0.0,543.0551,0.0,,,,0.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9.0019,0.7725,0.6513,0.7725,580.1299,0.0,0.0,0.0,580.1299,3.0,,,,3.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,10.001,0.8569,0.7457,0.8569,774.0748,0.0,0.0,0.0,774.0748,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,10.0011,0.8437,0.8796,0.8796,649.0683,0.0,0.0,0.0,649.0683,1.0,,,,1.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,10.002,0.8569,0.6819,0.8569,673.1401,0.0,0.0,0.0,673.1401,6.0,,,,6.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,11.0011,0.8808,0.7747,0.8808,888.087,0.0,0.0,0.0,888.087,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,11.0012,0.8437,0.8796,0.8796,755.0794,0.0,0.0,0.0,755.0794,1.0,,,,1.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,11.002,0.8569,0.6819,0.8569,766.1475,0.0,0.0,0.0,766.1475,6.0,,,,6.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,12.0013,0.8808,0.7747,0.8808,1002.1027,0.0,0.0,0.0,1002.1027,0.0,,,,0.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,12.0021,0.9579,0.7448,0.9579,874.1567,0.0,0.0,0.0,874.1567,6.0,,,,6.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,12.0121,0.8437,0.8796,0.8796,862.2377,0.0,0.0,0.0,862.2377,1.0,,,,1.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,13.0014,0.8755,0.7678,0.8755,1115.1147,0.0,0.0,0.0,1115.1147,1.0,,,,1.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,13.0043,0.9468,0.7333,0.9468,979.3893,0.0,0.0,0.0,979.3893,9.0,,,,9.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,13.0122,0.8712,0.8969,0.8969,972.2495,0.0,0.0,0.0,972.2495,2.0,,,,2.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,14.0015,0.8716,0.7601,0.8716,1227.1257,0.0,0.0,0.0,1227.1257,2.0,,,,2.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,14.0053,0.9417,0.7288,0.9417,1083.4938,0.0,0.0,0.0,1083.4938,10.0,,,,10.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,14.0123,0.8148,0.8778,0.8778,1079.261,0.0,0.0,0.0,1079.261,5.0,,,,5.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,15.0016,0.8716,0.7601,0.8716,1339.1391,0.0,0.0,0.0,1339.1391,2.0,,,,2.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,15.0124,0.8148,0.8778,0.8778,1186.2716,0.0,0.0,0.0,1186.2716,5.0,,,,5.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,15.3076,0.9417,0.7288,0.9417,1218.9265,0.0,0.0,0.0,1218.9265,10.0,,,,10.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,16.0017,0.8716,0.7601,0.8716,1451.1567,0.0,0.0,0.0,1451.1567,2.0,,,,2.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,16.0126,0.8148,0.8778,0.8778,1293.2841,0.0,0.0,0.0,1293.2841,5.0,,,,5.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,16.6299,0.9417,0.7288,0.9417,1356.4451,0.0,0.0,0.0,1356.4451,10.0,,,,10.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,17.0018,0.8716,0.7601,0.8716,1563.1671,0.0,0.0,0.0,1563.1671,2.0,,,,2.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,17.0126,0.8043,0.871,0.871,1398.2937,0.0,0.0,0.0,1398.2937,7.0,,,,7.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,17.6815,0.9386,0.7194,0.9386,1464.7637,0.0,0.0,0.0,1464.7637,11.0,,,,11.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,18.0019,0.8716,0.7601,0.8716,1675.1791,0.0,0.0,0.0,1675.1791,2.0,,,,2.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,18.0127,0.8043,0.871,0.871,1503.3042,0.0,0.0,0.0,1503.3042,7.0,,,,7.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,19.0021,0.8716,0.7601,0.8716,1787.1963,0.0,0.0,0.0,1787.1963,2.0,,,,2.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,19.0129,0.8043,0.871,0.871,1608.3168,0.0,0.0,0.0,1608.3168,7.0,,,,7.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,19.4917,0.9277,0.7089,0.9277,1645.7809,0.0,0.0,0.0,1645.7809,14.0,,,,14.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,20.0022,0.8677,0.7527,0.8677,1898.2064,0.0,0.0,0.0,1898.2064,3.0,,,,3.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,20.013,0.8672,0.9084,0.9084,1720.3293,0.0,0.0,0.0,1720.3293,7.0,,,,7.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,21.0023,0.8677,0.7527,0.8677,2009.2163,0.0,0.0,0.0,2009.2163,3.0,,,,3.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,21.0131,0.8672,0.9084,0.9084,1832.3391,0.0,0.0,0.0,1832.3391,7.0,,,,7.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,21.311,0.9277,0.7089,0.9277,1827.7145,0.0,0.0,0.0,1827.7145,14.0,,,,14.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,22.0024,0.8677,0.7527,0.8677,2120.2261,0.0,0.0,0.0,2120.2261,3.0,,,,3.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,22.0131,0.8411,0.9043,0.9043,1943.3482,0.0,0.0,0.0,1943.3482,8.0,,,,8.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,23.0025,0.8411,0.7375,0.8411,2229.2366,0.0,0.0,0.0,2229.2366,5.0,,,,5.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,23.0133,0.8411,0.9043,0.9043,2054.3617,0.0,0.0,0.0,2054.3617,8.0,,,,8.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,23.4116,0.9277,0.7089,0.9277,2037.7672,0.0,0.0,0.0,2037.7672,14.0,,,,14.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,24.0026,0.8411,0.7375,0.8411,2338.2494,0.0,0.0,0.0,2338.2494,5.0,,,,5.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,25.0026,0.8411,0.7375,0.8411,2447.2541,0.0,0.0,0.0,2447.2541,5.0,,,,5.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,26.0027,0.8411,0.7375,0.8411,2556.2652,0.0,0.0,0.0,2556.2652,5.0,,,,5.0,5.1537,,,,5.1537
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,26.6183,0.8007,0.885,0.885,2440.102,0.0,0.0,0.0,2440.102,12.0,,,,12.0,6.0691,,,,6.0691
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,26.692,0.9208,0.7052,0.9208,2362.5338,0.0,0.0,0.0,2362.5338,15.0,,,,15.0,3.3335,,,,3.3335
mode=schedulingfailure_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,27.0028,0.8284,0.725,0.8284,2662.2722,0.0,0.0,0.0,2662.2722,8.0,,,,8.0,5.1537,,,,5.1537
