scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,0.0,0.2338,0.2406,0.2404,0.2466,20.0,14.3333,11.6667,7.0,0.6667,0.0,0.0,0.3333,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,1.0001,0.2488,0.2414,0.2507,0.2439,25.0,14.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,1.0001,0.2888,0.3162,0.2888,0.3162,20.0,16.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,1.0001,0.2901,0.3011,0.2939,0.3039,23.0,22.0,19.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,2.0001,0.3142,0.312,0.3142,0.312,31.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,2.0002,0.34,0.354,0.34,0.354,26.0,24.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,2.0003,0.3197,0.4244,0.3197,0.4244,22.0,19.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,3.0002,0.3695,0.3387,0.3695,0.3387,36.0,18.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,3.0003,0.3615,0.4121,0.3615,0.4121,28.0,27.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,3.0004,0.3922,0.4849,0.3922,0.4849,27.0,24.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,4.0003,0.4384,0.3654,0.4427,0.3673,38.0,20.0,18.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,4.0004,0.426,0.4507,0.426,0.4507,28.0,30.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,4.0005,0.4209,0.5298,0.4238,0.5315,35.0,24.0,11.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,5.0005,0.5025,0.4294,0.5059,0.4314,39.0,25.0,18.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,5.0006,0.4737,0.4775,0.4737,0.4775,30.0,34.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,5.0006,0.5026,0.5547,0.5026,0.5547,35.0,30.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,6.0006,0.5273,0.4462,0.5273,0.4462,43.0,26.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,6.0007,0.5092,0.5073,0.5118,0.5092,34.0,34.0,39.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,6.0007,0.5479,0.5882,0.559,0.5944,36.0,34.0,18.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,7.0007,0.5586,0.4874,0.5586,0.4874,46.0,28.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,7.0007,0.5408,0.5422,0.5433,0.5469,36.0,37.0,44.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,7.0008,0.59,0.6374,0.5918,0.6411,42.0,38.0,19.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,8.0008,0.6082,0.5193,0.6155,0.521,50.0,31.0,25.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,8.0008,0.5671,0.5702,0.569,0.5724,42.0,39.0,44.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,8.0009,0.6243,0.6957,0.6243,0.6957,47.0,41.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,9.0009,0.6395,0.5476,0.6702,0.5545,53.0,32.0,25.0,28.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,9.001,0.6605,0.7216,0.6675,0.7234,49.0,46.0,22.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,9.001,0.6118,0.6068,0.6155,0.6085,45.0,42.0,47.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,10.001,0.6659,0.5763,0.712,0.5866,56.0,33.0,29.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,10.001,0.6987,0.7632,0.7011,0.765,49.0,47.0,29.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,10.0011,0.6354,0.6331,0.637,0.6348,54.0,42.0,48.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,11.0011,0.7031,0.6462,0.7491,0.6566,61.0,36.0,29.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,11.0011,0.7114,0.7902,0.7346,0.8211,49.0,50.0,32.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,11.0012,0.6663,0.6492,0.6681,0.6511,59.0,43.0,52.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,12.0012,0.7309,0.8191,0.7566,0.8606,50.0,52.0,36.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,12.0012,0.7259,0.662,0.8079,0.6797,62.0,37.0,33.0,34.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=16s,3,12.0012,0.6954,0.6836,0.6975,0.688,62.0,45.0,54.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
