scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,0.0,0.0979,0.087,0.0979,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.2078,,,,4.2078
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,1.0001,0.2553,0.2866,0.2866,33.003,0.0,0.0,0.0,33.003,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,1.0001,0.1685,0.233,0.233,25.0024,0.0,0.0,0.0,25.0024,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,1.0001,0.2312,0.198,0.2312,29.0034,0.0,0.0,0.0,29.0034,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,2.0002,0.2779,0.334,0.334,63.0066,0.0,0.0,0.0,63.0066,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,2.0003,0.3696,0.3618,0.3696,76.0101,0.0,0.0,0.0,76.0101,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,2.0003,0.3094,0.2451,0.3094,67.0091,0.0,0.0,0.0,67.0091,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,3.0003,0.3869,0.4809,0.4809,113.0107,0.0,0.0,0.0,113.0107,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,3.0003,0.4692,0.44,0.4692,132.0149,0.0,0.0,0.0,132.0149,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,3.0004,0.4132,0.3002,0.4132,117.0171,0.0,0.0,0.0,117.0171,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,4.0004,0.4782,0.5518,0.5518,174.0173,0.0,0.0,0.0,174.0173,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,4.0005,0.5739,0.5115,0.5739,200.0223,0.0,0.0,0.0,200.0223,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,4.0006,0.4921,0.3474,0.4921,177.0261,0.0,0.0,0.0,177.0261,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,5.0005,0.5823,0.6535,0.6535,245.023,0.0,0.0,0.0,245.023,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,5.0005,0.6545,0.5619,0.6545,278.0297,0.0,0.0,0.0,278.0297,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,5.0007,0.5648,0.4293,0.5648,247.0376,0.0,0.0,0.0,247.0376,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,6.0006,0.6447,0.7277,0.7277,325.0312,0.0,0.0,0.0,325.0312,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,6.0006,0.6719,0.6006,0.6719,360.0371,0.0,0.0,0.0,360.0371,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,6.0008,0.6844,0.5374,0.6844,329.0458,0.0,0.0,0.0,329.0458,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,7.0007,0.7051,0.8024,0.8024,417.0406,0.0,0.0,0.0,417.0406,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,7.0008,0.7473,0.659,0.7473,449.0506,0.0,0.0,0.0,449.0506,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,7.0009,0.7491,0.6249,0.7491,421.0545,0.0,0.0,0.0,421.0545,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,8.0008,0.7684,0.8681,0.8681,520.0531,0.0,0.0,0.0,520.0531,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,8.0009,0.7895,0.6958,0.7895,544.0601,0.0,0.0,0.0,544.0601,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,8.0011,0.8117,0.6755,0.8117,522.0691,0.0,0.0,0.0,522.0691,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,9.0009,0.8187,0.892,0.892,629.0616,0.0,0.0,0.0,629.0616,0.0,,,,0.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,9.001,0.7895,0.6958,0.7895,639.0703,0.0,0.0,0.0,639.0703,0.0,,,,0.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,9.0012,0.8499,0.7425,0.8499,629.0796,0.0,0.0,0.0,629.0796,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,10.001,0.8178,0.8788,0.8788,737.0757,0.0,0.0,0.0,737.0757,2.0,,,,2.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,10.0011,0.7636,0.6754,0.7636,731.0841,0.0,0.0,0.0,731.0841,3.0,,,,3.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,10.0013,0.8499,0.7425,0.8499,736.0896,0.0,0.0,0.0,736.0896,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,11.0011,0.847,0.884,0.884,846.0836,0.0,0.0,0.0,846.0836,2.0,,,,2.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,11.0013,0.7636,0.6754,0.7636,823.0984,0.0,0.0,0.0,823.0984,3.0,,,,3.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,11.0014,0.8499,0.7425,0.8499,843.1012,0.0,0.0,0.0,843.1012,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,12.0012,0.847,0.884,0.884,955.0955,0.0,0.0,0.0,955.0955,2.0,,,,2.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,12.0014,0.8666,0.6715,0.8666,917.1091,0.0,0.0,0.0,917.1091,8.0,,,,8.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,12.0014,0.8499,0.7425,0.8499,950.1069,0.0,0.0,0.0,950.1069,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,13.0013,0.8523,0.895,0.895,1065.1074,0.0,0.0,0.0,1065.1074,2.0,,,,2.0,4.8979,,,,4.8979
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,13.0016,0.8991,0.7864,0.8991,1067.1224,0.0,0.0,0.0,1067.1224,0.0,,,,0.0,3.273,,,,3.273
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,13.0063,0.9032,0.7035,0.9032,1014.5813,0.0,0.0,0.0,1014.5813,8.0,,,,8.0,4.4526,,,,4.4526
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=16_prio=1_arrival=16s,3,14.0014,0.8523,0.895,0.895,1175.1187,0.0,0.0,0.0,1175.1187,2.0,,,,2.0,4.8979,,,,4.8979
