scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,0.0,0.2364,0.2214,0.2509,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.877,,,,1.877
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,1.0001,0.2346,0.22,0.2346,56.0055,0.0,0.0,0.0,56.0055,0.0,,,,0.0,1.1134,,,,1.1134
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,1.0001,0.3157,0.2555,0.3157,79.0084,0.0,0.0,0.0,79.0084,0.0,,,,0.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,1.0001,0.257,0.2951,0.2951,66.0079,0.0,0.0,0.0,66.0079,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,2.0002,0.367,0.2992,0.367,169.0163,0.0,0.0,0.0,169.0163,0.0,,,,0.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,2.0002,0.287,0.2557,0.287,124.0134,0.0,0.0,0.0,124.0134,0.0,,,,0.0,1.1134,,,,1.1134
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,2.0002,0.2995,0.3512,0.3512,141.0151,0.0,0.0,0.0,141.0151,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,3.0003,0.3644,0.3832,0.3832,228.0231,0.0,0.0,0.0,228.0231,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,3.0003,0.3419,0.284,0.3419,203.0233,0.0,0.0,0.0,203.0233,0.0,,,,0.0,1.1134,,,,1.1134
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,3.0003,0.3936,0.3311,0.3936,265.0308,0.0,0.0,0.0,265.0308,0.0,,,,0.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,4.0004,0.3943,0.4175,0.4175,327.0317,0.0,0.0,0.0,327.0317,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,4.0004,0.4212,0.3639,0.4212,371.0409,0.0,0.0,0.0,371.0409,1.0,,,,1.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,4.0005,0.4111,0.333,0.4111,292.0371,0.0,0.0,0.0,292.0371,0.0,,,,0.0,1.1134,,,,1.1134
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,5.0006,0.4285,0.4568,0.4568,437.0489,0.0,0.0,0.0,437.0489,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,5.0006,0.4622,0.4115,0.4622,487.0554,0.0,0.0,0.0,487.0554,1.0,,,,1.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,5.0007,0.4578,0.3554,0.4578,389.0532,0.0,0.0,0.0,389.0532,0.0,,,,0.0,1.1134,,,,1.1134
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,6.0007,0.5492,0.4587,0.5492,615.0674,0.0,0.0,0.0,615.0674,1.0,,,,1.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,6.0007,0.4542,0.4951,0.4951,558.0695,0.0,0.0,0.0,558.0695,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,6.0007,0.4992,0.399,0.4992,497.0624,0.0,0.0,0.0,497.0624,0.0,,,,0.0,1.1134,,,,1.1134
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,7.0008,0.5663,0.4822,0.5663,749.0796,0.0,0.0,0.0,749.0796,1.0,,,,1.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,7.0008,0.5067,0.5245,0.5245,690.0777,0.0,0.0,0.0,690.0777,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,7.0009,0.5888,0.4632,0.5888,618.0773,0.0,0.0,0.0,618.0773,0.0,,,,0.0,1.1134,,,,1.1134
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,8.0009,0.5361,0.5712,0.5712,833.0961,0.0,0.0,0.0,833.0961,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,8.0009,0.6068,0.5421,0.6068,894.1035,0.0,0.0,0.0,894.1035,1.0,,,,1.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,8.0009,0.6335,0.5117,0.6335,749.0846,0.0,0.0,0.0,749.0846,0.0,,,,0.0,1.1134,,,,1.1134
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,9.001,0.5679,0.6141,0.6141,988.1068,0.0,0.0,0.0,988.1068,0.0,,,,0.0,2.1782,,,,2.1782
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,9.001,0.6281,0.5863,0.6281,1048.1184,0.0,0.0,0.0,1048.1184,1.0,,,,1.0,2.3394,,,,2.3394
mode=stablequeue2s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=4s,3,9.001,0.6537,0.5235,0.6537,886.0987,0.0,0.0,0.0,886.0987,0.0,,,,0.0,1.1134,,,,1.1134
