scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,0.0,0.0624,0.0798,0.0624,0.0798,8.6667,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.2746,0.3287,0.2746,0.3287,37.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.1545,0.1475,0.1545,0.1475,20.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,1.0001,0.2212,0.184,0.2212,0.184,27.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0002,0.3784,0.4778,0.3784,0.4778,49.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0002,0.3094,0.2451,0.3094,0.2451,38.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,2.0003,0.2475,0.272,0.2475,0.272,31.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0003,0.475,0.5444,0.4782,0.5518,60.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0003,0.4002,0.2929,0.4002,0.2929,48.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,3.0004,0.3292,0.3374,0.3571,0.3459,39.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0004,0.5593,0.642,0.5593,0.642,69.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0004,0.4825,0.3406,0.4825,0.3406,59.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,4.0005,0.4344,0.4052,0.4425,0.4098,51.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0005,0.6388,0.7223,0.6388,0.7223,79.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0005,0.5598,0.4163,0.5634,0.4265,69.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,5.0006,0.5228,0.488,0.5329,0.4919,63.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0006,0.6828,0.5417,0.6828,0.5417,82.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0006,0.729,0.7663,0.729,0.7663,87.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,6.0007,0.6571,0.5412,0.6606,0.5444,75.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0007,0.776,0.8257,0.776,0.8257,97.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0008,0.7426,0.6147,0.7426,0.6147,91.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,7.0009,0.7332,0.619,0.7917,0.6311,85.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.0008,0.8276,0.8623,0.8369,0.8745,106.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.0009,0.8187,0.6896,0.8187,0.6896,102.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,8.001,0.7884,0.6516,0.9032,0.7035,92.0,5.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9.0009,0.8528,0.8725,0.8712,0.8969,108.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9.001,0.8434,0.7324,0.8434,0.7324,106.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,9.0011,0.7884,0.6516,0.9032,0.7035,92.0,5.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,10.001,0.8528,0.8725,0.8712,0.8969,108.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,10.0011,0.8528,0.7425,0.8528,0.7425,108.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,10.0012,0.7881,0.6411,0.877,0.688,90.0,4.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,11.0011,0.8528,0.8725,0.8712,0.8969,108.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,11.0012,0.875,0.7708,0.875,0.7708,113.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,11.0013,0.8117,0.6562,0.9006,0.7031,94.0,4.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,12.0012,0.8528,0.8725,0.8712,0.8969,108.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,12.0013,0.8808,0.7747,0.8808,0.7747,114.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,12.0014,0.8094,0.655,0.906,0.7058,94.0,5.0,4.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,13.0014,0.8528,0.8725,0.8712,0.8969,108.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,13.0014,0.8755,0.7678,0.8755,0.7678,113.0,0.0,1.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,13.0015,0.8528,0.6819,0.9621,0.7325,100.0,5.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,14.0015,0.8148,0.8778,0.8148,0.8778,107.0,0.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,14.0016,0.8716,0.7601,0.8716,0.7601,112.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,14.0016,0.8935,0.6927,1.0231,0.7469,103.0,6.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,15.0016,0.8148,0.8778,0.8148,0.8778,107.0,0.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,15.0017,0.8716,0.7601,0.8716,0.7601,112.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,15.0017,0.8528,0.6819,0.9824,0.7361,100.0,6.0,8.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,16.0017,0.8148,0.8778,0.8148,0.8778,107.0,0.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,16.0018,0.8699,0.7021,0.9996,0.7563,103.0,6.0,8.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,16.0018,0.8716,0.7601,0.8716,0.7601,112.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,17.0018,0.8043,0.871,0.8043,0.871,105.0,0.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,17.0019,0.8699,0.7021,0.9996,0.7563,103.0,6.0,8.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,17.002,0.8716,0.7601,0.8716,0.7601,112.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,18.002,0.8559,0.6822,0.9856,0.7364,99.0,6.0,12.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,18.002,0.8043,0.871,0.8043,0.871,105.0,0.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,18.0021,0.8716,0.7601,0.8716,0.7601,112.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,19.002,0.8924,0.7129,1.0221,0.7671,105.0,6.0,13.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,19.002,0.8043,0.871,0.8043,0.871,105.0,0.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,19.0022,0.8716,0.7601,0.8716,0.7601,112.0,0.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,20.0021,0.9399,0.7489,1.0768,0.8549,113.0,8.0,13.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,20.0022,0.8672,0.9084,0.8727,0.9301,112.0,1.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,20.0023,0.8677,0.7527,0.8677,0.7527,111.0,0.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,21.0022,0.962,0.7836,1.1045,0.8944,118.0,9.0,15.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,21.0024,0.8956,0.942,0.9044,0.9764,117.0,2.0,5.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,21.0024,0.8677,0.7527,0.8677,0.7527,111.0,0.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,22.0023,0.9671,0.7955,1.1779,0.9411,119.0,14.0,16.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,22.0025,0.8694,0.9379,0.8848,0.9977,116.0,4.0,6.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,22.0025,0.8677,0.7527,0.8677,0.7527,111.0,0.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,23.0024,0.9599,0.8073,1.1488,0.9205,118.0,10.0,20.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=4s,3,23.0026,0.8694,0.9379,0.8848,0.9977,116.0,4.0,6.0
