scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,0.0,0.1431,0.1518,0.1597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1529,0.1292,0.0937,0.1216,1.0269
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,1.0001,0.2019,0.2529,0.2529,17.0018,4.0004,3.0003,2.0002,26.0027,0.0,0.0,0.0,0.0,0.0,2.6701,0.1165,0.0521,0.0909,0.9075
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,1.0001,0.2295,0.2837,0.2837,12.0014,11.0013,7.0008,3.0003,33.0038,0.0,0.0,0.0,0.0,0.0,4.3333,0.1176,0.1244,0.1133,1.3082
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,1.0001,0.4124,0.3719,0.4124,16.002,13.0016,2.0002,6.0007,37.0045,0.0,0.0,0.0,0.0,0.0,2.4552,0.1535,0.1045,0.1605,0.865
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,2.0002,0.3138,0.3433,0.3433,35.0034,15.0014,8.0008,4.0004,62.006,0.0,0.0,0.0,0.0,0.0,2.6701,0.1165,0.0521,0.0909,0.9075
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,2.0002,0.2944,0.3443,0.3443,27.0028,24.0025,18.0019,7.0007,76.0079,0.0,0.0,0.0,0.0,0.0,4.3333,0.1176,0.1244,0.1133,1.3082
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,2.0003,0.5319,0.5422,0.5422,34.0046,27.0037,10.0014,14.0019,85.0116,0.0,0.0,0.0,0.0,0.0,2.4552,0.1535,0.1045,0.1605,0.865
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,3.0003,0.4078,0.4176,0.4176,58.0056,27.0026,19.0018,6.0006,110.0106,0.0,0.0,0.0,0.0,0.0,2.6701,0.1165,0.0521,0.0909,0.9075
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,3.0003,0.3904,0.4368,0.4368,45.0048,40.0042,34.0036,12.0013,131.0139,0.0,0.0,0.0,0.0,0.0,4.3333,0.1176,0.1244,0.1133,1.3082
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,3.0004,0.5707,0.5943,0.5943,53.0075,42.006,18.0027,25.0036,138.0197,0.0,0.0,0.0,0.0,0.0,2.4552,0.1535,0.1045,0.1605,0.865
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,4.0004,0.5108,0.5026,0.5108,85.0084,41.004,32.0032,12.0012,170.0168,0.0,0.0,0.0,0.0,0.0,2.6701,0.1165,0.0521,0.0909,0.9075
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,4.0004,0.5034,0.5255,0.5255,64.0065,58.0059,53.0054,23.0023,198.0201,0.0,0.0,0.0,0.0,0.0,4.3333,0.1176,0.1244,0.1133,1.3082
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,4.0006,0.6096,0.7801,0.7801,75.0104,60.0083,27.0038,39.0054,201.028,0.0,0.0,0.0,0.0,0.0,2.4552,0.1535,0.1045,0.1605,0.865
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=16s,3,5.0005,0.632,0.6273,0.632,117.0109,56.0052,47.0043,21.0019,241.0223,0.0,0.0,0.0,0.0,0.0,2.6701,0.1165,0.0521,0.0909,0.9075
