scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,0.0,0.2164,0.205,0.2252,0.2077,53.0,0.6667,0.0,0.2164,0.2252,53.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2328,0.2171,0.2328,0.2171,55.0,0.0,0.0,0.2328,0.2328,55.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2462,0.2858,0.249,0.2917,64.0,1.0,0.0,0.2858,0.2917,64.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2788,0.2045,0.2788,0.2045,68.0,0.0,0.0,0.2788,0.2788,68.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.2752,0.2522,0.2814,0.2541,66.0,1.0,0.0,0.2752,0.2814,66.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.3157,0.2555,0.3157,0.2555,79.0,0.0,0.0,0.3157,0.3157,79.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0003,0.2949,0.342,0.2967,0.3448,73.0,1.0,0.0,0.342,0.3448,73.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3449,0.2752,0.3596,0.2783,77.0,1.0,0.0,0.3449,0.3596,77.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.367,0.2992,0.367,0.2992,90.0,0.0,0.0,0.367,0.367,90.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0004,0.3585,0.3756,0.3603,0.3788,85.0,1.0,0.0,0.3756,0.3788,85.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.3959,0.3156,0.3959,0.3156,87.0,0.0,0.0,0.3959,0.3959,87.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.3975,0.328,0.3975,0.328,97.0,0.0,0.0,0.3975,0.3975,97.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0005,0.3883,0.4139,0.3883,0.4139,97.0,0.0,0.0,0.4139,0.4139,97.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0005,0.4578,0.3554,0.4578,0.3554,97.0,0.0,0.0,0.4578,0.4578,97.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0005,0.4215,0.3643,0.4215,0.3643,106.0,0.0,0.0,0.4215,0.4215,106.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0006,0.4175,0.4412,0.4175,0.4412,106.0,0.0,0.0,0.4412,0.4412,106.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0006,0.5002,0.3993,0.5002,0.3993,108.0,0.0,0.0,0.5002,0.5002,108.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0006,0.4622,0.4115,0.4622,0.4115,116.0,0.0,0.0,0.4622,0.4622,116.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0007,0.4437,0.4813,0.4462,0.4847,117.0,1.0,0.0,0.4813,0.4847,117.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7.0007,0.5716,0.4597,0.5872,0.4614,119.0,1.0,0.0,0.5716,0.5872,119.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7.0008,0.5208,0.4815,0.5235,0.4843,128.0,0.5,0.0,0.5208,0.5235,128.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0007,0.6276,0.4964,0.6276,0.4964,129.0,0.0,0.0,0.6276,0.6276,129.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0009,0.5319,0.5588,0.534,0.565,141.0,1.0,0.0,0.5588,0.565,141.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0009,0.5745,0.4916,0.5745,0.4916,136.0,0.0,0.0,0.5745,0.5745,136.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.0008,0.6499,0.5216,0.6499,0.5216,136.0,0.0,0.0,0.6499,0.6499,136.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.001,0.5538,0.5966,0.5556,0.6003,152.0,1.0,0.0,0.5966,0.6003,152.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.001,0.6068,0.5421,0.6068,0.5421,145.0,0.0,0.0,0.6068,0.6068,145.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10.0009,0.6938,0.5561,0.6938,0.5561,147.0,0.0,0.0,0.6938,0.6938,147.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10.0011,0.5977,0.6272,0.5977,0.6272,161.0,0.0,0.0,0.6272,0.6272,161.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10.0011,0.6246,0.5832,0.6246,0.5832,153.0,0.0,0.0,0.6246,0.6246,153.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,11.001,0.7406,0.5923,0.7574,0.5997,157.0,2.0,0.0,0.7406,0.7574,157.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=4s,3,11.0012,0.64,0.6481,0.6461,0.6503,167.5,0.5,0.0,0.6481,0.6503,167.5,0.0
