scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,0.0,0.2404,0.2431,0.2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5131,1.7258,1.8921,1.3654,1.6327
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,1.0001,0.2535,0.2488,0.2535,26.0026,14.0014,13.0013,6.0006,59.0059,0.0,0.0,0.0,0.0,0.0,1.3168,1.1704,1.0598,1.0132,1.1681
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,1.0001,0.2949,0.3384,0.3384,21.0025,16.0019,8.001,13.0015,58.0069,0.0,0.0,0.0,0.0,0.0,1.9547,1.5394,1.7367,1.3623,1.7032
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,1.0002,0.2647,0.2765,0.2765,19.0035,20.0037,19.0035,13.0024,71.0132,0.0,0.0,0.0,0.0,0.0,1.2677,2.4677,2.8797,1.7208,2.0267
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,2.0002,0.3144,0.302,0.3144,58.0054,29.0027,28.0026,14.0013,129.012,0.0,0.0,0.0,0.0,0.0,1.3168,1.1704,1.0598,1.0132,1.1681
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,2.0003,0.3078,0.3201,0.3201,44.0057,43.0057,39.0053,24.0034,150.0201,0.0,0.0,0.0,2.0,2.0,1.2677,2.4677,2.8797,1.7208,2.0267
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,2.0003,0.3336,0.439,0.439,44.0067,36.0055,19.003,27.0041,126.0193,0.0,0.0,0.0,0.0,0.0,1.9547,1.5394,1.7367,1.3623,1.7032
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,3.0003,0.3695,0.3387,0.3695,94.01,47.005,43.0045,24.0026,208.0222,0.0,0.0,0.0,0.0,0.0,1.3168,1.1704,1.0598,1.0132,1.1681
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,3.0004,0.346,0.3605,0.3605,72.0083,68.0081,62.0074,39.0048,241.0286,0.0,0.0,0.0,2.0,2.0,1.2677,2.4677,2.8797,1.7208,2.0267
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,3.0004,0.3974,0.4882,0.4882,73.0096,60.0079,30.0041,42.0056,205.0272,0.0,0.0,0.0,0.0,0.0,1.9547,1.5394,1.7367,1.3623,1.7032
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,4.0004,0.4282,0.3673,0.4282,133.0125,66.0062,61.0057,38.0035,298.0279,0.0,0.0,0.0,0.0,0.0,1.3168,1.1704,1.0598,1.0132,1.1681
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,4.0005,0.3658,0.4133,0.4133,100.013,96.0127,91.0122,54.0073,341.0451,0.0,0.0,0.0,2.0,2.0,1.2677,2.4677,2.8797,1.7208,2.0267
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,4.0005,0.4317,0.5317,0.5317,108.0146,84.0114,42.0058,59.008,293.0397,0.0,0.0,0.0,0.0,0.0,1.9547,1.5394,1.7367,1.3623,1.7032
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,5.0005,0.495,0.4264,0.495,172.0185,91.01,80.0086,56.0062,399.0433,0.0,0.0,0.0,0.0,0.0,1.3168,1.1704,1.0598,1.0132,1.1681
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,5.0007,0.4357,0.4448,0.4448,129.0173,127.0173,123.017,73.0101,452.0618,0.0,0.0,0.0,2.0,2.0,1.2677,2.4677,2.8797,1.7208,2.0267
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,5.0007,0.5126,0.5616,0.5616,143.0199,114.0159,58.0082,77.0107,392.0547,0.0,0.0,0.0,0.0,0.0,1.9547,1.5394,1.7367,1.3623,1.7032
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=4_arrival=4s,3,6.0006,0.529,0.4525,0.529,215.0196,118.0107,99.0091,76.0067,508.0461,0.0,0.0,0.0,0.0,0.0,1.3168,1.1704,1.0598,1.0132,1.1681
