scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,0.0,0.195,0.2156,0.2259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184,3.4046,3.2894,4.6131,3.8433
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0001,0.2417,0.2899,0.2899,18.0016,7.0006,3.0003,2.0002,30.0026,0.0,0.0,0.0,0.0,0.0,1.3762,2.1106,2.5216,2.5579,2.019
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0001,0.2295,0.2837,0.2837,12.0015,11.0013,7.0008,3.0004,33.004,0.0,0.0,0.0,0.0,0.0,4.9744,4.0087,3.3932,6.267,4.552
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,1.0002,0.4013,0.3899,0.4013,15.0027,11.002,3.0005,6.0011,35.0063,0.0,0.0,0.0,0.0,0.0,6.2014,4.0945,3.9533,5.0144,4.959
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0002,0.3387,0.3657,0.3657,39.0037,18.0017,9.0009,4.0004,70.0068,0.0,0.0,0.0,0.0,0.0,1.3762,2.1106,2.5216,2.5579,2.019
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0002,0.2944,0.3443,0.3443,27.0028,24.0025,18.0018,7.0007,76.0077,0.0,0.0,0.0,0.0,0.0,4.9744,4.0087,3.3932,6.267,4.552
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,2.0003,0.5211,0.5215,0.5215,33.0043,25.0032,10.0012,14.0018,82.0105,0.0,0.0,0.0,0.0,0.0,6.2014,4.0945,3.9533,5.0144,4.959
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0003,0.4609,0.4486,0.4609,63.0061,31.003,21.0021,7.0007,122.0119,0.0,0.0,0.0,0.0,0.0,1.3762,2.1106,2.5216,2.5579,2.019
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0003,0.3904,0.4368,0.4368,45.0047,40.0042,34.0035,12.0013,131.0137,0.0,0.0,0.0,0.0,0.0,4.9744,4.0087,3.3932,6.267,4.552
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,3.0004,0.5866,0.6499,0.6499,54.0066,41.005,18.002,26.0031,139.0168,0.0,0.0,0.0,0.0,0.0,6.2014,4.0945,3.9533,5.0144,4.959
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,4.0004,0.5221,0.5223,0.5223,90.0102,45.0052,36.0043,13.0016,184.0213,0.0,0.0,0.0,0.0,0.0,1.3762,2.1106,2.5216,2.5579,2.019
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,4.0005,0.6064,0.7531,0.7531,76.0088,59.0068,27.0029,39.0044,201.0229,0.0,0.0,0.0,0.0,0.0,6.2014,4.0945,3.9533,5.0144,4.959
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,4.0005,0.5061,0.5227,0.5227,64.0079,60.0076,53.0068,21.0028,198.0251,0.0,0.0,0.0,0.0,0.0,4.9744,4.0087,3.3932,6.267,4.552
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,5.0006,0.6651,0.639,0.6651,124.0154,61.0076,51.0066,22.003,258.0326,0.0,0.0,0.0,0.0,0.0,1.3762,2.1106,2.5216,2.5579,2.019
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=8s,3,5.0006,0.6426,0.8029,0.8029,100.0116,78.009,37.0041,52.0059,267.0306,0.0,0.0,0.0,0.0,0.0,6.2014,4.0945,3.9533,5.0144,4.959
