scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,0.0,0.2238,0.2088,0.2367,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4.652,,,,4.652
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0001,0.2346,0.22,0.2346,56.0055,0.0,0.0,0.0,56.0055,0.0,,,,0.0,4.9211,,,,4.9211
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0001,0.2407,0.2796,0.2796,62.0061,0.0,0.0,0.0,62.0061,0.0,,,,0.0,5.6828,,,,5.6828
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0002,0.2887,0.2204,0.2887,72.011,0.0,0.0,0.0,72.011,0.0,,,,0.0,3.352,,,,3.352
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0002,0.2782,0.2494,0.2782,122.0118,0.0,0.0,0.0,122.0118,0.0,,,,0.0,4.9211,,,,4.9211
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0003,0.3446,0.2759,0.3446,155.0253,0.0,0.0,0.0,155.0253,0.0,,,,0.0,3.352,,,,3.352
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0018,0.2668,0.3059,0.3059,130.1247,0.0,0.0,0.0,130.1247,0.0,,,,0.0,5.6828,,,,5.6828
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0003,0.3356,0.2797,0.3356,199.017,0.0,0.0,0.0,199.017,0.0,,,,0.0,4.9211,,,,4.9211
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0004,0.3815,0.3121,0.3815,248.0343,0.0,0.0,0.0,248.0343,0.0,,,,0.0,3.352,,,,3.352
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0019,0.3198,0.3613,0.3613,209.1307,0.0,0.0,0.0,209.1307,0.0,,,,0.0,5.6828,,,,5.6828
