scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,0.0,0.0605,0.0778,0.1102,0.1417,3.0,3.0,1.3333,1.0,3.6667,1.3333,1.0,0.6667,0.0,0.0,0.0,0.0,0.0778,0.1417,8.3333,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.2502,0.2954,0.2502,0.2954,18.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2954,0.2954,31.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.2336,0.226,0.2442,0.2292,8.0,7.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336,0.2442,23.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0002,0.2311,0.2801,0.2371,0.286,12.0,11.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2801,0.286,33.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.3569,0.3736,0.3604,0.3812,21.0,11.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736,0.3812,42.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.4013,0.3899,0.4158,0.3952,15.0,11.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4013,0.4158,35.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0003,0.2944,0.3443,0.2944,0.3443,15.0,13.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3443,0.3443,43.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.4659,0.4575,0.4659,0.4575,24.0,13.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4659,0.4659,53.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0004,0.5168,0.52,0.527,0.5269,18.0,15.0,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52,0.527,47.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0004,0.3904,0.4368,0.3904,0.4368,18.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368,0.4368,55.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.5545,0.5518,0.5545,0.5518,28.0,14.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5545,0.5545,64.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0005,0.5933,0.7053,0.5933,0.7053,21.0,17.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053,0.7053,59.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0005,0.4997,0.5219,0.5051,0.5315,18.0,19.0,18.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219,0.5315,66.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0005,0.6872,0.6674,0.6872,0.6674,36.0,16.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872,0.6872,77.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0005,0.6375,0.7963,0.6671,0.8779,23.0,18.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7963,0.8779,65.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0006,0.5946,0.6448,0.5946,0.6448,24.0,22.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6448,0.6448,78.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0006,0.8354,0.7094,0.8354,0.7094,37.0,19.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8354,0.8354,86.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0006,0.6425,0.8014,0.6721,0.8831,24.0,18.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8014,0.8831,66.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0007,0.6718,0.6859,0.6779,0.689,26.0,24.0,23.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6859,0.689,87.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0007,0.8729,0.7404,0.8729,0.7404,39.0,20.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729,0.8729,91.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0007,0.6425,0.8014,0.6721,0.8831,24.0,18.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8014,0.8831,66.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0008,0.7192,0.7716,0.7279,0.8228,28.0,27.0,27.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.7716,0.8228,97.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.0008,0.9161,0.7684,0.9161,0.7684,42.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9161,0.9161,96.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.0009,0.8106,0.8243,0.8193,0.8756,28.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.8243,0.8756,106.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,8.001,0.6476,0.8072,0.6824,0.8947,25.0,18.0,10.0,14.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8072,0.8947,67.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.0008,0.9294,0.7823,0.9294,0.7823,45.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294,0.9294,99.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.001,0.8106,0.8243,0.8193,0.8756,28.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.8243,0.8756,106.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,9.0011,0.6512,0.8515,0.6824,0.8947,25.0,19.0,11.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8515,0.8947,69.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.0009,0.9361,0.7876,0.9567,0.7911,45.0,21.0,18.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361,0.9567,100.0,0.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.0011,0.8106,0.8243,0.8193,0.8756,28.0,29.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.8243,0.8756,106.0,2.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,10.0012,0.6512,0.8515,0.6824,0.8947,25.0,19.0,11.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8515,0.8947,69.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.001,0.9715,0.8136,1.0128,0.8207,43.0,27.0,19.0,16.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.9715,1.0128,105.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.0012,0.8116,0.8494,0.8116,0.8494,26.0,29.0,32.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8494,0.8494,106.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,11.0013,0.6512,0.8515,0.6824,0.8947,25.0,19.0,11.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8515,0.8947,69.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0011,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.952,0.9932,104.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0013,0.8657,0.8918,0.869,0.9078,33.0,29.0,33.0,19.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.8918,0.9078,114.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,12.0014,0.6512,0.8515,0.6824,0.8947,25.0,19.0,11.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8515,0.8947,69.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0012,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.952,0.9932,104.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0014,0.8798,0.9041,0.8831,0.92,35.0,29.0,33.0,19.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.9041,0.92,116.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,13.0015,0.6512,0.8515,0.6824,0.8947,25.0,19.0,11.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8515,0.8947,69.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0013,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.952,0.9932,104.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0015,0.8798,0.9041,0.8831,0.92,35.0,29.0,33.0,19.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.9041,0.92,116.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,14.0016,0.6512,0.8515,0.6824,0.8947,25.0,19.0,11.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8515,0.8947,69.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0014,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.952,0.9932,104.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0015,0.8655,0.9008,0.8688,0.9167,34.0,29.0,33.0,19.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.9008,0.9167,115.0,5.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,15.0017,0.6512,0.8515,0.6824,0.8947,25.0,19.0,11.0,14.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.8515,0.8947,69.0,3.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,16.0016,0.8688,0.9167,0.8688,0.9167,35.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.9167,0.9167,116.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,16.0019,0.6688,0.8781,0.6824,0.8947,25.0,20.0,11.0,14.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8781,0.8947,70.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,16.0133,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.952,0.9932,104.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,17.0017,0.8688,0.9167,0.8688,0.9167,35.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.9167,0.9167,116.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,17.002,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,18.0018,0.8484,0.9078,0.8484,0.9078,33.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.9078,0.9078,114.0,8.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,18.0021,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,18.2266,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.952,0.9932,104.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,19.0019,0.8484,0.9078,0.8484,0.9078,33.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.9078,0.9078,114.0,8.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,19.0022,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,20.002,0.8484,0.9078,0.8484,0.9078,33.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.9078,0.9078,114.0,8.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,20.0023,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,20.7157,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.952,0.9932,104.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,21.0021,0.8484,0.9078,0.8484,0.9078,33.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.9078,0.9078,114.0,8.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,21.0024,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,22.0022,0.8484,0.9078,0.8484,0.9078,33.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.9078,0.9078,114.0,8.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,22.0026,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,22.9334,0.952,0.8014,0.9932,0.8086,40.0,29.0,19.0,16.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.952,0.9932,104.0,6.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,23.0023,0.8346,0.8985,0.8346,0.8985,31.0,29.0,33.0,19.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.8985,0.8985,112.0,10.0
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,23.0027,0.6824,0.8947,0.6824,0.8947,26.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.8947,0.8947,71.0,4.0
