scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,0.0,0.2147,0.203,0.2292,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.8551,,,,3.8551
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,1.0001,0.2437,0.2823,0.2823,63.0063,0.0,0.0,0.0,63.0063,0.0,,,,0.0,4.7948,,,,4.7948
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,1.0001,0.277,0.1994,0.277,67.008,0.0,0.0,0.0,67.008,0.0,,,,0.0,3.5617,,,,3.5617
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,1.0001,0.2328,0.2171,0.2328,55.0076,0.0,0.0,0.0,55.0076,0.0,,,,0.0,3.2087,,,,3.2087
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,2.0002,0.2932,0.3285,0.3285,135.0129,0.0,0.0,0.0,135.0129,0.0,,,,0.0,4.7948,,,,4.7948
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,2.0002,0.2752,0.2522,0.2752,121.014,0.0,0.0,0.0,121.014,0.0,,,,0.0,3.2087,,,,3.2087
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,2.0003,0.3323,0.2645,0.3323,147.0208,0.0,0.0,0.0,147.0208,0.0,,,,0.0,3.5617,,,,3.5617
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,3.0003,0.3566,0.3736,0.3736,219.0219,0.0,0.0,0.0,219.0219,0.0,,,,0.0,4.7948,,,,4.7948
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,3.0003,0.3285,0.2706,0.3285,196.0194,0.0,0.0,0.0,196.0194,0.0,,,,0.0,3.2087,,,,3.2087
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,3.0004,0.36,0.2961,0.36,236.0308,0.0,0.0,0.0,236.0308,0.0,,,,0.0,3.5617,,,,3.5617
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,4.0004,0.3846,0.4082,0.4082,314.0311,0.0,0.0,0.0,314.0311,0.0,,,,0.0,4.7948,,,,4.7948
mode=stablequeue2s_blocking=1_defpreempt=1,nodes=32_prio=1_arrival=8s,3,4.0004,0.3798,0.3094,0.3798,281.0278,0.0,0.0,0.0,281.0278,0.0,,,,0.0,3.2087,,,,3.2087
