scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,0.0,0.2258,0.2095,0.2386,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.8251,,,,1.8251
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2974,0.2311,0.2974,73.008,0.0,0.0,0.0,73.008,0.0,,,,0.0,2.2401,,,,2.2401
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2328,0.2171,0.2328,55.0064,0.0,0.0,0.0,55.0064,0.0,,,,0.0,1.0965,,,,1.0965
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0002,0.2437,0.2823,0.2823,63.0099,0.0,0.0,0.0,63.0099,0.0,,,,0.0,2.1387,,,,2.1387
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.2882,0.3418,0.3418,136.0103,0.0,0.0,0.0,136.0103,0.0,,,,0.0,2.1387,,,,2.1387
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.3494,0.2812,0.3494,158.0163,0.0,0.0,0.0,158.0163,0.0,,,,0.0,2.2401,,,,2.2401
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.2814,0.2541,0.2814,122.0135,0.0,0.0,0.0,122.0135,0.0,,,,0.0,1.0965,,,,1.0965
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3905,0.3296,0.3905,253.0261,0.0,0.0,0.0,253.0261,0.0,,,,0.0,2.2401,,,,2.2401
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3445,0.3736,0.3736,220.0234,0.0,0.0,0.0,220.0234,0.0,,,,0.0,2.1387,,,,2.1387
mode=stablequeue2s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3711,0.29,0.3711,203.0221,0.0,0.0,0.0,203.0221,0.0,,,,0.0,1.0965,,,,1.0965
