scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,0.0,0.2245,0.2078,0.225,0.2089,54.3333,0.3333,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0001,0.2456,0.2291,0.2456,0.2291,58.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0001,0.2282,0.276,0.2407,0.2796,61.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0002,0.2866,0.2256,0.2866,0.2256,72.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2.0002,0.2951,0.2599,0.2951,0.2599,70.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2.0002,0.2826,0.3237,0.2912,0.3268,70.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2.0002,0.3466,0.2785,0.3466,0.2785,84.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0003,0.3659,0.2826,0.3659,0.2826,80.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0003,0.3223,0.3638,0.3242,0.3658,80.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0004,0.3781,0.3181,0.385,0.3259,93.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,4.0003,0.3782,0.3047,0.3782,0.3047,84.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,4.0004,0.3806,0.4034,0.3806,0.4034,93.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,4.0005,0.412,0.3469,0.412,0.3469,102.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,5.0004,0.4326,0.3408,0.4366,0.345,93.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,5.0005,0.4107,0.4326,0.4107,0.4326,104.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,5.0006,0.4478,0.3943,0.4587,0.4009,112.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,6.0005,0.4747,0.3821,0.4835,0.3879,102.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,6.0006,0.4428,0.482,0.4428,0.482,116.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,6.0008,0.4993,0.4419,0.4993,0.4419,124.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,7.0006,0.5305,0.4226,0.5332,0.425,113.0,1.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,7.0007,0.4904,0.5101,0.4904,0.5101,128.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,7.0009,0.5652,0.4814,0.5652,0.4814,134.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,8.0007,0.6098,0.4835,0.6098,0.4835,125.0,0.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,8.0009,0.5205,0.5437,0.5237,0.5466,137.0,1.0,0.0
