scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,0.0,0.2273,0.2115,0.241,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,8.2223,,,,8.2223
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0001,0.2407,0.2796,0.2796,62.0051,0.0,0.0,0.0,62.0051,0.0,,,,0.0,6.3352,,,,6.3352
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0001,0.2849,0.2183,0.2849,71.0065,0.0,0.0,0.0,71.0065,0.0,,,,0.0,5.9242,,,,5.9242
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,1.0002,0.2527,0.2377,0.2527,61.0123,0.0,0.0,0.0,61.0123,0.0,,,,0.0,12.4075,,,,12.4075
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0002,0.2928,0.3402,0.3402,134.0162,0.0,0.0,0.0,134.0162,0.0,,,,0.0,6.3352,,,,6.3352
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0003,0.3108,0.2654,0.3108,134.0179,0.0,0.0,0.0,134.0179,0.0,,,,0.0,12.4075,,,,12.4075
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,2.0029,0.3373,0.2666,0.3373,152.2311,0.0,0.0,0.0,152.2311,0.0,,,,0.0,5.9242,,,,5.9242
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.0003,0.3491,0.3664,0.3664,215.0247,0.0,0.0,0.0,215.0247,0.0,,,,0.0,6.3352,,,,6.3352
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.0004,0.3745,0.2939,0.3745,217.0253,0.0,0.0,0.0,217.0253,0.0,,,,0.0,12.4075,,,,12.4075
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,3.003,0.365,0.2967,0.365,241.2397,0.0,0.0,0.0,241.2397,0.0,,,,0.0,5.9242,,,,5.9242
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.0004,0.3787,0.4001,0.4001,307.0345,0.0,0.0,0.0,307.0345,0.0,,,,0.0,6.3352,,,,6.3352
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.0005,0.4381,0.3418,0.4381,310.0335,0.0,0.0,0.0,310.0335,0.0,,,,0.0,12.4075,,,,12.4075
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,4.003,0.3936,0.3311,0.3936,337.2463,0.0,0.0,0.0,337.2463,0.0,,,,0.0,5.9242,,,,5.9242
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0005,0.4113,0.4317,0.4317,411.0433,0.0,0.0,0.0,411.0433,0.0,,,,0.0,6.3352,,,,6.3352
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0005,0.4816,0.3858,0.4816,412.0428,0.0,0.0,0.0,412.0428,0.0,,,,0.0,12.4075,,,,12.4075
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,5.0031,0.4264,0.3665,0.4264,445.2547,0.0,0.0,0.0,445.2547,0.0,,,,0.0,5.9242,,,,5.9242
mode=periodic8s_blocking=0_defpreempt=1,nodes=32_prio=1_arrival=16s,3,6.0006,0.4411,0.4799,0.4799,526.0554,0.0,0.0,0.0,526.0554,0.0,,,,0.0,6.3352,,,,6.3352
