scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,0.0,0.2212,0.2055,0.2212,0.2055,53.6667,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0001,0.2092,0.198,0.2092,0.198,49.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0001,0.2668,0.3059,0.2668,0.3059,68.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,1.0002,0.2831,0.2132,0.2849,0.2183,70.0,1.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0002,0.2494,0.235,0.2494,0.235,60.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0002,0.3024,0.3523,0.3024,0.3523,77.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,2.0002,0.3373,0.2666,0.3422,0.2687,81.0,1.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0003,0.3082,0.2629,0.3108,0.2654,72.0,1.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0003,0.3725,0.3029,0.3725,0.3029,91.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,3.0004,0.3675,0.3858,0.3675,0.3858,88.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,4.0003,0.3745,0.2939,0.3745,0.2939,83.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=8s,3,4.0004,0.4089,0.3402,0.4089,0.3402,100.0,0.0,0.0
