scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3307,1.792,2.1719,1.8823,2.0821
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.1738,0.2285,0.2285,14.0013,4.0004,3.0003,2.0002,23.0022,0.0,0.0,0.0,0.0,0.0,1.3906,1.5171,1.4923,1.7137,1.5027
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0002,0.1863,0.2365,0.2365,10.0016,9.0014,4.0006,3.0005,26.0042,0.0,0.0,0.0,0.0,0.0,2.4522,2.2217,2.1099,2.0909,2.2451
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1492,1.6371,2.9136,1.8423,2.4986
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.3029,0.3357,0.3357,32.0027,15.0012,7.0006,4.0003,58.0049,0.0,0.0,0.0,0.0,0.0,1.3906,1.5171,1.4923,1.7137,1.5027
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.2105,0.2096,0.2105,9.0004,6.0003,2.0001,6.0003,23.0011,0.0,0.0,0.0,0.0,0.0,3.1492,1.6371,2.9136,1.8423,2.4986
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0003,0.2571,0.3146,0.3146,22.0027,22.0027,14.0016,6.0008,64.0077,0.0,0.0,0.0,0.0,0.0,2.4522,2.2217,2.1099,2.0909,2.2451
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.3936,0.3748,0.3936,24.0018,18.0014,4.0003,12.0009,58.0044,0.0,0.0,0.0,0.0,0.0,3.1492,1.6371,2.9136,1.8423,2.4986
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.3811,0.4082,0.4082,55.0058,26.0027,17.0019,6.0006,104.0111,0.0,0.0,0.0,0.0,0.0,1.3906,1.5171,1.4923,1.7137,1.5027
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.3291,0.3762,0.3762,39.0042,36.0039,26.0026,10.0011,111.0118,0.0,0.0,0.0,0.0,0.0,2.4522,2.2217,2.1099,2.0909,2.2451
