scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,0.0,0.2304,0.2414,0.2336,0.2471,20.0,14.0,11.3333,7.0,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.2414,0.2471,52.3333,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0001,0.2933,0.325,0.2933,0.325,21.0,16.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.325,57.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0001,0.2448,0.2338,0.2448,0.2338,25.0,14.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2448,0.2448,55.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,1.0001,0.2869,0.2972,0.2869,0.2972,23.0,21.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972,0.2972,76.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0002,0.3311,0.4364,0.3311,0.4364,22.0,20.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364,0.4364,67.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0002,0.2818,0.2825,0.2834,0.2942,29.0,15.0,15.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2825,0.2942,66.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,2.0003,0.3244,0.3447,0.3244,0.3447,26.0,24.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3447,0.3447,85.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0003,0.3958,0.4835,0.3958,0.4835,29.0,24.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835,0.4835,78.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0003,0.3642,0.3355,0.3642,0.3355,35.0,18.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3642,0.3642,78.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,3.0004,0.3555,0.3821,0.3577,0.3949,28.0,27.0,24.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3821,0.3949,96.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0004,0.4238,0.5315,0.4238,0.5315,35.0,25.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315,0.5315,88.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0004,0.4215,0.3587,0.4215,0.3587,38.0,19.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,0.4215,88.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,4.0005,0.3901,0.4354,0.3901,0.4354,28.0,29.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4354,0.4354,106.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0005,0.4743,0.3946,0.4743,0.3946,39.0,24.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4743,0.4743,97.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0005,0.5092,0.5645,0.5237,0.5678,35.0,30.0,16.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5645,0.5678,99.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,5.0006,0.4549,0.4552,0.4549,0.4552,30.0,33.0,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4552,0.4552,115.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0006,0.5214,0.4422,0.5214,0.4422,42.0,26.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214,0.5214,106.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0006,0.5752,0.6176,0.5752,0.6176,38.0,38.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176,0.6176,112.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,6.0007,0.5005,0.4875,0.5005,0.4875,34.0,34.0,37.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5005,0.5005,124.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0007,0.5392,0.469,0.5418,0.4721,44.0,27.0,19.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5392,0.5418,114.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0007,0.6013,0.6622,0.6013,0.6622,46.0,39.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622,0.6622,122.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,7.0008,0.5282,0.5256,0.5315,0.5272,36.0,36.0,42.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5282,0.5315,135.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0008,0.5861,0.5043,0.591,0.5073,49.0,30.0,23.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5861,0.591,126.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0008,0.6328,0.7002,0.6328,0.7002,48.0,43.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7002,0.7002,132.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,8.0009,0.5579,0.552,0.5579,0.552,41.0,39.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5579,0.5579,146.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.0008,0.6395,0.5476,0.6395,0.5476,53.0,32.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6395,0.6395,138.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.0009,0.6719,0.7302,0.6738,0.733,48.0,46.0,24.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7302,0.733,143.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,9.001,0.5926,0.5896,0.5926,0.5896,44.0,42.0,46.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5926,0.5926,155.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.0009,0.6859,0.5512,0.6875,0.553,51.0,35.0,26.0,30.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.6859,0.6875,142.0,4.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.001,0.6979,0.7772,0.7125,0.7848,50.0,47.0,29.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7772,0.7848,153.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,10.0012,0.6262,0.6175,0.6262,0.6175,52.0,42.0,48.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6262,0.6262,165.0,2.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=32_prio=4_arrival=8s,3,11.001,0.7154,0.6045,0.7184,0.6119,55.0,37.0,29.0,32.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.7154,0.7184,153.0,4.0
