scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,0.0,0.226,0.2059,0.2368,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.8454,,,,1.8454
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2866,0.2256,0.2866,72.0063,0.0,0.0,0.0,72.0063,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2464,0.2882,0.2882,64.0076,0.0,0.0,0.0,64.0076,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,1.0001,0.2418,0.2234,0.2418,56.0067,0.0,0.0,0.0,56.0067,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.2967,0.3448,0.3448,138.0131,0.0,0.0,0.0,138.0131,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.3466,0.2785,0.3466,156.0163,0.0,0.0,0.0,156.0163,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,2.0002,0.2701,0.2503,0.2701,121.0141,0.0,0.0,0.0,121.0141,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3745,0.3124,0.3745,248.0259,0.0,0.0,0.0,248.0259,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0003,0.3566,0.3736,0.3736,222.0232,0.0,0.0,0.0,222.0232,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,3.0004,0.3348,0.2749,0.3348,198.026,0.0,0.0,0.0,198.026,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.3865,0.4106,0.4106,318.0313,0.0,0.0,0.0,318.0313,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0004,0.4033,0.3356,0.4033,347.0356,0.0,0.0,0.0,347.0356,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,4.0005,0.3928,0.3119,0.3928,284.0336,0.0,0.0,0.0,284.0336,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0005,0.4181,0.4403,0.4403,424.0419,0.0,0.0,0.0,424.0419,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0005,0.4377,0.3847,0.4377,456.0485,0.0,0.0,0.0,456.0485,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,5.0006,0.4491,0.3496,0.4491,380.0459,0.0,0.0,0.0,380.0459,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0006,0.4453,0.484,0.484,541.0531,0.0,0.0,0.0,541.0531,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0006,0.4861,0.4233,0.4861,576.0581,0.0,0.0,0.0,576.0581,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,6.0007,0.4955,0.3951,0.4955,486.0549,0.0,0.0,0.0,486.0549,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7.0007,0.492,0.5062,0.5062,668.066,0.0,0.0,0.0,668.066,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7.0007,0.5552,0.4672,0.5552,707.0729,0.0,0.0,0.0,707.0729,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,7.0008,0.5365,0.4467,0.5365,602.0638,0.0,0.0,0.0,602.0638,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0008,0.5932,0.5238,0.5932,848.0805,0.0,0.0,0.0,848.0805,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0008,0.527,0.5504,0.5504,807.0809,0.0,0.0,0.0,807.0809,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,8.0008,0.6229,0.4913,0.6229,729.0734,0.0,0.0,0.0,729.0734,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.0009,0.6126,0.5599,0.6126,996.0982,0.0,0.0,0.0,996.0982,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.0009,0.6499,0.5216,0.6499,865.0873,0.0,0.0,0.0,865.0873,0.0,,,,0.0,1.3813,,,,1.3813
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,9.001,0.5524,0.5956,0.5956,958.1097,0.0,0.0,0.0,958.1097,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10.001,0.6421,0.6057,0.6421,1155.1219,0.0,0.0,0.0,1155.1219,0.0,,,,0.0,2.0285,,,,2.0285
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10.0011,0.6009,0.6299,0.6299,1120.1235,0.0,0.0,0.0,1120.1235,0.0,,,,0.0,2.1263,,,,2.1263
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=1_arrival=4s,3,10.0011,0.6938,0.5561,0.6938,1012.1079,0.0,0.0,0.0,1012.1079,0.0,,,,0.0,1.3813,,,,1.3813
