scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,24.0026,0.8716,0.7601,0.8716,0.7601,112.0,0.0,3.0,0.8716,0.8716,112.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,24.0026,0.8587,0.8918,0.8712,0.8969,109.0,1.0,1.0,0.8918,0.8969,109.0,1.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,25.0025,0.9616,0.7408,1.0494,0.7625,106.0,6.0,13.0,0.9616,1.0494,106.0,13.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,25.0027,0.8587,0.8918,0.8712,0.8969,109.0,1.0,1.0,0.8918,0.8969,109.0,1.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,25.0028,0.8716,0.7601,0.8716,0.7601,112.0,0.0,3.0,0.8716,0.8716,112.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,26.0026,0.9616,0.7408,1.0494,0.7625,106.0,6.0,13.0,0.9616,1.0494,106.0,13.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,26.0028,0.8716,0.7601,0.8716,0.7601,112.0,0.0,3.0,0.8716,0.8716,112.0,3.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,26.0029,0.8712,0.8969,0.8712,0.8969,110.0,0.0,2.0,0.8969,0.8969,110.0,2.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,27.0027,0.9417,0.7288,0.9824,0.7361,104.0,2.0,16.0,0.9417,0.9824,104.0,16.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=16_prio=1_arrival=8s,3,27.0029,0.8716,0.7601,0.8716,0.7601,112.0,0.0,3.0,0.8716,0.8716,112.0,3.0
