scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,0.0,0.053,0.0651,0.053,0.0651,4.0,1.3333,1.0,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,1.0001,0.2709,0.2399,0.2709,0.2399,10.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,1.0001,0.2417,0.2899,0.2502,0.2954,18.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,1.0001,0.205,0.2505,0.205,0.2505,11.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,2.0002,0.3569,0.3736,0.3569,0.3736,21.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,2.0002,0.4349,0.4059,0.4349,0.4059,16.0,13.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,2.0003,0.2747,0.3178,0.2747,0.3178,13.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,3.0003,0.4659,0.4575,0.4659,0.4575,24.0,13.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,3.0003,0.5378,0.5475,0.5516,0.5724,18.0,15.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,3.0003,0.3708,0.395,0.3708,0.395,17.0,16.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,4.0004,0.5513,0.5284,0.5513,0.5284,28.0,14.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=1,nodes=16_prio=4_arrival=4s,3,4.0005,0.4655,0.4705,0.4709,0.4801,18.0,17.0,17.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
