scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,0.0,0.2271,0.2312,0.2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4006,2.2982,3.725,3.3478,3.1746
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,1.0001,0.2811,0.2945,0.2945,20.0014,15.001,8.0005,9.0006,52.0035,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,1.0001,0.2775,0.3105,0.3105,22.0023,20.0021,19.002,12.0013,73.0077,0.0,0.0,0.0,0.0,0.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,1.0001,0.2448,0.2338,0.2448,25.003,14.0017,12.0014,4.0005,55.0065,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,2.0002,0.3162,0.402,0.402,42.0034,34.0028,17.0014,23.0019,116.0095,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,2.0002,0.3197,0.3357,0.3357,47.0043,43.0039,40.0037,26.0024,156.0142,0.0,0.0,0.0,0.0,0.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,2.0002,0.3065,0.2819,0.3065,55.0055,28.0029,27.0027,11.0011,121.0122,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,3.0002,0.3852,0.483,0.483,69.0057,57.0047,28.0023,38.0032,192.0159,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,3.0003,0.3695,0.3387,0.3695,91.0087,46.0044,42.004,21.002,200.0191,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,3.0003,0.3522,0.3757,0.3757,75.0074,69.0069,63.0063,43.0043,250.0248,0.0,0.0,0.0,0.0,0.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,4.0003,0.4209,0.5298,0.5298,104.009,81.007,39.0034,55.0048,279.0241,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,4.0004,0.3907,0.4342,0.4342,103.0097,98.0091,93.0086,62.0058,356.0332,0.0,0.0,0.0,0.0,0.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,4.0004,0.4215,0.3587,0.4215,129.0126,65.0064,60.0059,34.0033,288.0282,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,5.0004,0.5026,0.5547,0.5547,139.0126,111.0101,53.0048,73.0066,376.034,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,5.0005,0.4578,0.4574,0.4578,133.0126,131.0123,127.0119,81.0076,472.0445,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,5.0005,0.4783,0.4102,0.4783,168.0166,89.0088,78.0077,51.005,386.0382,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,6.0005,0.5559,0.5915,0.5915,175.0151,145.0124,71.006,91.0079,482.0415,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,6.0005,0.5005,0.4875,0.5005,167.015,165.0148,164.0146,100.009,596.0534,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,6.0006,0.5235,0.4439,0.5235,211.0204,115.0112,97.0094,70.0067,493.0477,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,7.0006,0.5932,0.6471,0.6471,218.0188,183.0157,90.0077,109.0094,600.0516,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,7.0007,0.5315,0.5272,0.5315,203.0192,202.019,206.0194,121.0114,732.069,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,7.0007,0.5448,0.477,0.5448,256.026,142.0145,117.0119,94.0097,609.0621,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,8.0007,0.6251,0.6953,0.6953,266.0231,223.0193,110.0095,131.0114,730.0633,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,8.0008,0.5572,0.5512,0.5572,243.0232,241.023,250.0239,143.0136,877.0837,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,8.0008,0.6007,0.5076,0.6007,305.0311,174.0178,140.0143,118.0122,737.0754,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,9.0008,0.6655,0.72,0.72,314.0276,269.0236,132.0115,156.0138,871.0766,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,9.0008,0.5976,0.5877,0.5976,287.0269,283.0265,297.0278,166.0156,1033.0968,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,9.0012,0.6349,0.5424,0.6349,357.0497,206.0293,165.0232,146.0222,874.1244,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,10.0009,0.6987,0.7632,0.7632,363.0323,316.0281,161.0143,183.0164,1023.0911,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,10.001,0.6295,0.6205,0.6295,340.0363,325.0339,345.0363,189.0196,1199.1262,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,10.0011,0.6559,0.5642,0.6559,412.0448,238.0264,192.0208,176.0195,1018.1115,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,11.001,0.7075,0.7762,0.7762,412.0371,364.0328,193.0174,210.019,1179.1063,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,11.0012,0.6846,0.6136,0.6846,472.0492,272.0289,221.0229,208.0219,1173.1229,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,11.0012,0.6542,0.6407,0.6542,399.0462,367.041,396.0449,212.0235,1374.1556,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,12.0011,0.7353,0.8214,0.8214,462.0415,416.0374,228.0205,240.0216,1346.1211,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,12.0013,0.7259,0.662,0.7259,534.0569,309.0335,254.027,242.0261,1339.1435,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,12.0013,0.6816,0.6625,0.6816,461.0521,410.0451,449.0499,238.026,1558.173,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,13.0011,0.7719,0.8548,0.8548,518.0447,468.0403,264.0226,271.0234,1521.1309,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,13.0014,0.7537,0.6803,0.7537,599.0631,349.0373,287.0302,278.0295,1513.1601,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,13.0014,0.7151,0.6846,0.7151,525.058,455.0492,503.0549,268.0287,1751.1908,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,14.0012,0.7719,0.8548,0.8548,574.051,520.0463,300.0267,302.0269,1696.1509,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,14.0015,0.7907,0.7313,0.7907,668.0736,389.0434,322.0355,315.0352,1694.1877,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,14.0015,0.7598,0.7085,0.7598,593.0684,505.0569,557.0632,300.0337,1955.2222,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,15.0013,0.777,0.8606,0.8606,632.0526,572.0476,336.0276,333.0277,1873.1555,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,15.0016,0.7871,0.7351,0.7871,667.075,555.0614,611.068,334.0367,2167.2411,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,15.0017,0.8017,0.7376,0.8017,739.0831,429.0488,357.0402,352.0401,1877.2121,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,16.0013,0.777,0.8606,0.8606,690.0571,624.0517,372.0304,364.0301,2050.1693,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,16.0017,0.8329,0.763,0.8329,742.0822,610.0667,669.0736,368.0399,2389.2624,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,16.0018,0.8198,0.7526,0.8198,810.091,473.0537,393.0442,389.0442,2065.2331,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,17.0014,0.777,0.8606,0.8606,748.0627,676.0567,408.0339,395.0331,2227.1865,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,17.0018,0.8329,0.763,0.8329,817.0887,665.0714,727.0785,402.0429,2611.2815,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,17.0019,0.8325,0.7643,0.8325,882.0992,522.0593,429.0483,426.0485,2259.2553,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,18.0015,0.777,0.8606,0.8606,806.0678,728.0612,444.037,426.0358,2404.2019,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,18.0019,0.8349,0.7646,0.8349,893.0945,720.0756,785.083,436.0455,2834.2987,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,18.002,0.8325,0.7643,0.8325,954.1094,571.0662,465.0534,463.0537,2453.2826,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,19.0016,0.777,0.8606,0.8606,864.0726,780.0656,480.04,457.0384,2581.2166,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,19.002,0.8405,0.7744,0.8405,971.102,775.0809,844.0887,470.0488,3060.3204,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,19.0021,0.8325,0.7643,0.8325,1026.1154,620.0703,501.0564,500.0568,2647.2989,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,20.0017,0.777,0.8606,0.8606,922.0792,832.0715,516.0442,488.042,2758.2369,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,20.0021,0.8405,0.7744,0.8405,1049.1085,830.0855,903.0936,504.0516,3286.3391,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,20.0023,0.8325,0.7643,0.8325,1098.1266,669.0779,537.062,537.0626,2841.3292,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,21.0018,0.777,0.8606,0.8606,980.0828,884.0747,552.0464,519.0439,2935.2477,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,21.0021,0.8425,0.7776,0.8425,1128.1152,885.0901,962.0986,538.0545,3513.3584,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,21.0024,0.8325,0.7643,0.8325,1170.1379,718.0856,573.0676,574.0683,3035.3594,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,22.0019,0.777,0.8606,0.8606,1038.0885,936.0798,588.0499,550.0469,3112.2651,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,22.0022,0.8425,0.7776,0.8425,1207.1223,940.0951,1021.1039,572.0575,3740.3788,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,22.0025,0.8325,0.7643,0.8325,1242.1428,767.0889,609.0701,611.0708,3229.3726,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,23.002,0.777,0.8606,0.8606,1096.0946,988.0853,624.0537,581.0502,3289.2838,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,23.0023,0.8425,0.7776,0.8425,1286.1304,995.1007,1080.1099,606.061,3967.402,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,23.0026,0.8325,0.7643,0.8325,1314.1505,816.0942,645.0739,648.0748,3423.3934,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,24.0021,0.777,0.8606,0.8606,1154.1008,1040.0909,660.0576,612.0535,3466.3028,0.0,0.0,0.0,0.0,0.0,5.9415,2.0306,6.1154,2.5134,4.3851
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,24.0024,0.8425,0.7776,0.8425,1365.1372,1050.1054,1139.115,640.0639,4194.4215,0.0,0.0,0.0,2.0,2.0,2.6211,2.5858,2.5068,4.6292,2.9121
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=8s,3,24.0027,0.8325,0.7643,0.8325,1386.1578,865.0992,681.0776,685.0786,3617.4132,0.0,0.0,0.0,0.0,0.0,1.6391,2.2784,2.5528,2.9007,2.2266
