scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean,util_eff_run_mean,util_eff_req_mean,running_total_mean,deletions_cum_total_mean
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,0.0,0.0184,0.0354,0.0992,0.1308,0.0,0.6667,1.0,1.0,6.0,2.6667,1.3333,0.6667,0.0,0.0,0.0,0.0,0.0354,0.1308,2.6667,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2157,0.2596,0.2157,0.2596,12.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596,0.2596,30.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2178,0.2713,0.2178,0.2713,18.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713,0.2713,28.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2336,0.226,0.2336,0.226,8.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336,0.2336,23.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.3299,0.3546,0.3299,0.3546,19.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3546,0.3546,38.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.2908,0.3368,0.2908,0.3368,14.0,13.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368,0.3368,42.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0003,0.4013,0.3899,0.4013,0.3899,15.0,11.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4013,0.4013,35.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.3828,0.4186,0.3866,0.4277,18.0,16.0,14.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4186,0.4277,53.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.4269,0.4371,0.4269,0.4371,23.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4371,0.4371,50.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0004,0.5168,0.52,0.5168,0.52,18.0,15.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,47.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0004,0.4898,0.5001,0.4898,0.5001,19.0,18.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001,0.5001,64.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0004,0.5108,0.5026,0.5108,0.5026,27.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108,0.5108,60.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,4.0005,0.5933,0.7053,0.5933,0.7053,21.0,17.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053,0.7053,59.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,5.0005,0.5953,0.6259,0.5953,0.6259,25.0,22.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6259,0.6259,77.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,5.0005,0.632,0.6273,0.632,0.6273,32.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.632,71.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,5.0006,0.6375,0.7963,0.6671,0.8779,23.0,18.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7963,0.8779,65.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,6.0006,0.6762,0.6899,0.6762,0.6899,26.0,25.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899,0.6899,88.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,6.0006,0.7821,0.6951,0.7854,0.6983,37.0,19.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7821,0.7854,82.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,6.0007,0.6425,0.8014,0.6721,0.8831,24.0,18.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8014,0.8831,66.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,7.0007,0.8669,0.744,0.8902,0.748,39.0,20.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8669,0.8902,92.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,7.0008,0.7099,0.7494,0.7222,0.8045,28.0,26.0,26.0,15.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.7494,0.8045,95.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,7.0008,0.6695,0.8316,0.6764,0.8893,26.0,18.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8316,0.8893,68.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,8.0008,0.8669,0.744,0.8902,0.748,39.0,20.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8669,0.8902,92.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,8.0008,0.8041,0.8142,0.8129,0.8654,28.0,28.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.8142,0.8654,105.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,8.0009,0.6695,0.8316,0.6764,0.8893,26.0,18.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8316,0.8893,68.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,9.0009,0.911,0.778,0.9756,0.7891,39.0,25.0,18.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.911,0.9756,98.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,9.0009,0.8041,0.8142,0.8129,0.8654,28.0,28.0,30.0,19.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.8142,0.8654,105.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,9.0017,0.6695,0.8316,0.6764,0.8893,26.0,18.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8316,0.8893,68.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,10.001,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9287,0.9932,103.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,10.001,0.8194,0.8371,0.8281,0.8883,31.0,28.0,31.0,19.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.8371,0.8883,109.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,10.0017,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,11.0011,0.8194,0.8371,0.832,0.8946,31.0,28.0,31.0,19.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.8371,0.8946,109.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,11.0018,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,11.0022,0.9287,0.7975,0.9932,0.8086,40.0,29.0,18.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9287,0.9932,103.0,0.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,12.0012,0.8239,0.8647,0.832,0.8946,30.0,28.0,33.0,19.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.8647,0.8946,110.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,12.0019,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,12.0023,0.925,0.7937,0.9896,0.8048,40.0,28.0,18.0,16.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.925,0.9896,102.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,13.0013,0.8239,0.8647,0.832,0.8946,30.0,28.0,33.0,19.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.8647,0.8946,110.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,13.002,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,13.0131,0.925,0.7937,0.9896,0.8048,40.0,28.0,18.0,16.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.925,0.9896,102.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,14.0014,0.8239,0.8647,0.832,0.8946,30.0,28.0,33.0,19.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.8647,0.8946,110.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,14.0021,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,14.0132,0.925,0.7937,1.0089,0.8252,40.0,28.0,18.0,16.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.925,1.0089,102.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,15.0014,0.8209,0.8646,0.8242,0.8805,29.0,28.0,33.0,19.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.8646,0.8805,109.0,5.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,15.0022,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,15.0133,0.9314,0.8058,1.056,0.848,42.0,28.0,18.0,16.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.9314,1.056,104.0,1.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,16.0016,0.8209,0.8646,0.8242,0.8805,29.0,28.0,33.0,19.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.8646,0.8805,109.0,5.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,16.0023,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,16.0135,0.9269,0.8024,1.0516,0.8447,41.0,28.0,18.0,16.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.9269,1.0516,103.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,17.0016,0.8209,0.8646,0.8242,0.8805,29.0,28.0,33.0,19.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.8646,0.8805,109.0,5.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,17.0023,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,17.0136,0.9306,0.8129,1.0146,0.8444,41.0,29.0,18.0,16.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.9306,1.0146,104.0,2.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,18.0017,0.8209,0.8646,0.8242,0.8805,29.0,28.0,33.0,19.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.8646,0.8805,109.0,5.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,18.0024,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,18.0136,0.9242,0.8009,1.0082,0.8323,39.0,29.0,18.0,16.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.9242,1.0082,102.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,19.0019,0.8242,0.8805,0.8242,0.8805,30.0,28.0,33.0,19.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.8805,0.8805,110.0,6.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,19.0025,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,19.0137,0.9242,0.8009,1.0082,0.8323,39.0,29.0,18.0,16.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.9242,1.0082,102.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,20.0019,0.8534,0.9226,0.8804,0.9427,33.0,29.0,33.0,21.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.9226,0.9427,116.0,6.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,20.0026,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,20.0648,0.9242,0.8009,1.0082,0.8323,39.0,29.0,18.0,16.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.9242,1.0082,102.0,4.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,21.002,0.8534,0.9226,0.8804,0.9427,33.0,29.0,33.0,21.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.9226,0.9427,116.0,6.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,21.0027,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,21.0649,0.9214,0.8169,0.986,0.828,39.0,27.0,21.0,16.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.9214,0.986,103.0,6.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,22.0021,0.8534,0.9226,0.8534,0.9226,33.0,29.0,33.0,21.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.9226,0.9226,116.0,6.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,22.0028,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,22.065,0.9119,0.8045,0.9764,0.8156,39.0,24.0,21.0,16.0,2.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.9119,0.9764,100.0,9.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,23.0022,0.8438,0.919,0.8438,0.919,33.0,28.0,33.0,21.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.919,0.919,115.0,7.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,23.0029,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,23.0651,0.9204,0.808,0.9849,0.8191,39.0,24.0,21.0,17.0,2.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.9204,0.9849,101.0,9.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,24.0023,0.8438,0.919,0.8438,0.919,33.0,28.0,33.0,21.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.919,0.919,115.0,7.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,24.003,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,24.0652,0.9245,0.8194,1.0004,0.8936,40.0,24.0,21.0,17.0,5.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.9245,1.0004,102.0,9.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,25.0024,0.8438,0.919,0.8438,0.919,33.0,28.0,33.0,21.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.919,0.919,115.0,7.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,25.0031,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,25.0653,0.9298,0.828,1.0667,0.9016,41.0,24.0,20.0,17.0,7.0,0.0,1.0,0.0,3.0,6.0,3.0,0.0,0.9298,1.0667,102.0,12.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,26.0025,0.8438,0.919,0.8438,0.919,33.0,28.0,33.0,21.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.919,0.919,115.0,7.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,26.0033,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,26.0654,0.9213,0.8245,1.0582,0.8981,41.0,24.0,20.0,16.0,7.0,0.0,1.0,0.0,3.0,6.0,3.0,1.0,0.9213,1.0582,101.0,13.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,27.0026,0.8438,0.919,0.8438,0.919,33.0,28.0,33.0,21.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.919,0.919,115.0,7.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,27.0034,0.6548,0.848,0.6548,0.848,26.0,19.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.848,0.848,68.0,3.0
mode=stablequeue2s_blocking=0_defpreempt=0,nodes=16_prio=4_arrival=4s,3,27.0655,0.9213,0.8245,1.0582,0.8981,41.0,24.0,20.0,16.0,7.0,0.0,1.0,0.0,3.0,6.0,3.0,1.0,0.9213,1.0582,101.0,13.0
