scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,0.0,0.0564,0.073,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5075,1.9262,2.1346,1.8713,2.159
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2198,0.2688,0.2688,12.0009,10.0008,6.0005,3.0002,31.0024,0.0,0.0,0.0,0.0,0.0,2.7184,2.3871,2.6312,1.7088,2.4204
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.2042,0.2047,0.2047,8.0008,6.0006,2.0002,6.0006,22.0022,0.0,0.0,0.0,0.0,0.0,3.1992,2.071,2.2588,2.2515,2.5401
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,1.0001,0.1491,0.1919,0.1919,11.0012,4.0004,3.0003,2.0002,20.0021,0.0,0.0,0.0,0.0,0.0,1.6048,1.3206,1.5138,1.6536,1.5165
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.2908,0.3368,0.3368,26.0022,23.002,17.0015,7.0006,73.0062,0.0,0.0,0.0,0.0,0.0,2.7184,2.3871,2.6312,1.7088,2.4204
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.2547,0.3138,0.3138,29.0027,13.0012,6.0006,4.0004,52.0049,0.0,0.0,0.0,0.0,0.0,1.6048,1.3206,1.5138,1.6536,1.5165
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,2.0002,0.3791,0.3695,0.3791,23.0022,17.0016,4.0004,12.0012,56.0054,0.0,0.0,0.0,0.0,0.0,3.1992,2.071,2.2588,2.2515,2.5401
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.3904,0.4368,0.4368,44.004,39.0036,33.0031,12.0011,128.0118,0.0,0.0,0.0,0.0,0.0,2.7184,2.3871,2.6312,1.7088,2.4204
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.4971,0.4898,0.4971,40.0038,31.003,11.0011,19.0018,101.0097,0.0,0.0,0.0,0.0,0.0,3.1992,2.071,2.2588,2.2515,2.5401
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=4s,3,3.0003,0.364,0.3887,0.3887,52.0051,24.0024,14.0014,6.0006,96.0095,0.0,0.0,0.0,0.0,0.0,1.6048,1.3206,1.5138,1.6536,1.5165
