scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,eff_run_util_mean,R_cum_p1_mean,R_cum_p2_mean,R_cum_p3_mean,R_cum_p4_mean,R_cum_total_mean,D_cum_p1_mean,D_cum_p2_mean,D_cum_p3_mean,D_cum_p4_mean,D_cum_total_mean,latency_s_p1_mean,latency_s_p2_mean,latency_s_p3_mean,latency_s_p4_mean,latency_s_total_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,0.0,0.2311,0.2431,0.2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4447,3.7396,4.1274,11.9259,5.1699
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,1.0001,0.2779,0.2947,0.2947,21.0021,22.0022,19.0019,12.0012,74.0074,0.0,0.0,0.0,0.0,0.0,4.7009,5.8673,4.9538,31.9302,9.7957
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,1.0001,0.2304,0.2243,0.2304,24.0026,13.0014,12.0013,3.0003,52.0056,0.0,0.0,0.0,0.0,0.0,2.4019,3.3205,3.2527,1.4231,2.6849
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,1.0001,0.2983,0.3668,0.3668,21.0027,18.0023,8.001,13.0017,60.0076,0.0,0.0,0.0,0.0,0.0,3.2313,2.0309,4.1755,2.4245,3.029
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,2.0002,0.2772,0.2759,0.2772,52.0048,27.0025,27.0025,10.0009,116.0106,0.0,0.0,0.0,0.0,0.0,2.4019,3.3205,3.2527,1.4231,2.6849
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,2.0002,0.3406,0.4408,0.4408,44.0041,39.0036,19.0017,27.0025,129.012,0.0,0.0,0.0,0.0,0.0,3.2313,2.0309,4.1755,2.4245,3.029
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,2.0002,0.3244,0.3447,0.3447,47.0048,46.0047,40.0041,26.0026,159.0162,0.0,0.0,0.0,0.0,0.0,4.7009,5.8673,4.9538,31.9302,9.7957
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,3.0003,0.3383,0.3305,0.3383,87.0081,43.004,42.0039,20.0018,192.0179,0.0,0.0,0.0,0.0,0.0,2.4019,3.3205,3.2527,1.4231,2.6849
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,3.0003,0.3538,0.3801,0.3801,75.0077,72.0074,64.0066,43.0044,254.0262,0.0,0.0,0.0,0.0,0.0,4.7009,5.8673,4.9538,31.9302,9.7957
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,3.0004,0.3974,0.4882,0.4882,73.0088,63.0075,30.0035,42.005,208.0248,0.0,0.0,0.0,0.0,0.0,3.2313,2.0309,4.1755,2.4245,3.029
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,4.0004,0.3901,0.4354,0.4354,103.0108,101.0106,94.0099,62.0065,360.0379,0.0,0.0,0.0,0.0,0.0,4.7009,5.8673,4.9538,31.9302,9.7957
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,4.0004,0.3992,0.3534,0.3992,125.014,62.007,58.0064,32.0037,277.0311,0.0,0.0,0.0,0.0,0.0,2.4019,3.3205,3.2527,1.4231,2.6849
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,4.0005,0.4311,0.5394,0.5394,108.015,90.0123,41.0054,60.0082,299.0409,0.0,0.0,0.0,0.0,0.0,3.2313,2.0309,4.1755,2.4245,3.029
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,5.0005,0.4574,0.4635,0.4635,132.0133,134.0135,127.0127,83.0083,476.0479,0.0,0.0,0.0,0.0,0.0,4.7009,5.8673,4.9538,31.9302,9.7957
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,5.0005,0.4694,0.4064,0.4694,164.0176,85.0091,76.008,49.0052,374.0399,0.0,0.0,0.0,0.0,0.0,2.4019,3.3205,3.2527,1.4231,2.6849
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,5.0006,0.5169,0.5692,0.5692,143.0175,120.0144,59.0067,78.0094,400.0481,0.0,0.0,0.0,0.0,0.0,3.2313,2.0309,4.1755,2.4245,3.029
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,6.0006,0.5041,0.4978,0.5041,165.0155,168.0157,165.0152,104.0097,602.0561,0.0,0.0,0.0,0.0,0.0,4.7009,5.8673,4.9538,31.9302,9.7957
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,6.0006,0.5214,0.4422,0.5214,206.0215,111.0115,95.0098,68.007,480.0498,0.0,0.0,0.0,0.0,0.0,2.4019,3.3205,3.2527,1.4231,2.6849
mode=periodic8s_blocking=1_defpreempt=0,nodes=32_prio=4_arrival=16s,3,6.0007,0.5771,0.614,0.614,181.0197,158.0166,77.0078,96.0105,512.0546,0.0,0.0,0.0,0.0,0.0,3.2313,2.0309,4.1755,2.4245,3.029
