scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,0.0,0.2314,0.2128,0.2323,0.2137,55.6667,0.3333,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0001,0.249,0.2917,0.249,0.2917,65.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0001,0.2866,0.2256,0.2904,0.2276,72.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,1.0001,0.2365,0.223,0.2365,0.223,57.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2.0002,0.2962,0.2557,0.301,0.2594,71.5,1.5,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,2.0002,0.2967,0.3448,0.2967,0.3448,74.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0004,0.3478,0.3787,0.3625,0.3812,85.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0004,0.3108,0.2654,0.3108,0.2654,73.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,3.0004,0.3726,0.3144,0.3781,0.3181,92.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,4.0005,0.3898,0.4135,0.3917,0.4158,97.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,4.0005,0.4095,0.3445,0.4095,0.3445,101.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,4.0005,0.3745,0.2939,0.3745,0.2939,83.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,5.0005,0.4199,0.4519,0.4228,0.4535,107.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,5.0006,0.437,0.3877,0.4478,0.3943,111.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,5.0006,0.435,0.3432,0.435,0.3432,93.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,6.0007,0.4742,0.4279,0.4782,0.4325,120.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,6.0007,0.4506,0.4901,0.4506,0.4901,120.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,6.0007,0.4835,0.3879,0.4835,0.3879,103.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=0,nodes=32_prio=1_arrival=16s,3,7.0007,0.5612,0.4751,0.5612,0.4751,132.0,0.0,0.0
