scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,running_p2_mean,running_p3_mean,running_p4_mean,unsched_p1_mean,unsched_p2_mean,unsched_p3_mean,unsched_p4_mean,deletions_cum_p1_mean,deletions_cum_p2_mean,deletions_cum_p3_mean,deletions_cum_p4_mean
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.1778,0.2376,0.2178,0.2713,15.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.2105,0.2096,0.2105,0.2096,9.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,1.0001,0.205,0.2505,0.205,0.2505,11.0,9.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.3248,0.351,0.3299,0.3546,18.0,11.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.2747,0.3178,0.2747,0.3178,13.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,2.0002,0.3936,0.3748,0.4081,0.3801,15.0,12.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.367,0.3859,0.3708,0.395,17.0,16.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.4169,0.4325,0.4269,0.4371,23.0,12.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,3.0003,0.5072,0.4967,0.5211,0.5215,17.0,14.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.4696,0.4816,0.4696,0.4816,18.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.5108,0.5026,0.5108,0.5026,27.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,4.0004,0.5899,0.6769,0.5933,0.7053,21.0,16.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0005,0.5329,0.5729,0.5405,0.577,20.0,20.0,19.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0005,0.632,0.6273,0.632,0.6273,32.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,5.0006,0.6375,0.7963,0.6671,0.8779,23.0,18.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0006,0.6312,0.6494,0.6312,0.6494,25.0,23.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0006,0.7588,0.6911,0.7621,0.6943,37.0,19.0,15.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,6.0007,0.6425,0.8014,0.6721,0.8831,24.0,18.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0007,0.6961,0.7293,0.6992,0.7381,28.0,26.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0007,0.8621,0.7307,0.8854,0.7347,38.0,20.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mode=periodic8s_blocking=1_defpreempt=0,nodes=16_prio=4_arrival=16s,3,7.0008,0.6425,0.8014,0.6721,0.8831,24.0,18.0,10.0,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
