scheduler,job_name,n_seed,time_s,cpu_run_util_mean,mem_run_util_mean,cpu_req_util_mean,mem_req_util_mean,running_p1_mean,unsched_p1_mean,deletions_cum_p1_mean
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,0.0,0.0695,0.0574,0.0748,0.0663,8.3333,1.3333,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,1.0001,0.1669,0.1572,0.1909,0.1751,22.0,3.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,1.0001,0.2603,0.2174,0.2934,0.2294,33.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,1.0001,0.1906,0.2456,0.1906,0.2456,27.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,2.0002,0.269,0.2997,0.2733,0.3037,34.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,2.0002,0.2984,0.358,0.3069,0.3771,40.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,2.0002,0.361,0.2781,0.361,0.2781,45.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,3.0003,0.4014,0.3763,0.4066,0.38,45.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,3.0003,0.4127,0.4896,0.4127,0.4896,52.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,3.0003,0.4504,0.3194,0.4601,0.3262,55.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,4.0003,0.4802,0.4491,0.4802,0.4491,57.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,4.0004,0.4814,0.5593,0.4873,0.5646,62.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,4.0005,0.546,0.3888,0.5576,0.409,66.0,2.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,5.0005,0.579,0.5165,0.579,0.5165,69.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,5.0005,0.5856,0.6805,0.5856,0.6805,72.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,5.0006,0.6314,0.511,0.653,0.5221,79.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,6.0005,0.6545,0.5619,0.7455,0.5847,78.0,4.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,6.0006,0.7082,0.7431,0.712,0.7471,83.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,6.0007,0.738,0.6008,0.738,0.6008,90.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,7.0007,0.6825,0.6377,0.8481,0.6709,84.0,6.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,7.0007,0.7672,0.8193,0.7725,0.8226,95.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,7.0044,0.7733,0.6466,0.7733,0.6466,95.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,8.0007,0.7463,0.6772,0.9119,0.7103,92.0,6.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,8.0007,0.8314,0.8734,0.8407,0.8856,106.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,8.0045,0.8183,0.6858,0.8183,0.6858,102.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,9.0008,0.7636,0.6908,0.9291,0.7239,94.0,6.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,9.0008,0.8679,0.8901,0.8772,0.9023,110.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,9.0047,0.8499,0.7425,0.8499,0.7425,107.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,10.0009,0.8679,0.8901,0.8772,0.9023,110.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,10.0009,0.7377,0.6704,0.9032,0.7035,91.0,6.0,3.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,10.0047,0.8499,0.7425,0.8499,0.7425,107.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,11.001,0.7377,0.6704,0.9032,0.7035,91.0,6.0,3.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,11.001,0.8679,0.8901,0.8772,0.9023,110.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,11.0048,0.8499,0.7425,0.8499,0.7425,107.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,12.0011,0.8679,0.8901,0.8772,0.9023,110.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,12.0012,0.7377,0.6704,0.9032,0.7035,91.0,6.0,3.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,12.0049,0.8633,0.7559,0.8633,0.7559,110.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,13.0012,0.8679,0.8901,0.8772,0.9023,110.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,13.0013,0.7377,0.6704,0.9032,0.7035,91.0,6.0,3.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,13.005,0.9036,0.7925,0.9036,0.7925,118.0,0.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,14.0013,0.8679,0.8901,0.8772,0.9023,110.0,1.0,0.0
mode=periodic8s_blocking=0_defpreempt=1,nodes=16_prio=1_arrival=16s,3,14.0013,0.7377,0.6704,0.9032,0.7035,91.0,6.0,3.0
